time_sec,gt_pose_x,gt_velocidad_x,gt_aceleracion_x,tray_pose_x,tray_velocidad_x,tray_aceleracion_x,gt_pose_y,gt_velocidad_y,gt_aceleracion_y,tray_pose_y,tray_velocidad_y,tray_aceleracion_y,gt_pose_z,gt_velocidad_z,gt_aceleracion_z,tray_pose_z,tray_velocidad_z,tray_aceleracion_z,gt_pose_yaw,gt_velocidad_yaw,gt_aceleracion_yaw,tray_pose_yaw,tray_velocidad_yaw,tray_aceleracion_yaw,error_pose_x,error_pose_y,error_pose_z,error_pose_yaw,error_velocidad_x,error_velocidad_y,error_velocidad_z,error_velocidad_yaw,error_aceleracion_x,error_aceleracion_y,error_aceleracion_z,error_aceleracion_yaw
1789944863.190000057,-9.038765543,0.001219965,0.018432246,-9.036572270,0.022449299,0.112204866,-9.136656924,-0.000943197,0.001167875,-9.134249973,0.022691956,0.113417706,0.026213285,0.006539534,-0.004628079,0.025237450,0.002421575,0.012103384,89.972104697,-0.447967657,-4.764893773,89.883122447,-1.146689708,-5.729577951,0.002193273,0.002406951,-0.000975834,-0.088982250,0.021229334,0.023635154,-0.004117959,-0.698722051,0.093772620,0.112249831,0.016731463,-0.964684178
1789944863.210000038,-9.038736584,0.001666763,0.022339907,-9.036088693,0.024697435,0.112204866,-9.136674818,-0.000836296,0.005345058,-9.133761169,0.024964393,0.113417706,0.026343323,0.006470187,-0.003467330,0.025289613,0.002664078,0.012103384,89.962202467,-0.537321070,-4.467670642,89.846072247,-1.318886392,-5.729577951,0.002647890,0.002913649,-0.001053710,-0.116130220,0.023030672,0.025800689,-0.003806109,-0.781565322,0.089864960,0.108072648,0.015570714,-1.261907309
1789944863.230000019,-9.038697864,0.002191971,0.026260394,-9.035572999,0.026939169,0.112204866,-9.136689578,-0.000632931,0.010168233,-9.133239901,0.027230358,0.113417706,0.026472473,0.006455943,-0.000712189,0.025345240,0.002905891,0.012103384,89.950415459,-0.642176414,-5.242767227,89.846072247,-1.318886392,-5.729577951,0.003124866,0.003449677,-0.001127233,-0.104343212,0.024747198,0.027863290,-0.003550052,-0.676709978,0.085944472,0.103249473,0.012815573,-0.486810724
1789944863.250000000,-9.038647811,0.002796490,0.030225955,-9.035025187,0.029174501,0.112204866,-9.136699176,-0.000324252,0.015433946,-9.132686168,0.029489853,0.113417706,0.026601909,0.006493555,0.001880606,0.025404332,0.003147013,0.012103384,89.936374102,-0.761802078,-5.981283214,89.804101988,-1.490102361,-5.729577951,0.003622624,0.004013008,-0.001197578,-0.132272114,0.026378011,0.029814105,-0.003346542,-0.728300283,0.081978911,0.097983760,0.010222777,0.251705263
1789944863.269999981,-9.038584817,0.003482216,0.034286320,-9.034396196,0.031420659,0.112204866,-9.136701440,0.000095534,0.020989300,-9.132050378,0.031760290,0.113417706,0.026732324,0.006546297,0.002637067,0.025472180,0.003389303,0.012103384,89.919992452,-0.873870472,-5.603419695,89.804101988,-1.490102361,-5.729577951,0.004188620,0.004651062,-0.001260144,-0.115890464,0.027938443,0.031664756,-0.003156994,-0.616231889,0.077918547,0.092428406,0.009466317,-0.126158257
1789944863.289999962,-9.038507250,0.004249737,0.038376035,-9.033767206,0.033666818,0.112204866,-9.136694132,0.000627350,0.026590822,-9.131414589,0.034030728,0.113417706,0.026864102,0.006633798,0.004375066,0.025540028,0.003631593,0.012103384,89.901351407,-0.992715708,-5.942261769,89.739851061,-1.719495984,-5.729577951,0.004740044,0.005279543,-0.001324073,-0.161500346,0.029417081,0.033403378,-0.003002205,-0.726780276,0.073828832,0.086826885,0.007728318,0.212683817
1789944863.309999943,-9.038413460,0.005100756,0.042550961,-9.033060894,0.035908836,0.112204866,-9.136675008,0.001271415,0.032203221,-9.130700643,0.036296981,0.113417706,0.026997758,0.006726544,0.004637299,0.025616217,0.003873437,0.012103384,89.880421326,-1.100204220,-5.374425627,89.685740430,-1.891224098,-5.729577951,0.005352565,0.005974365,-0.001381540,-0.194680895,0.030808080,0.035025566,-0.002853107,-0.791019877,0.069653905,0.081214485,0.007466085,-0.355152324
1789944863.329999924,-9.038301770,0.006035451,0.046734735,-9.032320485,0.038152239,0.112204866,-9.136641847,0.002025040,0.037681250,-9.129952230,0.038564632,0.113417706,0.027133595,0.006858582,0.006601916,0.025696084,0.004115429,0.012103384,89.857282485,-1.220365849,-6.008081436,89.685740430,-1.891224098,-5.729577951,0.005981285,0.006689617,-0.001437511,-0.171542055,0.032116788,0.036539593,-0.002743153,-0.670858249,0.065470132,0.075736456,0.005501468,0.278503485
1789944863.349999905,-9.038170496,0.007055258,0.050990361,-9.031545979,0.040397025,0.112204866,-9.136592476,0.002886913,0.043093659,-9.129169352,0.040833683,0.113417706,0.027272485,0.007027341,0.008437962,0.025779629,0.004357571,0.012103384,89.831610480,-1.352949160,-6.629165562,89.626406401,-2.063164194,-5.729577951,0.006624517,0.007423124,-0.001492856,-0.205204079,0.033341767,0.037946770,-0.002669770,-0.710215034,0.061214505,0.070324047,0.003665421,0.899587610
1789944863.369999886,-9.038017910,0.008162733,0.055373757,-9.030692444,0.042642901,0.112204866,-9.136524728,0.003857527,0.048530698,-9.128306592,0.043103835,0.113417706,0.027414807,0.007194904,0.008378113,0.025871699,0.004599831,0.012103384,89.803376335,-1.474469113,-6.075997621,89.626406401,-2.063164194,-5.729577951,0.007325465,0.008218136,-0.001543109,-0.176969934,0.034480168,0.039246308,-0.002595073,-0.588695082,0.056831110,0.064887008,0.003725271,0.346419670
1789944863.390000105,-9.037842242,0.009359134,0.059820066,-9.029838900,0.044888805,0.112204866,-9.136436429,0.004936449,0.053946096,-9.127443821,0.045374015,0.113417706,0.027560644,0.007384008,0.009455205,0.025963769,0.004842093,0.012103384,89.772718301,-1.601014655,-6.327277114,89.539222922,-2.292530384,-5.729577951,0.008003342,0.008992608,-0.001596875,-0.233495379,0.035529670,0.040437566,-0.002541915,-0.691515729,0.052384800,0.059471610,0.002648179,0.597699163
1789944863.410000086,-9.037641695,0.010646417,0.064364130,-9.028909060,0.047129187,0.112204866,-9.136325403,0.006124993,0.059427195,-9.126503930,0.047638614,0.113417706,0.027710248,0.007564479,0.009023580,0.026064070,0.005083760,0.012103384,89.739645038,-1.713435250,-5.621029742,89.467991079,-2.464133186,-5.729577951,0.008732635,0.009821473,-0.001646178,-0.271653960,0.036482770,0.041513621,-0.002480719,-0.750697936,0.047840736,0.053990511,0.003079803,-0.108548210
1789944863.430000067,-9.037414445,0.012024773,0.068917776,-9.027944682,0.049371717,0.112204866,-9.136189457,0.007422994,0.064900055,-9.125529128,0.049905383,0.113417706,0.027863675,0.007774277,0.010489856,0.026168096,0.005325659,0.012103384,89.704276517,-1.837973941,-6.226934591,89.467991079,-2.464133186,-5.729577951,0.009469764,0.010660328,-0.001695579,-0.236285438,0.037346944,0.042482390,-0.002448618,-0.626159244,0.043287090,0.048517651,0.001613528,0.497356639
1789944863.450000048,-9.037158665,0.013495185,0.073520600,-9.026945766,0.051616394,0.112204866,-9.136026389,0.008831906,0.070445624,-9.124519415,0.052174323,0.113417706,0.028021618,0.008012021,0.011887231,0.026275848,0.005567789,0.012103384,89.666290984,-1.974644725,-6.833539163,89.391468357,-2.636064900,-5.729577951,0.010212899,0.011506974,-0.001745770,-0.274822626,0.038121209,0.043342417,-0.002444232,-0.661420175,0.038684267,0.042972082,0.000216153,1.103961212
1789944863.470000029,-9.036872494,0.015059355,0.078208512,-9.025867074,0.053863455,0.112204866,-9.135833958,0.010354406,0.076124997,-9.123429063,0.054445674,0.113417706,0.028184256,0.008237695,0.011283691,0.026392205,0.005810176,0.012103384,89.625686538,-2.098001114,-6.167819467,89.391468357,-2.636064900,-5.729577951,0.011005420,0.012404895,-0.001792051,-0.234218181,0.038804101,0.044091268,-0.002427519,-0.538063786,0.033996355,0.037292709,0.000819693,0.438241515
1789944863.490000010,-9.036554053,0.016717468,0.082905670,-9.024788382,0.056110517,0.112204866,-9.135609862,0.011992594,0.081909384,-9.122338712,0.056717024,0.113417706,0.028351499,0.008478221,0.012026299,0.026508562,0.006052564,0.012103384,89.582619995,-2.226542994,-6.427093974,89.281290691,-2.865550769,-5.729577951,0.011765671,0.013271151,-0.001842937,-0.301329304,0.039393049,0.044724431,-0.002425657,-0.639007775,0.029299196,0.031508322,0.000077084,0.697516023
1789944863.509999990,-9.036201454,0.018470346,0.087643898,-9.023634836,0.058350227,0.112204866,-9.135351777,0.013747935,0.087767052,-9.121172696,0.058980944,0.113417706,0.028523401,0.008698565,0.011017179,0.026632993,0.006294158,0.012103384,89.537116613,-2.339006555,-5.623178050,89.192923985,-3.037102085,-5.729577951,0.012566619,0.014179081,-0.001890408,-0.344192628,0.039879881,0.045233009,-0.002404406,-0.698095530,0.024560968,0.025650654,0.001086205,-0.106399902
1789944863.529999971,-9.035812817,0.020316512,0.092308315,-9.022446649,0.060591920,0.112204866,-9.135057348,0.015620797,0.093643121,-9.119971667,0.061246867,0.113417706,0.028699948,0.008948292,0.012486398,0.026761161,0.006535967,0.012103384,89.489289779,-2.465590570,-6.329200765,89.192923985,-3.037102085,-5.729577951,0.013366168,0.015085681,-0.001938786,-0.296365794,0.040275407,0.045626070,-0.002412326,-0.571511515,0.019896552,0.019774585,-0.000383014,0.599622814
1789944863.549999952,-9.035386278,0.022256005,0.096974631,-9.021223823,0.062835594,0.112204866,-9.134724228,0.017611304,0.099525345,-9.118735623,0.063514793,0.113417706,0.028881749,0.009220733,0.013622007,0.026893066,0.006777989,0.012103384,89.438805774,-2.604308195,-6.935881238,89.099250772,-3.208956999,-5.729577951,0.014162455,0.015988605,-0.001988684,-0.339555002,0.040579589,0.045903489,-0.002442744,-0.604648805,0.015230235,0.013892361,-0.001518623,1.206303286
1789944863.569999933,-9.034919964,0.024289270,0.101663244,-9.019921406,0.065081063,0.112204866,-9.134350052,0.019720509,0.105460253,-9.117419128,0.065784534,0.113417706,0.029068850,0.009473125,0.012619633,0.027033556,0.007020204,0.012103384,89.385685543,-2.727611230,-6.165151780,89.099250772,-3.208956999,-5.729577951,0.014998558,0.016930924,-0.002035294,-0.286434771,0.040791793,0.046064025,-0.002452921,-0.481345769,0.010541623,0.007957453,-0.000516249,0.435573829
1789944863.589999914,-9.034412006,0.026415706,0.106321816,-9.018618990,0.067326531,0.112204866,-9.133932454,0.021947510,0.111350043,-9.116102633,0.068054274,0.113417706,0.029261065,0.009737560,0.013221726,0.027174046,0.007262420,0.012103384,89.330086599,-2.857140669,-6.476471958,88.966224775,-3.438280188,-5.729577951,0.015793016,0.017829820,-0.002087020,-0.363861824,0.040910825,0.046106764,-0.002475140,-0.581139519,0.005883051,0.002067664,-0.001118342,0.746894007
1789944863.609999895,-9.033860541,0.028635118,0.110970578,-9.017239468,0.069569565,0.112204866,-9.133469081,0.024291957,0.117222360,-9.114708200,0.070321554,0.113417706,0.029458364,0.009975973,0.011920684,0.027322853,0.007504373,0.012103384,89.272061317,-2.967928339,-5.539383507,88.860549378,-3.610086081,-5.729577951,0.016621074,0.018760881,-0.002135512,-0.411511939,0.040934448,0.046029596,-0.002471601,-0.642157742,0.001234288,-0.003804654,0.000182699,-0.190194445
1789944863.630000114,-9.033263727,0.030945824,0.115535321,-9.015825415,0.071813965,0.112204866,-9.132957607,0.026751378,0.122971043,-9.113278862,0.072590213,0.113417706,0.029660606,0.010239404,0.013171512,0.027475385,0.007746473,0.012103384,89.211724560,-3.094390742,-6.323120126,88.860549378,-3.610086081,-5.729577951,0.017438312,0.019678745,-0.002185221,-0.351175183,0.040868140,0.045838835,-0.002492931,-0.515695339,-0.003330455,-0.009553337,-0.001068128,0.593542175
