stamp_sec,receive_sec,x,y,z,qx,qy,qz,qw,yaw_rad
100.057,1789944937.29,1.42220664177,7.99622728876,2.00766361726,0.00632733991728,0.0069797656713,0.707109696566,0.707041105356,1.57090200705
100.077,1789944937.31,1.40724571391,7.99600782497,2.00767425224,0.00656732652474,0.00731036506522,0.707107564273,0.707037708565,1.57090542463
100.097,1789944937.33,1.39236177542,7.99579249148,2.00768596994,0.00680388601631,0.00763537048507,0.707105367155,0.707034233962,1.57090892516
100.117,1789944937.35,1.37755794232,7.99558177947,2.00769872001,0.00703678508448,0.00795438138611,0.70710310952,0.707030695217,1.57091248624
100.137,1789944937.37,1.36283727772,7.99537616712,2.00771243301,0.0072655793226,0.00826679379466,0.707100798098,0.707027108962,1.57091608402
100.157,1789944937.39,1.34820278685,7.99517611874,2.00772701145,0.00748941256066,0.008571603988,0.707098444427,0.707023497625,1.57091969195
100.177,1789944937.41,1.33365740281,7.99498208397,2.00774237774,0.00770798462265,0.00886836671828,0.707096055548,0.707019877566,1.57092328636
100.197,1789944937.43,1.31920398473,7.99479449699,2.00775844482,0.00792096951801,0.00915661807,0.707093639202,0.707016265716,1.5709268435
100.217,1789944937.45,1.3048453127,7.99461377571,2.00777512318,0.00812818612646,0.00943604439526,0.707091201823,0.707012677369,1.57093034028
100.237,1789944937.47,1.29058408631,7.99444032103,2.00779230654,0.00832926507098,0.00970615183248,0.707088752311,0.707009130292,1.57093375311
100.257,1789944937.49,1.27642292054,7.99427451607,2.00780986476,0.00852347796315,0.00996613111904,0.707086305371,0.707005645883,1.57093706111
100.277,1789944937.51,1.2623643342,7.99411672598,2.00782768751,0.0087105768713,0.0102155885131,0.707083868727,0.707002241996,1.57094023845
100.297,1789944937.53,1.24841074803,7.99396729691,2.00784566026,0.00889029551513,0.0104541534197,0.707081451583,0.706998935041,1.57094326415
100.317,1789944937.55,1.23456448078,7.99382655551,2.00786366908,0.00906249439183,0.01068158413,0.707079061555,0.706995739496,1.57094611825
100.337,1789944937.57,1.22082774797,7.99369480832,2.00788158761,0.00922688188608,0.0108974962251,0.707076708416,0.706992671562,1.57094878124
100.357,1789944937.59,1.20720265877,7.99357234117,2.00789926898,0.0093828721796,0.0111012254122,0.707074406276,0.706989751336,1.57095123368
100.377,1789944937.61,1.19369120669,7.99345941897,2.00791659189,0.00953028517646,0.0112925195559,0.707072164067,0.706986992432,1.57095345968
100.397,1789944937.63,1.18029526856,7.99335628513,2.00793343331,0.00966893012672,0.011471125425,0.707069990903,0.706984407916,1.57095544482
100.417,1789944937.65,1.1670166017,7.99326316132,2.00794967446,0.00979872475666,0.0116369060482,0.70706789422,0.706982008522,1.57095717658
100.437,1789944937.67,1.15385684342,7.99318024708,2.00796518957,0.00991947015198,0.0117896169964,0.707065883096,0.706979805939,1.57095864358
100.457,1789944937.69,1.14081750902,7.99310771957,2.0079798387,0.0100307346886,0.0119287909231,0.707063970079,0.706977814733,1.57095983506
100.477,1789944937.71,1.12789998511,7.99304573348,2.00799350839,0.0101324188435,0.0120542982722,0.707062162724,0.70697604346,1.57096074353
100.497,1789944937.73,1.11510552936,7.99299442082,2.00800608788,0.0102244202673,0.012166014826,0.707060468426,0.706974499755,1.57096136327
100.517,1789944937.75,1.10243526892,7.99295389076,2.00801747385,0.0103067256094,0.0122639129847,0.707058892882,0.706973188913,1.57096169056
100.537,1789944937.77,1.08989020078,7.99292422958,2.00802756169,0.0103792385675,0.0123478911407,0.707057442834,0.706972116511,1.5709617232
100.557,1789944937.79,1.07747119099,7.99290550061,2.00803623956,0.0104416903042,0.012417684815,0.707056127523,0.706971289898,1.57096146017
100.577,1789944937.81,1.06517897052,7.99289774432,2.00804342101,0.0104940681255,0.0124732923074,0.707054951803,0.706970711305,1.57096090322
100.597,1789944937.83,1.0530141359,7.99290097837,2.00804902605,0.0105363629746,0.0125147239805,0.707053920101,0.706970381847,1.57096005593
100.617,1789944937.85,1.04097714899,7.9929151977,2.00805298435,0.0105686336143,0.0125420659296,0.707053035289,0.706970300546,1.57095892369
100.637,1789944937.87,1.02906833822,7.99294037468,2.00805522916,0.0105908867488,0.0125553608581,0.707052300702,0.706970466217,1.57095751345
100.657,1789944937.89,1.01728789905,7.99297645929,2.00805569291,0.0106030149227,0.0125545462943,0.707051721155,0.706970878505,1.57095583344
100.677,1789944937.91,1.00563589225,7.99302337944,2.00805433022,0.0106050904524,0.0125397462675,0.707051298036,0.706971533207,1.57095389397
100.697,1789944937.93,0.99411224548,7.99308104122,2.0080511047,0.0105971958874,0.0125111028127,0.707051032114,0.706972425016,1.57095170678
100.717,1789944937.95,0.982716754354,7.99314932925,2.00804599031,0.0105794599374,0.0124688114487,0.7070509229,0.706973547026,1.57094928501
100.737,1789944937.97,0.971449084501,7.993228107,2.00803896814,0.0105519899292,0.0124130539332,0.707050969823,0.706974891826,1.57094664299
100.757,1789944937.99,0.960308773272,7.99331721725,2.00803002383,0.0105148373776,0.0123439638802,0.707051172789,0.706976452089,1.57094379606
100.777,1789944938.01,0.949295230352,7.99341648256,2.00801915979,0.0104681555345,0.0122617829078,0.707051529539,0.706978218176,1.57094076075
100.797,1789944938.03,0.938407740165,7.99352570572,2.00800638812,0.010412111444,0.0121667731277,0.707052037149,0.706980179588,1.57093755444
100.817,1789944938.05,0.927645464209,7.99364467031,2.00799173034,0.0103468952562,0.0120592261269,0.70705269188,0.706982324906,1.57093419526
100.837,1789944938.07,0.917007443775,7.99377314125,2.00797521704,0.010272705854,0.011939448489,0.707053489452,0.706984642081,1.57093070192
100.857,1789944938.09,0.906492602772,7.99391086536,2.007956887,0.0101897435741,0.0118077543255,0.707054425178,0.706987118624,1.57092709359
100.877,1789944938.11,0.896099750504,7.99405757209,2.00793678871,0.0100982319407,0.011664486447,0.707055493631,0.706989741364,1.57092338974
100.897,1789944938.13,0.885827584815,7.99421297406,2.00791497945,0.00999841190606,0.0115100104402,0.70705668877,0.706992496625,1.57091961003
100.917,1789944938.15,0.875674695476,7.99437676785,2.00789152348,0.00989052376836,0.0113446963793,0.707058004268,0.706995370568,1.57091577412
100.937,1789944938.17,0.865639567451,7.99454863466,2.0078664943,0.00977484552262,0.0111689566747,0.707059432919,0.706998348741,1.57091190156
100.957,1789944938.19,0.855720584632,7.99472824108,2.00783997555,0.009651712859,0.0109832656524,0.70706096639,0.707001415927,1.57090801163
100.977,1789944938.21,0.845916034658,7.99491523984,2.0078120525,0.00952140515144,0.01078804583,0.707062597078,0.707004557782,1.57090412321
100.997,1789944938.23,0.836224112565,7.99510927063,2.0077828169,0.0093842219394,0.0105837436515,0.707064316906,0.707007759863,1.57090025469
101.017,1789944938.25,0.826642925054,7.99530996087,2.00775236396,0.00924043764943,0.0103707841476,0.707066118059,0.707011008289,1.57089642386
101.037,1789944938.27,0.817170494036,7.99551692659,2.00772079697,0.00909039296401,0.010149661416,0.707067991622,0.707014288648,1.57089264771
101.057,1789944938.29,0.807804761068,7.99572977328,2.00768822971,0.00893454199534,0.00992098516827,0.707069927012,0.707017585586,1.57088894215
101.077,1789944938.31,0.79854359406,7.9959480967,2.0076547694,0.00877320249875,0.00968523212215,0.707071915746,0.707020885943,1.57088532238
101.097,1789944938.33,0.789384791155,7.9961714838,2.00762052662,0.00860671499493,0.00944290380069,0.707073949044,0.70702417682,1.57088180255
101.117,1789944938.35,0.780326085643,7.99639951361,2.00758561147,0.00843536993396,0.00919445380892,0.707076018895,0.707027446467,1.5708783958
101.137,1789944938.37,0.771365149539,7.99663175814,2.00755013999,0.00825955299617,0.00894043038083,0.707078116012,0.707030682747,1.57087511371
101.157,1789944938.39,0.762499598412,7.99686778335,2.00751423921,0.00807984471068,0.00868155044912,0.707080228011,0.707033873267,1.57087196315
101.177,1789944938.41,0.75372700005,7.99710714974,2.00747802046,0.00789656876173,0.00841831833135,0.707082347444,0.707037007554,1.57086895512
101.197,1789944938.43,0.745044878098,7.99734941341,2.00744159777,0.00771009056582,0.00815129356906,0.707084466632,0.707040075218,1.57086609989
101.217,1789944938.45,0.736450717717,7.99759412722,2.00740507752,0.00752067084343,0.00788090985434,0.707086579013,0.707043068384,1.57086340473
101.237,1789944938.47,0.727941968389,7.99784084174,2.00736857196,0.00732874123994,0.0076077654657,0.707088676087,0.707045978424,1.57086087469
101.257,1789944938.49,0.719516049437,7.99808910612,2.00733219976,0.00713492231508,0.00733264209562,0.707090747534,0.707048796049,1.57085851258
101.277,1789944938.51,0.711170359801,7.99833846905,2.00729605921,0.00693952630846,0.00705601401975,0.707092787173,0.707051515781,1.57085632081
101.297,1789944938.53,0.702902280992,7.99858847957,2.00726024793,0.00674292973349,0.00677841532623,0.707094788474,0.707054132367,1.5708543004
101.317,1789944938.55,0.694709182914,7.99883868803,2.00722485416,0.00654536815338,0.0065002403902,0.707096746732,0.707056642563,1.57085245152
101.337,1789944938.57,0.686588425938,7.99908864689,2.00718997031,0.00634729071125,0.00622209500043,0.707098655285,0.70705904218,1.57085077234
101.357,1789944938.59,0.678537366533,7.99933791167,2.00715569362,0.00614937917098,0.00594481512157,0.70710050571,0.707061326289,1.5708492588
101.377,1789944938.61,0.670553368415,7.99958604175,2.00712209755,0.00595192267335,0.00566884525143,0.707102294228,0.707063493831,1.57084790742
101.397,1789944938.63,0.662633804707,7.99983260125,2.00708925287,0.00575528368443,0.00539470068446,0.707104016717,0.707065543961,1.57084671331
101.417,1789944938.65,0.654776063827,8.00007715989,2.00705721932,0.00555964802317,0.00512271861497,0.707105671017,0.707067477744,1.57084567127
101.437,1789944938.67,0.646977550573,8.00031929381,2.00702605938,0.00536545647776,0.00485348563535,0.707107253058,0.707069295209,1.57084477411
101.457,1789944938.69,0.639235691587,8.00055858645,2.00699583968,0.00517342683989,0.00458784794153,0.707108757423,0.707070995362,1.57084401316
101.477,1789944938.71,0.631547947409,8.00079462912,2.00696660096,0.00498380219102,0.00432620221072,0.707110182638,0.707072581352,1.57084337965
101.497,1789944938.73,0.623911813001,8.001027022,2.00693838586,0.00479706168089,0.00406916400684,0.707111526114,0.707074055343,1.57084286374
101.517,1789944938.75,0.616324825886,8.00125537484,2.00691122442,0.00461343425202,0.00381709506696,0.707112787595,0.707075421458,1.57084245601
101.537,1789944938.77,0.608784568399,8.00147930769,2.00688514151,0.0044331663866,0.0035703631678,0.707113967147,0.707076683966,1.57084214688
101.557,1789944938.79,0.601288669305,8.0016984516,2.00686016308,0.00425685154213,0.00332968645328,0.70711506261,0.707077846233,1.570841924
101.577,1789944938.81,0.593834815112,8.00191244929,2.00683629622,0.00408460329772,0.00309529605961,0.707116075636,0.707078914079,1.5708417774
101.597,1789944938.83,0.586420749161,8.00212095583,2.00681354525,0.00391666868911,0.00286755018637,0.707117007245,0.707079892889,1.5708416964
101.617,1789944938.85,0.579044276476,8.00232363922,2.00679190505,0.0037530865838,0.00264659425332,0.707117859828,0.707080789014,1.57084167115
101.637,1789944938.87,0.571703262248,8.00252018101,2.00677137273,0.00359425275779,0.00243292256936,0.707118634013,0.707081607501,1.57084169022
101.657,1789944938.89,0.564395636445,8.00271027684,2.00675194869,0.00344093825021,0.002227396462,0.707119329029,0.707082352461,1.57084174043
101.677,1789944938.91,0.557119407942,8.00289363695,2.00673361329,0.00329327375876,0.00203023541888,0.707119947894,0.707083030332,1.570841812
101.697,1789944938.93,0.549872661984,8.00306998665,2.0067163486,0.00315168979725,0.00184195084332,0.707120492396,0.707083646609,1.57084189397
101.717,1789944938.95,0.54265356831,8.00323906679,2.00670012784,0.00301628092438,0.00166271434702,0.707120965934,0.707084207833,1.57084197704
101.737,1789944938.97,0.535460381125,8.00340063417,2.00668492039,0.00288716795849,0.00149271740865,0.707121371851,0.707084720191,1.57084205235
101.757,1789944938.99,0.528291438697,8.00355446195,2.00667070017,0.00276488121002,0.00133255191408,0.707121712027,0.707085188727,1.57084210952
101.777,1789944939.01,0.521145174703,8.00370033998,2.00665742779,0.00264934220997,0.00118219846998,0.707121990736,0.707085619717,1.57084214164
101.797,1789944939.03,0.514020113967,8.00383807513,2.00664506381,0.00254063907222,0.00104179654307,0.707122211597,0.707086018585,1.57084214185
