stamp_sec,receive_sec,linear_x,linear_y,linear_z,angular_x,angular_y,angular_z
0.197,1789944361.01,0,0,0,0,0,0
0.217,1789944361.03,0,0,-0.196,0,0,0
0.237,1789944361.05,0,0,-0.392,0,0,0
0.257,1789944361.07,0,0,-0.588,0,0,0
0.277,1789944361.09,-2.1445384029e-28,8.94404008774e-24,-0.784,4.17234009713e-21,1.46264631023e-26,1.31396687571e-26
0.297,1789944361.11,4.59753303945e-33,5.29045757867e-28,-0.98,2.46790906524e-25,2.20951187243e-31,-3.65613414923e-31
0.317,1789944361.13,5.08604564672e-33,7.8818465578e-33,-1.176,-7.18946758484e-33,-6.80688889533e-33,-3.65608876079e-31
0.337,1789944361.15,5.07162216534e-33,7.89708070519e-33,-1.372,-8.28891604399e-35,-7.84780858697e-35,-3.65608839963e-31
0.357,1789944361.17,-2.89699305443e-27,1.26950594419e-22,-1.568,5.92216485245e-20,2.10735097191e-25,1.75476097206e-25
0.377,1789944361.19,6.43817459202e-07,0.00124939701259,-0.00479735005429,-0.0499781322849,2.56470900107e-05,1.31736174786e-06
0.397,1789944361.21,6.29363485429e-07,0.0012494292069,0.0050026405124,-0.0499755040257,2.67315781146e-05,-6.71594109287e-08
0.417,1789944361.23,-2.01591004084e-06,-0.00320925467263,-0.00304650312889,0.128364117281,-4.49092201962e-05,-6.12217238698e-06
0.437,1789944361.25,6.44507461531e-07,0.0012493950685,-0.0047973501334,-0.0499782847634,2.5579378844e-05,1.39773215857e-06
0.457,1789944361.27,6.29472748734e-07,0.00124942920621,0.00500264051285,-0.049975503998,2.67359485407e-05,-6.71591467649e-08
0.477,1789944361.29,-2.01619318468e-06,-0.00320925467243,-0.00304650312788,0.128364117263,-4.49210149997e-05,-6.12209875804e-06
0.497,1789944361.31,6.44619219333e-07,0.00124939506797,-0.00479735013307,-0.0499782847424,2.55838701063e-05,1.39772148388e-06
0.517,1789944361.33,6.29584666749e-07,0.00124942920566,0.00500264051318,-0.0499755039763,2.67404252061e-05,-6.71588818822e-08
0.537,1789944361.35,-2.01647666195e-06,-0.00320925467222,-0.00304650312937,0.128364117245,-4.49328218325e-05,-6.12202533343e-06
0.557,1789944361.37,6.44730927414e-07,0.00124939506741,-0.00479735013274,-0.0499782847212,2.55883613829e-05,1.39771160374e-06
0.577,1789944361.39,6.29696581676e-07,0.00124942920512,0.00500264051351,-0.0499755039546,2.6744901748e-05,-6.71586170042e-08
0.597,1789944361.41,-2.01676013156e-06,-0.00320925467201,-0.00304650313086,0.128364117227,-4.49446284324e-05,-6.12195189739e-06
0.617,1789944361.43,6.44842659032e-07,0.00124939506681,-0.0047973501324,-0.0499782846999,2.55928526462e-05,1.39770112768e-06
0.637,1789944361.45,6.29808494589e-07,0.00124942920457,0.00500264051384,-0.0499755039328,2.67493782094e-05,-6.71583521314e-08
0.657,1789944361.47,-2.01704360031e-06,-0.0032092546718,-0.00304650313234,0.128364117208,-4.49564349969e-05,-6.1218784615e-06
0.677,1789944361.49,6.44954414352e-07,0.00124939506627,-0.00479735013207,-0.0499782846787,2.55973439075e-05,1.3976910489e-06
0.697,1789944361.51,6.29920408611e-07,0.00124942920403,0.00500264051417,-0.0499755039111,2.67538547151e-05,-6.71580872609e-08
0.717,1789944361.53,-2.01732706511e-06,-0.00320925467159,-0.00304650313383,0.12836411719,-4.49682413728e-05,-6.12180503042e-06
0.737,1789944361.55,6.45066077681e-07,0.00124939506572,-0.00479735013174,-0.0499782846575,2.56018348226e-05,1.39768037418e-06
0.757,1789944361.57,6.30032319959e-07,0.00124942920348,0.00500264051451,-0.0499755038893,2.67583311139e-05,-6.7157822396e-08
0.777,1789944361.59,-2.01761052393e-06,-0.00320925467138,-0.00304650313531,0.128364117172,-4.49800475109e-05,-6.12173159908e-06
0.797,1789944361.61,6.45177792832e-07,0.00124939506513,-0.00479735013141,-0.0499782846361,2.56063259038e-05,1.39766969946e-06
0.817,1789944361.63,6.30144229794e-07,0.00124942920294,0.00500264051483,-0.0499755038676,2.67628074522e-05,-6.71575575296e-08
0.837,1789944361.65,-2.01789398114e-06,-0.00320925467116,-0.0030465031368,0.128364117154,-4.49918534858e-05,-6.12165818314e-06
0.857,1789944361.67,6.45289529356e-07,0.00124939506458,-0.00479735013108,-0.0499782846149,2.56108168882e-05,1.39765981931e-06
0.877,1789944361.69,6.30256137447e-07,0.00124942920239,0.00500264051517,-0.0499755038459,2.67672837032e-05,-6.71572926699e-08
0.897,1789944361.71,-2.01817743343e-06,-0.00320925467095,-0.00304650313829,0.128364117136,-4.50036594237e-05,-6.1215847423e-06
