F1I_KF_WINDOW_DUMP	1
problem	9000000001	1	1	1	1	321	168
fiducial_edge	-1	-1	1	1	74	1	1	321	DIRECT_OBSERVED	1
fiducial_edge	-1	-1	1	1	67	1	1	321	SUBDIVIDED_CONFIRMED	0
fiducial_edge	-1	-1	1	1	68	1	1	321	SUBDIVIDED_CONFIRMED	0
fiducial_edge	-1	-1	1	1	69	1	1	321	SUBDIVIDED_CONFIRMED	0
fiducial_edge	-1	-1	1	1	70	1	1	321	SUBDIVIDED_CONFIRMED	0
fiducial_edge	-1	-1	1	1	71	1	1	321	SUBDIVIDED_CONFIRMED	0
fiducial_edge	-1	-1	1	1	72	1	1	321	SUBDIVIDED_CONFIRMED	0
fiducial_edge	-1	-1	1	1	73	1	1	321	SUBDIVIDED_CONFIRMED	0
window_kf	1	1	74	1	previous_fiducial_anchor	0.99985607366247131	0.0095529498656074241	0.014020453242749892	-1.1240177939456384	-0.014115855830705154	0.009993568835868577	0.99985042441161665	-8.9842996056380233	0.0094114066129189697	-0.9999044302986102	0.010126978561168037	0.91299632700967304	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	-1	MISSING
window_kf	1	1	75	1	previous_fiducial_neighborhood	0.99983548455280757	0.0098088415024104522	0.015257472183596132	-1.0811946423164756	-0.015361785088777863	0.010648679130908278	0.99982529533496689	-8.9822178995167103	0.0096446559264095448	-0.99989519063807264	0.010797608573828943	0.91473264327863957	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	-1	MISSING
window_kf	1	1	76	1	previous_fiducial_neighborhood	0.99979739117951938	0.010774057566771404	0.017002831357612908	-1.0342467492525393	-0.017128844571386137	0.011713686113328847	0.99978467293777218	-8.9804212133568093	0.010572571791046328	-0.99987334660005145	0.011895859974666328	0.91532778653834412	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	-1	MISSING
window_kf	1	1	79	1	previous_fiducial_neighborhood	0.99985451262457559	0.015099275959227465	-0.0079350771753974019	-0.81401122998740261	0.0077841667167762576	0.010027209865883372	0.99991942765946451	-8.9715008809926236	0.015177626059362747	-0.99983571996994225	0.0099082157520679198	0.9526208965368711	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	-1	MISSING
window_kf	1	1	82	1	previous_fiducial_neighborhood	0.99986067180755067	0.015200050342916374	-0.0068989450009419567	-0.59741599951324975	0.0067519923741262413	0.0096981033760983586	0.99993017625726566	-8.9530962110105232	0.015265895700316834	-0.99983743941726821	0.0095941215328830681	0.97626311249227682	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	-1	MISSING
window_kf	1	1	83	1	previous_fiducial_neighborhood	0.99985125840863665	0.015804435078693044	-0.0069051350825997376	-0.52677698882022583	0.0067467888776894238	0.010050583729230454	0.99992673061906989	-8.9455092294432426	0.015872677735828199	-0.9998245874144851	0.0099424596026053552	0.98172603898558086	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	-1	MISSING
window_kf	1	1	84	0	window_non_vertex_keyframe	0.99985778806929126	0.015624072350605667	-0.0063475979997997516	-0.50985978824333844	0.0061914092555834513	0.010024825602937075	0.9999305822521185	-8.9462602092884964	0.015686621325635901	-0.99982768077044848	0.0099266649269715984	0.9834927465670944	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	-1	MISSING
window_kf	1	1	85	0	window_non_vertex_keyframe	0.99985797949973954	0.015565787466359138	-0.0064596510161483416	-0.44871729795247894	0.0063137546676391978	0.0094038700940924074	0.99993584980700156	-8.9395051750051362	0.015625534637098041	-0.99983462306913817	0.0093042559884861237	0.99227666404540726	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	-1	MISSING
window_kf	1	1	86	1	corner_3d_vertex	0.99987201495279088	0.014697021399382141	-0.0063207021945317615	-0.33354857015789047	0.0061871605996932913	0.0091140879993251139	0.99993932438106181	-8.9283226516743071	0.014753737084530684	-0.99985045429900499	0.0090219887006071503	1.0040815195591906	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	-1	MISSING
window_kf	1	1	87	0	window_non_vertex_keyframe	0.99987375652109733	0.014392189058761121	-0.0067331949686686432	-0.49921425249203955	0.0066035732313158985	0.0090350226087866185	0.99993737863280097	-8.9496743612368732	0.014452122368976561	-0.99985560620549385	0.0089388421216920772	1.0252005343145665	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	-1	MISSING
