F1I_KF_WINDOW_DUMP	1
problem	74	2	0	2	0	145	87
fiducial_edge	2	1	2	0	45	2	0	145	DIRECT_OBSERVED	1
fiducial_edge	2	1	2	0	30	2	0	145	SUBDIVIDED_CONFIRMED	0
fiducial_edge	2	1	2	0	31	2	0	145	SUBDIVIDED_CONFIRMED	0
fiducial_edge	2	1	2	0	32	2	0	145	SUBDIVIDED_CONFIRMED	0
fiducial_edge	2	1	2	0	33	2	0	145	SUBDIVIDED_CONFIRMED	0
fiducial_edge	2	1	2	0	34	2	0	145	SUBDIVIDED_CONFIRMED	0
fiducial_edge	2	1	2	0	35	2	0	145	SUBDIVIDED_CONFIRMED	0
fiducial_edge	2	1	2	0	36	2	0	145	SUBDIVIDED_CONFIRMED	0
fiducial_edge	2	1	2	0	37	2	0	145	SUBDIVIDED_CONFIRMED	0
fiducial_edge	2	1	2	0	38	2	0	145	SUBDIVIDED_CONFIRMED	0
fiducial_edge	2	1	2	0	39	2	0	145	SUBDIVIDED_CONFIRMED	0
fiducial_edge	2	1	2	0	40	2	0	145	SUBDIVIDED_CONFIRMED	0
fiducial_edge	2	1	2	0	41	2	0	145	SUBDIVIDED_CONFIRMED	0
fiducial_edge	2	1	2	0	42	2	0	145	SUBDIVIDED_CONFIRMED	0
fiducial_edge	2	1	2	0	43	2	0	145	SUBDIVIDED_CONFIRMED	0
fiducial_edge	2	1	2	0	44	2	0	145	SUBDIVIDED_CONFIRMED	0
window_kf	2	0	45	1	previous_fiducial_anchor	0.9999896252885182	-0.0033482990575091458	-0.0030883990595575693	0.88958660090588992	0.0030953468995576004	0.0020718431643089036	0.999993063122677	-8.9675048933336114	-0.0033418771522891388	-0.9999922481496164	0.0020821858166402895	1.3303306791120006	0	0	0	1	1	0.99999300566553584	-0.0037216318433220359	0.00037158637038448017	0.81166054634155227	-0.00037037013360685656	0.00032748587440878428	0.99999987778947574	-8.9811943976085615	-0.0037217530777868811	-0.99999302108035981	0.00032610520257999893	1.3427278034919687	0	0	0	1	0.19499999900000001	OK
window_kf	2	0	46	1	previous_fiducial_neighborhood	0.99999366810175272	-0.0026588514358859413	-0.0023652199568669065	1.490852225500225	0.0023691261080886739	0.0014669238918373782	0.99999611768035401	-9.0256622948399254	-0.0026553715157105941	-0.99999538931103948	0.001473213757778842	1.3325820426421289	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	-1	MISSING
window_kf	2	0	47	1	previous_fiducial_neighborhood	0.9999930268305377	-0.001143879038604896	-0.0035549727207358074	2.2036192717673639	0.0035524649656934228	-0.0021869390768559952	0.9999912986072137	-9.0901243815941672	-0.0011516435940242134	-0.99999695441447189	-0.0021828602367495722	1.3453276866013815	0	0	0	1	1	0.99999793846943841	-0.0020305310679783334	-6.7513133661378788e-07	2.338945670872866	1.0521909095118076e-06	0.00018569398975839884	0.9999999827583177	-9.1332024490478432	-0.0020305309076007298	-0.9999979212285014	0.00018569574345089453	1.3423072722798048	0	0	0	1	0.56500000000000006	LOW
window_kf	2	0	48	1	balanced_coverage_sample	0.99999268014586196	0.00041810422963750257	-0.0038032674833483361	4.0525399972979574	0.0038029042777884747	0.00086608583075231725	0.99999239387826744	-9.2697586841863409	0.00042139500556372534	-0.99999953754198645	0.00086448948076691301	1.334552890706878	0	0	0	1	1	0.99999963374271017	-0.00085587056859719223	1.2487576783737353e-07	4.1380668568098473	-5.7221300475696069e-08	7.9047569140008346e-05	0.99999999687573937	-9.3133714662600848	-0.00085587057579435545	-0.99999963061845754	7.9047491214232813e-05	1.3411295218407944	0	0	0	1	0.376	OK
window_kf	2	0	49	1	balanced_coverage_sample	0.99999905254456645	0.0012234915921346028	-0.00063085520832910705	6.052024064582147	0.00063269457365356004	-0.001503569985811463	0.99999866948655203	-9.4645630692181051	0.0012225414293059499	-0.99999812117104592	-0.0015043426577371637	1.3410324122759107	0	0	0	1	1	0.99999996812026315	0.00025250638128222167	1.9961702513171531e-08	6.1879813497375356	-1.2915225777732076e-08	-2.7906135018436386e-05	0.99999999961062391	-9.5192536026281047	0.00025250638174095563	-0.99999996773088695	-2.7906130867619218e-05	1.3396667986242001	0	0	0	1	0.49500000000000005	OK
window_kf	2	0	50	1	balanced_coverage_sample	0.99999957768734238	0.00039893671841626063	-0.00082793395401544595	7.1832424243980544	0.00082904012970230062	-0.0027806689473642318	0.99999579027747354	-9.5775108431196134	0.00039663282876697232	-0.99999605435706596	-0.002780998507601318	1.3448860772337035	0	0	0	1	1	0.99999813259194892	0.0015169674068823461	-0.001197339760214966	6.9062802605194422	0.0011975690426520025	-0.00015024594193663678	0.99999927162700719	-9.5915241888672433	0.0015167864065241644	-0.99999883811734669	-0.00015206233457134969	1.3391131371296681	0	0	0	1	0.67500000000000004	LOW
window_kf	2	0	51	0	window_non_vertex_keyframe	0.99998592518753959	0.0029018097879651697	-0.0044417256528368884	7.7254172240652164	0.0044564849299026706	-0.0050997206392189394	0.99997706603275205	-9.6175346849885592	0.0028790916779690141	-0.99998278602651769	-0.0051125807331968507	1.3561411757082771	0	0	0	1	1	0.99999885193162219	0.0015108906138083869	-0.00011552052068508623	7.5876627286521439	0.00011574841172912187	-0.00015074568681702012	0.9999999819390214	-9.6600429204569984	0.0015108731722999918	-0.99999884724198107	-0.00015092039693950863	1.3386303708263541	0	0	0	1	0.24299999900000002	OK
window_kf	2	0	52	1	balanced_coverage_sample	0.99880614460009176	-0.0073167937164616958	0.04829855110468282	8.3209650552221266	-0.048342094047845632	-0.0058958576295048875	0.99881343643639575	-9.7881755573655322	-0.0070233504946107545	-0.99995585072168225	-0.0062425279580066899	1.341104902670998	0	0	0	1	1	0.99999882038985555	0.0015359492972072692	-8.8687077535176684e-06	8.2243157425961062	9.1056359055041725e-06	-0.00015424826667698177	0.99999998806227985	-9.724130046023399	0.0015359479108887377	-0.99999880853290457	-0.00015426207051923125	1.3381770970624216	0	0	0	1	0.70500000000000007	LOW
window_kf	2	0	53	0	window_non_vertex_keyframe	0.99620313713099651	-0.0055386705816012922	0.086882867692949395	8.7882616655842707	-0.086913385383601549	-0.0055300141522843559	0.99620052318026719	-9.9246597297267911	-0.0050371630431812944	-0.99996937056675095	-0.0059904020576560116	1.3402828531775175	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	-1	MISSING
window_kf	2	0	54	0	window_non_vertex_keyframe	0.9939456909651998	0.00016200924745025783	0.10987236761222749	9.1036066481275473	-0.10986909942585162	-0.0063870729879229966	0.99392554363493446	-10.050067855391092	0.00086278796064108887	-0.9999795893175274	-0.0063306038641102631	1.3483409033864762	0	0	0	1	1	0.99999659295729082	0.0026102884543379879	-2.1633200252280105e-05	9.2530372623271191	2.2334853443606306e-05	-0.00026877408172061037	0.99999996363082289	-9.8277638921800357	0.002610282544960413	-0.99999655707141222	-0.00026883146640590823	1.3374049016661758	0	0	0	1	0.843999999	LOW
