receive_sec,t_act,trajectory_id,piece,x_pos,x_vel,x_acc,x_jerk,x_ratio,y_pos,y_vel,y_acc,y_jerk,y_ratio,z_pos,z_vel,z_acc,z_jerk,z_ratio,yaw_pos,yaw_vel,yaw_acc,yaw_jerk,yaw_ratio
1789944660.09,0,,0,-9.94168721568,6.71784058151e-07,0.414236743392,-0.0690394665623,0,-8.82954309115,0.00124942899962,0.367481152465,-0.0612642119247,0,0.0249921562138,0.00500264063808,0.0389577799451,-0.00656244444415,0,1.57076329133,-6.70590056202e-08,-0.0654484481192,0.0109080756179,0
1789944660.12,0.0300020929426,,0,-9.94150107372,0.0123975689882,0.412165414895,-0.0690394665623,0.250017441667,-8.82934049182,0.0122470599693,0.365643097881,-0.0612642119247,0.250017441667,0.0251597498135,0.006168502063,0.0387608928765,-0.00656244444415,0.250017441667,1.57073388251,-0.00195874816721,-0.0651211830201,0.0109080756179,0.250017441667
1789944660.16,0.0699806362391,,0,-9.94067679348,0.0288201702356,0.409405317475,-0.0690394665623,0.583171983333,-8.82855932385,0.0268159802052,0.363193843828,-0.0612642119247,0.583171983333,0.0254372631226,0.00771286183793,0.038498535896,-0.00656244444415,0.583171983333,1.5706036497,-0.00455348121134,-0.0646850940282,0.0109080756179,0.583171983333
1789944660.19,0.100017048419,,0,-9.93962677106,0.0410860921753,0.407331619889,-0.0690394665623,0.833475383333,-8.82759031066,0.0376973828303,0.361353686963,-0.0612642119247,0.833475383333,0.0256862665653,0.00886625929739,0.0383014236372,-0.00656244444415,0.833475383333,1.57043774976,-0.0064914685316,-0.0643574546184,0.0109080756179,0.833475383333
1789944660.22,0.130009502172,,0,-9.9382116017,0.05327191532,0.405260956795,-0.0690394665623,1.08341250833,-8.8262974217,0.0485077119957,0.359516222843,-0.0612642119247,1.08341250833,0.0259693849118,0.0100120614075,0.0381045998175,-0.00656244444415,1.08341250833,1.57021415744,-0.00841680042786,-0.0640302946513,0.0109080756179,1.08341250833
1789944660.26,0.169994175434,,0,-9.93575831722,0.0694209504875,0.402500436714,-0.0690394665623,1.41661806667,-8.8240711172,0.062833874645,0.357066593731,-0.0612642119247,1.41661806667,0.0264001042482,0.0115304152109,0.0378422026617,-0.00656244444415,1.41661806667,1.56982654572,-0.0109683106658,-0.0635941388801,0.0109080756179,1.41661806667
1789944660.29,0.199996501207,,0,-9.93349468404,0.0814658304306,0.400429091579,-0.0690394665623,1.66663751667,-8.82202552509,0.0735191326651,0.355228524382,-0.0612642119247,1.66663751667,0.0267630457197,0.0126628160549,0.0376453140117,-0.00656244444415,1.66663751667,1.56946889809,-0.012871373863,-0.0632668711521,0.0109080756179,1.66663751667
1789944660.32,0.229987278581,,0,-9.93087168903,0.0934439593684,0.398358544679,-0.0690394665623,1.91656061667,-8.81966115047,0.0841451584101,0.353391163371,-0.0612642119247,1.91656061667,0.0271597138163,0.0137888768008,0.0374485012366,-0.00656244444415,1.91656061667,1.56905447211,-0.0147638905562,-0.0629397295433,0.0109080756179,1.91656061667
1789944660.36,0.26999014616,,0,-9.92681566747,0.109324201385,0.395596768494,-0.0690394665623,2.24991779167,-8.81601300365,0.0982327976162,0.350940419617,-0.0612642119247,2.24991779167,0.0277412014106,0.0152816732838,0.0371859846837,-0.00656244444415,2.24991779167,1.56841363164,-0.0172729320997,-0.0625033753106,0.0109080756179,2.24991779167
1789944660.39,0.29998755455,,0,-9.92335854446,0.121160026893,0.393525761653,-0.0690394665623,2.49989640833,-8.81290865123,0.108732545512,0.349102650463,-0.0612642119247,2.49989640833,0.0282163137036,0.0163942048103,0.0369891281896,-0.00656244444415,2.49989640833,1.56786741536,-0.019142965181,-0.0621761610322,0.0109080756179,2.49989640833
1789944660.42,0.329980045557,,0,-9.91954796939,0.13293178237,0.391455097868,-0.0690394665623,2.74983361667,-8.80949075236,0.119175439489,0.347265185731,-0.0612642119247,2.74983361667,0.0287246235561,0.0175006483261,0.0367923043043,-0.00656244444415,2.74983361667,1.56726535448,-0.021002875346,-0.061849000956,0.0109080756179,2.74983361667
1789944660.46,0.369996756315,,0,-9.91391578436,0.148541260266,0.388692363692,-0.0690394665623,3.083306425,-8.80444434976,0.133022806703,0.344813591875,-0.0612642119247,3.083306425,0.0294543307905,0.0189677019412,0.0365296966909,-0.00656244444415,3.083306425,1.56637548382,-0.0234691367862,-0.0614124953628,0.0109080756179,3.083306425
1789944660.49,0.399980098009,,0,-9.90928761438,0.160164521525,0.386622330031,-0.0690394665623,3.333167575,-8.80030116341,0.143333930894,0.342976686301,-0.0612642119247,3.333167575,0.0300394364359,0.0200600343635,0.036332932701,-0.00656244444415,3.333167575,1.56564424483,-0.025305585209,-0.0610854348446,0.0109080756179,3.333167575
1789944660.52,0.429991751909,,0,-9.9043070102,0.171736600221,0.384550342346,-0.0690394665623,3.58326458333,-8.79584529363,0.15359963378,0.341138046767,-0.0612642119247,3.58326458333,0.030657803931,0.021147489904,0.0361359829742,-0.00656244444415,3.58326458333,1.56485732206,-0.0271339469057,-0.0607580655952,0.0109080756179,3.58326458333
1789944660.56,0.470086544752,,0,-9.89711290608,0.187099577515,0.381782218397,-0.0690394665623,3.91738795833,-8.78941319877,0.167228253272,0.338681670136,-0.0612642119247,3.91738795833,0.0315346839003,0.0225910802237,0.0358728630439,-0.00656244444415,3.91738795833,1.56372067179,-0.0295612618228,-0.0603207084303,0.0109080756179,3.91738795833
1789944660.59,0.500017285347,,0,-9.89134218052,0.198495669001,0.379715817592,-0.0690394665623,4.16681060833,-8.78425650724,0.177337797126,0.336847988286,-0.0612642119247,4.16681060833,0.0322268901391,0.0236618412953,0.0356764443699,-0.00656244444415,4.16681060833,1.56280891166,-0.0313618179482,-0.0599942218951,0.0109080756179,4.16681060833
1789944660.62,0.529987335205,,0,-9.8852230313,0.209844770191,0.37764670043,-0.0690394665623,4.41656113333,-8.77879067793,0.187405638655,0.335011895995,-0.0612642119247,4.41656113333,0.0329520299453,0.0247281193715,0.0354797674965,-0.00656244444415,4.41656113333,1.5618421014,-0.0331549497158,-0.0596673061816,0.0109080756179,4.41656113333
1789944660.66,0.569994211197,,0,-9.87652631249,0.224897985468,0.374884646845,-0.0690394665623,4.74995179167,-8.77102571534,0.200759390814,0.332560906081,-0.0612642119247,4.74995179167,0.0339696483668,0.0261423023753,0.0352172245756,-0.00656244444415,4.74995179167,1.56046804148,-0.0355333229522,-0.0592309081203,0.0109080756179,4.74995179167
1789944660.69,0.599994421005,,0,-9.86961093381,0.236113538759,0.372813447728,-0.0690394665623,4.99995361667,-8.76485351075,0.210708721529,0.330722966307,-0.0612642119247,4.99995361667,0.034769741614,0.027195873682,0.0350203498051,-0.00656244444415,4.99995361667,1.5593754288,-0.0373053544617,-0.0589036634628,0.0109080756179,4.99995361667
1789944660.72,0.629985511303,,0,-9.86236227713,0.24726356852,0.370742879356,-0.0690394665623,5.24987930833,-8.75838566656,0.220599908952,0.328885586242,-0.0612642119247,5.24987930833,0.0356010956047,0.028243220555,0.0348235349891,-0.00656244444415,5.24987930833,1.55823015897,-0.0390670334052,-0.0585765184616,0.0109080756179,5.24987930833
