stamp_sec,receive_sec,linear_x,linear_y,linear_z,angular_x,angular_y,angular_z
146.917,1789944783.9,0.000135790660989,0.000157055848548,4.63088797307e-08,9.46948293981e-05,-7.09263997307e-05,-1.14080104776e-08
146.937,1789944783.92,0.000136339587211,0.000165374242517,4.64830157964e-08,9.8346799535e-05,-7.07510764679e-05,-1.19232539891e-08
146.957,1789944783.94,0.000136610900541,0.000173306696253,4.67207124036e-08,0.000101777553908,-7.04346502636e-05,-1.24079038587e-08
146.977,1789944783.96,0.000136605844305,0.000180839750753,4.70204556846e-08,0.000104981619301,-6.99786704975e-05,-1.28599167078e-08
146.997,1789944783.98,0.000136326209391,0.000187960836573,4.7380268074e-08,0.000107954014013,-6.93849567018e-05,-1.32774153869e-08
147.017,1789944784,0.000135774327109,0.000194658293359,4.77977232324e-08,0.000110690254663,-6.86555923937e-05,-1.36585698804e-08
147.037,1789944784.02,0.000134953061013,0.000200921387448,4.82700277935e-08,0.000113186362257,-6.77929193313e-05,-1.40017060306e-08
147.057,1789944784.04,0.000133865797701,0.000206740327464,4.87939783097e-08,0.000115438866386,-6.67995313368e-05,-1.43052608117e-08
147.077,1789944784.06,0.000132516436647,0.000212106277929,4.93659955761e-08,0.000117444808502,-6.56782679317e-05,-1.45678146927e-08
147.097,1789944784.08,0.00013090937905,0.000217011370873,4.99821880042e-08,0.000119201745134,-6.44322070805e-05,-1.4788111209e-08
147.117,1789944784.1,0.000129049515755,0.000221448715404,5.06383138277e-08,0.000120707749023,-6.30646576821e-05,-1.49650296915e-08
147.137,1789944784.12,0.000126942214267,0.000225412405276,5.1329881008e-08,0.000121961409847,-6.15791513591e-05,-1.50976114997e-08
147.157,1789944784.14,0.000124593304886,0.000228897524408,5.20521153516e-08,0.000122961833761,-5.99794339258e-05,-1.51851213904e-08
147.177,1789944784.16,0.000122009066018,0.000231900150384,5.28000327845e-08,0.000123708641029,-5.82694572252e-05,-1.52269653892e-08
147.197,1789944784.18,0.000119196208657,0.00023441735595,5.35684820382e-08,0.000124201965076,-5.64533686466e-05,-1.5222763149e-08
147.217,1789944784.2,0.000116161860108,0.000236447208465,5.43521465575e-08,0.000124442447393,-5.4535502612e-05,-1.51723008339e-08
147.237,1789944784.22,0.000112913546984,0.000237988767396,5.51455994742e-08,0.000124431233622,-5.25203699305e-05,-1.50755976836e-08
147.257,1789944784.24,0.0001094591775,0.000239042079799,5.59433613017e-08,0.000124169968167,-5.0412647864e-05,-1.49327998375e-08
147.277,1789944784.26,0.000105807023119,0.000239608173877,5.67398977654e-08,0.00012366078749,-4.82171698571e-05,-1.47443078784e-08
147.297,1789944784.28,0.000101965695034,0.000239689046029,5.73971373542e-08,0.000122902228561,-4.59348309665e-05,-1.4275988077e-08
147.317,1789944784.3,9.79441624589e-05,0.000239287688399,5.81747526749e-08,0.000121905566843,-4.35789220271e-05,-1.39983184265e-08
147.337,1789944784.32,9.37516636805e-05,0.000238408007825,5.89440802328e-08,0.000120671001961,-4.11513147953e-05,-1.36985802819e-08
147.357,1789944784.34,8.93977244334e-05,0.000237054850765,5.96945618953e-08,0.000119202148368,-3.86569512698e-05,-1.33660343382e-08
147.377,1789944784.36,8.48921280693e-05,0.000235233978682,6.0298527164e-08,0.000117499406214,-3.60972135624e-05,-1.27823323982e-08
147.397,1789944784.38,8.02449264831e-05,0.000232952082824,6.08725933138e-08,0.00011557133231,-3.34812949613e-05,-1.21637185323e-08
147.417,1789944784.4,7.54663895685e-05,0.000230216736153,6.15297561053e-08,0.000113427262603,-3.08188242153e-05,-1.17243822973e-08
147.437,1789944784.42,7.0566958648e-05,0.000227036347939,6.21552221865e-08,0.000111069724187,-2.81122786554e-05,-1.12725275922e-08
147.457,1789944784.44,6.55572509588e-05,0.000223420158622,6.27342719205e-08,0.000108493838587,-2.53648330658e-05,-1.07889242201e-08
147.477,1789944784.46,6.04480507011e-05,0.000219378298197,6.32603871557e-08,0.000105716354497,-2.25840008938e-05,-1.02667640059e-08
147.497,1789944784.48,5.52502677612e-05,0.000214921672853,6.36632110389e-08,0.000102748117017,-1.97738371512e-05,-9.82474072088e-09
147.517,1789944784.5,4.99749365728e-05,0.000210061936751,6.407520966e-08,9.9602093323e-05,-1.69453946696e-05,-9.23146296855e-09
147.537,1789944784.52,4.46331496729e-05,0.000204811420505,6.44296442163e-08,9.62776801599e-05,-1.41014971422e-05,-8.59559445299e-09
147.557,1789944784.54,3.92360627045e-05,0.000199183159751,6.46534495328e-08,9.27742070864e-05,-1.12450670794e-05,-8.04083427564e-09
147.577,1789944784.56,3.37948885364e-05,0.000193190919559,6.48102892086e-08,8.91097828567e-05,-8.38437753517e-06,-7.22585750599e-09
147.597,1789944784.58,2.83208544711e-05,0.000186849075964,6.49715664842e-08,8.52916004342e-05,-5.52737508774e-06,-6.50078553802e-09
147.617,1789944784.6,2.28251651828e-05,0.000180172606774,6.50143974211e-08,8.13245199305e-05,-2.67617665153e-06,-5.6662462531e-09
147.637,1789944784.62,1.73190128586e-05,0.000173177084209,6.50443613666e-08,7.72203554781e-05,1.60470417145e-07,-4.92177087813e-09
147.657,1789944784.64,1.1813523076e-05,0.000165878609428,6.49630924703e-08,7.29854073489e-05,2.97990740676e-06,-4.09827666286e-09
147.677,1789944784.66,6.31976251717e-06,0.000158293805444,6.48557142185e-08,6.86317186931e-05,5.77405365939e-06,-3.34798282337e-09
147.697,1789944784.68,8.48693886735e-07,0.000150439748667,6.46773003655e-08,6.41623866279e-05,8.53710688827e-06,-2.59875522809e-09
147.717,1789944784.7,-4.58884644605e-06,0.000142333994105,6.44326028634e-08,5.9597860739e-05,1.1266927611e-05,-1.84780317335e-09
147.737,1789944784.72,-9.98214455232e-06,0.000133994441349,6.40648041369e-08,5.49408083129e-05,1.39565518031e-05,-1.18484166336e-09
147.757,1789944784.74,-1.53206476057e-05,0.000125439370202,6.36307808351e-08,5.02038753248e-05,1.66008117288e-05,-5.19432199574e-10
147.777,1789944784.76,-2.0593980536e-05,0.000116687368181,6.31375173073e-08,4.53971721953e-05,1.9194550784e-05,1.56031028858e-10
147.797,1789944784.78,-2.57919652907e-05,0.000107757294965,6.26342109888e-08,4.05294486021e-05,2.17314817732e-05,9.22050306725e-10
147.817,1789944784.8,-3.09046512515e-05,9.86682536007e-05,6.2075598137e-08,3.5612195756e-05,2.42083574023e-05,1.69063953924e-09
147.837,1789944784.82,-3.5922324701e-05,8.94395409082e-05,6.1463267258e-08,3.06575535939e-05,2.66241580983e-05,2.45063033527e-09
147.857,1789944784.84,-4.08354974925e-05,8.00905922849e-05,6.07935023019e-08,2.5672013653e-05,2.89680143866e-05,3.19382609252e-09
147.877,1789944784.86,-4.56349791299e-05,7.06409727774e-05,6.0072120381e-08,2.06671093822e-05,3.12382753618e-05,3.91827757897e-09
147.897,1789944784.88,-5.03118630819e-05,6.11103206138e-05,5.93029956269e-08,1.56530903815e-05,3.34311768306e-05,4.62219831575e-09
147.917,1789944784.9,-5.48575497726e-05,5.15183106912e-05,5.85266988537e-08,1.06410218399e-05,3.55460916762e-05,5.24459293397e-09
147.937,1789944784.92,-5.92637323687e-05,4.18846062273e-05,5.76743676577e-08,5.63916878631e-06,3.75732271855e-05,5.90324181036e-09
147.957,1789944784.94,-6.35224628937e-05,3.22288344018e-05,5.67840000682e-08,6.58165960621e-07,3.95114761802e-05,6.5431018695e-09
147.977,1789944784.96,-6.76261377017e-05,2.25705391869e-05,5.58617271987e-08,-4.29205771457e-06,4.13578236201e-05,7.1592931458e-09
147.997,1789944784.98,-7.15675191015e-05,1.29291412902e-05,5.49144753775e-08,-9.20385857671e-06,4.31141651403e-05,7.74993420732e-09
148.017,1789944785,-7.53397019889e-05,3.32391953129e-06,5.39438239353e-08,-1.4063331894e-05,4.47680564926e-05,8.31058581137e-09
148.037,1789944785.02,-7.89362059654e-05,-6.22606299596e-06,5.29554972988e-08,-1.88627992526e-05,4.63206466254e-05,8.84187320976e-09
148.057,1789944785.04,-8.23509411201e-05,-1.57019756136e-05,5.19538636649e-08,-2.35932869787e-05,4.77700005023e-05,9.34333587929e-09
148.077,1789944785.06,-8.55782226249e-05,-2.50852583995e-05,5.09431936566e-08,-2.82459602977e-05,4.91142861613e-05,9.81462318282e-09
148.097,1789944785.08,-8.86127772581e-05,-3.43576565319e-05,4.99276297729e-08,-3.28120370309e-05,5.03515591539e-05,1.02554479677e-08
148.117,1789944785.1,-9.14497515009e-05,-4.3501254968e-05,4.89111936881e-08,-3.72829049598e-05,5.14799908743e-05,1.06656686766e-08
148.137,1789944785.12,-9.40847188412e-05,-5.24985122873e-05,4.78977818316e-08,-4.16501728981e-05,5.24979421318e-05,1.10451573191e-08
148.157,1789944785.14,-9.65136862757e-05,-6.13322936557e-05,4.68910869349e-08,-4.59057063032e-05,5.34040054175e-05,1.13939764146e-08
148.177,1789944785.16,-9.87330998715e-05,-6.99859027618e-05,4.58946600793e-08,-5.00416506216e-05,5.41970224392e-05,1.17122319461e-08
148.197,1789944785.18,-0.000100739849298,-7.8443112632e-05,4.49118483118e-08,-5.40504482348e-05,5.48760870804e-05,1.20001950555e-08
148.217,1789944785.2,-0.000102531271387,-8.66881952837e-05,4.39457684634e-08,-5.79248514613e-05,5.54405427489e-05,1.22581791694e-08
