time_sec,gt_pose_x,gt_velocidad_x,gt_aceleracion_x,tray_pose_x,tray_velocidad_x,tray_aceleracion_x,gt_pose_y,gt_velocidad_y,gt_aceleracion_y,tray_pose_y,tray_velocidad_y,tray_aceleracion_y,gt_pose_z,gt_velocidad_z,gt_aceleracion_z,tray_pose_z,tray_velocidad_z,tray_aceleracion_z,gt_pose_yaw,gt_velocidad_yaw,gt_aceleracion_yaw,tray_pose_yaw,tray_velocidad_yaw,tray_aceleracion_yaw,error_pose_x,error_pose_y,error_pose_z,error_pose_yaw,error_velocidad_x,error_velocidad_y,error_velocidad_z,error_velocidad_yaw,error_aceleracion_x,error_aceleracion_y,error_aceleracion_z,error_aceleracion_yaw
1789944660.490000010,-9.938511399,0.030319391,0.195303831,-9.909287614,0.160164522,0.386622330,-8.827034538,0.027038374,0.182040982,-8.800301163,0.143333931,0.342976686,0.031000901,0.025232338,0.057743281,0.030039436,0.020060034,0.036332933,89.890156800,-0.851122248,-3.559948836,89.704807448,-1.449903231,-3.499937606,0.029223785,0.026733374,-0.000961465,-0.185349353,0.129845131,0.116295557,-0.005172304,-0.598780982,0.191318499,0.160935704,-0.021410349,0.060011229
1789944660.509999990,-9.937861285,0.034532889,0.210674943,-9.905967212,0.167879241,0.385241005,-8.826453009,0.030966179,0.196390230,-8.797330584,0.150177733,0.341750927,0.031516922,0.026323672,0.054566671,0.030451681,0.020785005,0.036201633,89.874245499,-0.916315949,-3.259685042,89.659720094,-1.554660639,-3.481180730,0.031894073,0.029122426,-0.001065241,-0.214525405,0.133346351,0.119211554,-0.005538667,-0.638344690,0.174566062,0.145360696,-0.018365038,-0.221495688
1789944660.529999971,-9.937123628,0.039058762,0.226293604,-9.902508484,0.175577345,0.383858311,-8.825789867,0.035185870,0.210984557,-8.794237270,0.157006789,0.340523953,0.032055449,0.027457821,0.056707475,0.030877024,0.021508387,0.036070203,89.857139418,-0.984536467,-3.411025867,89.659720094,-1.554660639,-3.481180730,0.034615144,0.031552597,-0.001178426,-0.197419324,0.136518583,0.121820919,-0.005949434,-0.570124173,0.157564708,0.129539395,-0.020637272,-0.070154863
1789944660.549999952,-9.936292143,0.043900275,0.242075687,-9.898911432,0.183258833,0.382474249,-8.825039235,0.039700804,0.225746709,-8.791021222,0.163821098,0.339295764,0.032615555,0.028508353,0.052526563,0.031315464,0.022230183,0.035938643,89.838912617,-1.045284131,-3.037383212,89.594594831,-1.693735540,-3.456122010,0.037380711,0.034018013,-0.001300092,-0.244317786,0.139358558,0.124120294,-0.006278170,-0.648451409,0.140398563,0.113549055,-0.016587920,-0.418738799
1789944660.569999933,-9.935360498,0.049059100,0.257941221,-9.895189331,0.190898275,0.381093418,-8.824195192,0.044512331,0.240576347,-8.787694302,0.170598101,0.338070443,0.033197399,0.029635171,0.056340907,0.031765419,0.022948001,0.035807390,89.819555453,-1.112001764,-3.335881662,89.594594831,-1.693735540,-3.456122010,0.040171168,0.036500890,-0.001431980,-0.224960623,0.141839175,0.126085770,-0.006687170,-0.581733775,0.123152197,0.097494096,-0.020533516,-0.120240348
1789944660.589999914,-9.934322324,0.054537467,0.273918372,-9.891342181,0.198495669,0.379715818,-8.823251785,0.049622506,0.255508754,-8.784256507,0.177337797,0.336847988,0.033803029,0.030852198,0.060851345,0.032226890,0.023661841,0.035676444,89.798925114,-1.185868634,-3.693343502,89.542354824,-1.796899806,-3.437415710,0.042980144,0.038995278,-0.001576138,-0.256570290,0.143958202,0.127715291,-0.007190356,-0.611031172,0.105797446,0.081339234,-0.025174900,0.255927792
1789944660.609999895,-9.933171224,0.060336212,0.289937227,-9.887262748,0.206061736,0.378336406,-8.822203032,0.055032341,0.270491728,-8.780612621,0.184049691,0.335623927,0.034431890,0.031984759,0.056628059,0.032710317,0.024372693,0.035545326,89.777052406,-1.253420297,-3.377583142,89.486960676,-1.899638689,-3.418684819,0.045908476,0.041590411,-0.001721573,-0.290091730,0.145725525,0.129017351,-0.007612066,-0.646218392,0.088399179,0.065132199,-0.021082733,-0.041101677
1789944660.630000114,-9.931900757,0.066457801,0.306079440,-9.883048813,0.213608141,0.376956175,-8.821042913,0.060743983,0.285582127,-8.776849403,0.190744136,0.334399138,0.035084010,0.033150662,0.058295133,0.033206439,0.025081671,0.035414131,89.753924542,-1.324058885,-3.531929409,89.486960676,-1.899638689,-3.418684819,0.048851945,0.044193510,-0.001877571,-0.266963866,0.147150341,0.130000153,-0.008068990,-0.575579804,0.070876735,0.048817010,-0.022881002,0.113244590
1789944660.650000095,-9.930504489,0.072900315,0.322125722,-9.878700479,0.221134704,0.375575156,-8.819765408,0.066755948,0.300598223,-8.772966944,0.197420973,0.333173650,0.035758065,0.034210181,0.052975984,0.033715245,0.025788759,0.035282860,89.729607992,-1.387255081,-3.159809795,89.408232842,-2.035909437,-3.393681052,0.051804010,0.046798464,-0.002042820,-0.321375150,0.148234389,0.130665025,-0.008421422,-0.648654356,0.053449434,0.032575426,-0.017693125,-0.233871257
1789944660.670000076,-9.928975997,0.079663960,0.338182237,-9.874221186,0.228636503,0.374194247,-8.818364514,0.073067729,0.315589045,-8.768968314,0.204075834,0.331948259,0.036453962,0.035340665,0.056524166,0.034236346,0.026493493,0.035151600,89.704082597,-1.456976239,-3.486057892,89.408232842,-2.035909437,-3.393681052,0.054754811,0.049396200,-0.002217616,-0.295849755,0.148972544,0.131008106,-0.008847172,-0.578933198,0.036012010,0.016359215,-0.021372567,0.092376840
1789944660.690000057,-9.927308858,0.086748356,0.354219820,-9.869610934,0.236113539,0.372813448,-8.816834247,0.079677368,0.330481965,-8.764853511,0.210708722,0.330722966,0.037173655,0.036548042,0.060368880,0.034769742,0.027195874,0.035020350,89.677199217,-1.533080269,-3.805201505,89.345630747,-2.137439364,-3.374931314,0.057697925,0.051980736,-0.002403914,-0.331568470,0.149365183,0.131031353,-0.009352168,-0.604359095,0.018593627,0.000241001,-0.025348530,0.430270190
1789944660.710000038,-9.925496718,0.094148538,0.370009092,-9.864778496,0.243546892,0.371433069,-8.815168697,0.086581591,0.345211166,-8.760541615,0.217302846,0.329498046,0.037916099,0.037647420,0.054968882,0.035323978,0.027894105,0.034889140,89.648991701,-1.603234582,-3.507715658,89.280011619,-2.238376132,-3.356187286,0.060718222,0.054627083,-0.002592121,-0.368980082,0.149398354,0.130721255,-0.009753315,-0.635141550,0.001423977,-0.015713120,-0.020079742,0.151528372
1789944660.730000019,-9.923533243,0.101864750,0.385810623,-9.859815670,0.250957199,0.370052483,-8.813361960,0.093780361,0.359938499,-8.756114048,0.223876521,0.328272942,0.038681000,0.038759595,0.055608772,0.035890476,0.028590144,0.034757910,89.619434101,-1.676239152,-3.650228512,89.280011619,-2.238376132,-3.356187286,0.063717573,0.057247913,-0.002790524,-0.339422482,0.149092449,0.130096159,-0.010169451,-0.562136980,-0.015758140,-0.031665556,-0.020850861,0.294041225
1789944660.750000000,-9.921412196,0.109890317,0.401278310,-9.854722456,0.258344460,0.368671690,-8.811408216,0.101267757,0.374369800,-8.751570809,0.230429744,0.327047655,0.039466480,0.039746892,0.049364860,0.036469236,0.029283992,0.034626661,89.588587572,-1.742149850,-3.295534902,89.187798039,-2.372123987,-3.331187752,0.066689740,0.059837407,-0.002997244,-0.400789533,0.148454144,0.129161987,-0.010462901,-0.629974137,-0.032606620,-0.047322145,-0.014738199,-0.035652850
1789944660.769999981,-9.919127398,0.118223568,0.416662552,-9.849499932,0.265708141,0.367290787,-8.809301706,0.109042069,0.388715566,-8.746912859,0.236962042,0.325822270,0.040272253,0.040795143,0.052412505,0.037060150,0.029975597,0.034495401,89.556415508,-1.815190409,-3.652027924,89.187798039,-2.372123987,-3.331187752,0.069627466,0.062388847,-0.003212103,-0.368617469,0.147484573,0.127919973,-0.010819545,-0.556933578,-0.049371765,-0.062893296,-0.017917103,0.320840172
1789944660.789999962,-9.916672727,0.126860850,0.431864121,-9.844148099,0.273048240,0.365909774,-8.807036730,0.117098360,0.402814567,-8.742140197,0.243473414,0.324596787,0.041100121,0.041908851,0.055685412,0.037663216,0.030664961,0.034364131,89.522758932,-1.895225134,-4.001736242,89.115126089,-2.471794468,-3.312435115,0.072524628,0.064896533,-0.003436905,-0.407632843,0.146187390,0.126375054,-0.011243890,-0.576569334,-0.065954347,-0.078217780,-0.021321280,0.689301127
