epoch_s,elapsed_s,mem_available_kib,mem_used_kib,swap_used_kib,memory_psi_some_avg10,memory_psi_full_avg10,cpu_psi_some_avg10,io_psi_full_avg10,cpu_busy_pct,cpu_iowait_pct,pswpin_delta_pages,pswpout_delta_pages,group_rss_kib,group_cpu_pct,group_processes,server_rss_kib,orb_rss_kib,gazebo_rss_kib,rviz_rss_kib,web_rss_kib,max_process_rss_kib,max_process_comm,max_external_process_rss_kib,max_external_process_comm,group_pss_kib,server_pss_kib,orb_pss_kib,gazebo_pss_kib,rviz_pss_kib,web_pss_kib,orb_pss_anon_kib,orb_pss_file_kib,orb_pss_shmem_kib
1787235078,0,6582484,7584268,1582212,0.00,0.00,0.00,0.00,36.73,0.00,0,0,16808,0.00,1,0,0,0,0,0,16808,ros2,975300,chrome,20488,0,0,0,0,0,0,0,0
1787235079,1,6198768,7967984,1582212,0.00,0.00,0.00,0.00,55.87,0.06,6,0,729308,36.00,12,38388,110328,72124,181500,66060,181500,rviz2,975300,chrome,435304,19250,90382,29355,121743,41228,69356,20424,601
1787235080,2,6090872,8075880,1582212,0.00,0.00,1.08,0.00,24.22,0.00,6,0,773852,231.80,12,38688,131932,72124,198096,66332,198096,rviz2,975300,chrome,416995,19173,90271,29341,104413,41157,69392,20277,601
1787235081,3,6020536,8146216,1582212,0.00,0.00,1.08,0.00,12.53,0.05,0,0,773864,164.20,12,38688,131932,72124,198104,66332,198104,rviz2,975300,chrome,416430,19173,90269,29304,103918,41151,69392,20275,601
1787235083,5,5909652,8257100,1582212,0.00,0.00,0.88,0.00,15.05,0.00,0,0,747160,133.80,11,39108,132324,72124,198532,66704,198532,rviz2,975300,chrome,418983,19632,101292,29310,103768,41553,78912,21540,840
1787235084,6,5968596,8198156,1582212,0.00,0.00,0.90,0.00,17.21,0.05,0,0,758056,127.20,11,39112,143216,72124,198532,66704,198532,rviz2,974848,chrome,420260,19635,102564,29310,103771,41553,80184,21540,840
1787235085,7,5986588,8180164,1582212,0.00,0.00,0.90,0.00,14.46,0.00,0,0,759424,121.10,11,39048,144612,72124,198952,66640,198952,rviz2,974848,chrome,419759,19629,101678,29310,104195,41551,79304,21540,833
1787235086,8,5984656,8182096,1582212,0.00,0.00,0.92,0.00,14.42,0.00,0,0,759616,103.70,11,39048,144664,72124,198956,66640,198956,rviz2,974848,chrome,441167,19274,98025,29070,103942,41370,80308,16901,816
1787235087,9,5838380,8328372,1582212,0.00,0.00,0.92,0.00,33.25,0.05,0,0,1005216,263.50,15,40412,279000,72124,200348,67816,200348,rviz2,974848,chrome,535384,19820,178777,28454,104503,41962,151648,25733,1395
1787235089,11,5837052,8329700,1582212,0.00,0.00,1.84,0.00,19.19,0.00,0,0,1019256,217.70,15,40504,292524,72124,200348,67816,200348,rviz2,974848,chrome,544619,19875,187865,28454,104501,41963,160672,25756,1435
1787235090,12,5842648,8324104,1582212,0.00,0.00,1.87,0.00,21.51,0.00,0,0,1018364,208.40,15,40568,291440,72124,200348,67816,200348,rviz2,974848,chrome,545719,19886,188931,28454,104501,41962,161760,25756,1414
1787235091,13,5845704,8321048,1582212,0.00,0.00,1.87,0.00,19.71,0.05,0,0,1019548,177.80,15,40568,292084,72124,200504,67816,200504,rviz2,974848,chrome,547541,19883,190553,28454,104658,41960,163412,25756,1384
1787235092,14,5851116,8315636,1582212,0.00,0.00,2.07,0.00,18.60,0.00,0,0,1018864,177.70,15,40568,291868,72124,200548,67816,200548,rviz2,974848,chrome,545348,19886,188302,28454,104758,41959,161168,25756,1376
1787235093,15,5832644,8334108,1582212,0.00,0.00,2.24,0.00,20.97,0.05,0,0,1019152,180.10,15,40648,290888,72124,201332,67832,201332,rviz2,962648,chrome,544358,19823,188516,28440,105384,41539,161548,25582,1385
1787235095,17,5831612,8335140,1582212,0.00,0.00,2.24,0.00,21.47,0.00,0,0,1022724,183.10,15,40908,292580,72124,201644,68020,201644,rviz2,962648,chrome,546788,19933,189670,28440,105933,41628,162760,25582,1327
1787235096,18,5831080,8335672,1582212,0.00,0.00,2.38,0.00,18.76,0.05,0,0,1022988,183.20,15,40908,292276,72124,202012,68020,202012,rviz2,962652,chrome,546372,19929,188977,28440,105931,41625,162076,25582,1318
1787235097,19,5840064,8326688,1582212,0.00,0.00,2.38,0.00,21.02,0.00,0,0,1023020,171.50,15,40908,291888,72124,202012,68020,202012,rviz2,962652,chrome,545652,19927,188259,28440,105930,41624,161360,25582,1315
1787235098,20,5848376,8318376,1582212,0.00,0.00,2.49,0.00,19.11,0.00,0,0,1023504,172.80,15,40908,292316,72124,202012,68020,202012,rviz2,962652,chrome,547473,19928,190079,28440,105933,41626,163180,25582,1315
