epoch_s,elapsed_s,mem_available_kib,mem_used_kib,swap_used_kib,memory_psi_some_avg10,memory_psi_full_avg10,cpu_psi_some_avg10,io_psi_full_avg10,cpu_busy_pct,cpu_iowait_pct,pswpin_delta_pages,pswpout_delta_pages,group_rss_kib,group_cpu_pct,group_processes,server_rss_kib,orb_rss_kib,gazebo_rss_kib,rviz_rss_kib,web_rss_kib,max_process_rss_kib,max_process_comm,max_external_process_rss_kib,max_external_process_comm,group_pss_kib,server_pss_kib,orb_pss_kib,gazebo_pss_kib,rviz_pss_kib,web_pss_kib,orb_pss_anon_kib,orb_pss_file_kib,orb_pss_shmem_kib
1786623809,0,1881584,12285168,2097088,0.00,0.00,0.00,0.00,21.62,0.00,0,0,18208,11.00,1,0,0,0,0,0,18208,ros2,2342808,code,22999,0,0,0,0,0,0,0,0
1786623810,1,1718020,12448732,2097088,0.00,0.00,0.00,0.54,18.58,1.46,0,0,429796,201.50,9,34672,91036,118164,0,0,118164,gzserver,2344912,code,300128,17422,71405,117501,0,0,45612,25760,32
1786623811,2,1502260,12664492,2097088,0.00,0.00,0.00,0.54,17.49,0.31,0,0,690620,226.00,9,34920,157428,311064,0,0,311064,gzserver,2343628,code,528851,17354,138168,280101,0,0,112484,25651,32
1786623813,4,1427060,12739692,2097088,0.00,0.00,0.18,0.44,17.52,0.10,0,0,762264,226.10,8,35116,223724,344832,0,0,344832,gzserver,2339312,code,616359,17736,204112,310953,0,0,178284,25792,36
1786623814,5,1362164,12804588,2097088,0.00,0.00,0.14,0.36,14.78,0.00,0,0,828532,219.30,8,35124,289960,344856,0,0,344856,gzserver,2339036,code,682612,17744,270352,310959,0,0,244524,25792,36
1786623815,6,1303552,12863200,2097088,0.00,0.00,0.14,0.36,16.37,0.05,0,0,893988,180.10,8,35124,355400,344872,0,0,355400,stereo,2338996,code,747983,17744,335708,310973,0,0,309880,25792,36
1786623816,7,1237580,12929172,2097088,0.00,0.00,0.12,0.29,14.07,0.05,0,0,959700,182.70,8,35060,421420,344884,0,0,421420,stereo,2338600,code,813780,17733,401500,311032,0,0,375672,25792,36
1786623818,9,1144748,13022004,2097088,0.00,0.00,0.09,0.24,15.53,0.05,0,0,1191260,187.10,13,35776,541660,347140,0,0,528732,stereo,2338940,code,979635,16806,525559,309998,0,0,490016,34688,855
1786623819,10,962464,13204288,2097088,0.00,0.00,0.09,0.24,25.33,0.10,0,0,1374944,371.30,13,36024,689172,359664,0,0,538108,stereo,2339016,code,1089712,16735,619227,325168,0,0,584716,33662,849
1786623820,11,835712,13331040,2097088,0.00,0.00,0.80,0.19,24.58,0.11,0,0,1474384,278.30,12,38480,787152,387412,0,0,542020,stereo,2338432,code,1204293,19149,717529,348237,0,0,681864,34915,749
1786623821,12,730584,13436168,2097088,0.00,0.00,0.80,0.19,20.67,0.00,0,0,1570972,288.10,12,39028,883180,387424,0,0,542920,stereo,2338440,code,1297556,19665,810265,348247,0,0,774632,34915,717
1786623822,13,650276,13516476,2097088,0.00,0.00,0.84,0.16,22.21,0.05,0,0,1666392,295.80,12,39032,979132,387372,0,0,542916,stereo,2338996,code,1393384,19672,906587,348220,0,0,870964,34913,709
1786623824,15,558172,13608580,2097088,0.00,0.00,1.05,0.13,22.22,0.16,0,0,1749964,294.50,12,39212,1061632,387376,0,0,542052,stereo,2339548,code,1461168,19650,974316,348143,0,0,937448,35595,1271
1786623825,16,568632,13598120,2097088,0.00,0.00,1.05,0.13,18.41,0.10,0,0,1751764,261.60,12,39268,1063268,387484,0,0,542952,stereo,2339760,code,1464826,19653,977906,348216,0,0,940872,35620,1412
1786623826,17,537200,13629552,2097088,0.00,0.00,1.40,0.10,48.04,0.15,0,0,1766132,274.90,12,39444,1082148,382356,0,0,543836,stereo,2347032,code,1472870,19725,991034,342987,0,0,954124,35624,1284
1786623828,19,523492,13643260,2097088,0.00,0.00,2.23,0.08,31.22,0.05,0,0,1764636,286.90,12,39444,1080648,382360,0,0,542936,stereo,2347088,code,1468240,19725,986398,342991,0,0,949488,35624,1284
1786623829,20,550984,13615768,2097088,0.00,0.00,2.23,0.08,26.03,0.05,0,0,1765108,295.40,12,39444,1080904,382364,0,0,544736,stereo,2346540,code,1470813,19730,988934,342975,0,0,952060,35624,1248
1786623830,21,553836,13612916,2097088,0.00,0.00,2.55,0.07,24.44,0.05,0,0,1766300,284.70,12,39508,1081836,382364,0,0,542936,stereo,2346604,code,1472189,19730,990306,342975,0,0,953432,35624,1248
1786623831,22,558412,13608340,2097088,0.00,0.00,2.81,0.05,26.80,0.00,0,0,1767380,293.50,12,39508,1082916,382364,0,0,543876,stereo,2346004,code,1469486,19730,987602,342975,0,0,950728,35624,1248
1786623833,24,576100,13590652,2097088,0.00,0.00,2.81,0.05,25.36,0.10,0,0,1768284,300.00,12,39508,1083688,382368,0,0,544776,stereo,2342952,code,1472734,19730,990831,342974,0,0,953968,35625,1238
