epoch_s,elapsed_s,mem_available_kib,mem_used_kib,swap_used_kib,memory_psi_some_avg10,memory_psi_full_avg10,cpu_psi_some_avg10,io_psi_full_avg10,cpu_busy_pct,cpu_iowait_pct,pswpin_delta_pages,pswpout_delta_pages,group_rss_kib,group_cpu_pct,group_processes,server_rss_kib,orb_rss_kib,gazebo_rss_kib,rviz_rss_kib,web_rss_kib,max_process_rss_kib,max_process_comm,max_external_process_rss_kib,max_external_process_comm,group_pss_kib,server_pss_kib,orb_pss_kib,gazebo_pss_kib,rviz_pss_kib,web_pss_kib,orb_pss_anon_kib,orb_pss_file_kib,orb_pss_shmem_kib
1786624462,0,1708288,12458464,2097120,0.00,0.00,0.00,0.18,22.54,0.00,0,0,17380,0.00,1,0,0,0,0,0,17380,ros2,2393524,code,22292,0,0,0,0,0,0,0,0
1786624463,1,1372196,12794556,2097120,0.00,0.00,0.00,0.18,35.09,1.19,0,0,707672,422.00,13,35376,91044,71896,167836,83404,167836,rviz2,2395504,code,420342,17186,64429,30192,127240,51125,46536,17868,24
1786624464,2,1213680,12953072,2097108,0.00,0.00,0.90,0.32,48.46,1.31,21,0,768980,292.00,12,35920,130916,71896,198692,65952,198692,rviz2,2395228,code,423527,16553,90460,30270,111399,41334,69476,20385,598
1786624466,4,1032948,13133804,2097104,0.00,0.00,0.90,0.32,28.88,0.29,1,0,762036,221.90,11,36104,152840,71896,198896,66216,198896,rviz2,2393428,code,432739,16896,110777,30282,108705,41951,87468,22483,825
1786624467,5,987384,13179368,2097104,0.18,0.18,1.46,0.26,25.57,0.15,0,0,763132,167.20,11,37464,152404,71896,198900,66252,198900,rviz2,2392292,code,436343,18190,113066,30282,108677,41987,89700,22603,762
1786624468,6,993400,13173352,2097104,0.14,0.14,1.74,0.22,24.05,0.05,0,0,763256,167.20,11,37532,152456,71896,198900,66256,198900,rviz2,2390616,code,434752,18258,113334,30282,106745,41991,89968,22603,762
1786624470,8,993764,13172988,2097104,0.14,0.14,1.74,0.22,23.96,0.05,0,0,763292,166.60,11,37468,153004,71896,198836,66192,198836,rviz2,2389556,code,435627,18251,114260,30282,106744,41983,90900,22603,756
1786624471,9,931192,13235560,2097104,0.12,0.12,1.79,0.18,32.46,0.05,0,0,985412,173.50,18,38308,224976,71896,199700,66928,199700,rviz2,2388264,code,513265,18090,148192,29285,106355,41919,120924,26489,778
1786624472,10,860424,13306328,2097104,0.09,0.09,2.91,0.14,37.96,0.05,0,0,1003984,254.80,15,38780,284852,71888,200224,67480,200224,rviz2,2385084,code,544794,18469,188573,29292,104131,42448,160152,27166,1253
1786624473,11,848540,13318212,2097104,0.09,0.09,2.91,0.14,31.84,0.23,0,0,1000904,233.80,15,38892,284616,71828,196568,67476,196568,rviz2,2384248,code,544226,18465,187958,29232,104127,42448,159532,27166,1258
