epoch_s,elapsed_s,mem_available_kib,mem_used_kib,swap_used_kib,memory_psi_some_avg10,memory_psi_full_avg10,cpu_psi_some_avg10,io_psi_full_avg10,cpu_busy_pct,cpu_iowait_pct,pswpin_delta_pages,pswpout_delta_pages,group_rss_kib,group_cpu_pct,group_processes,server_rss_kib,orb_rss_kib,gazebo_rss_kib,rviz_rss_kib,web_rss_kib,max_process_rss_kib,max_process_comm,max_external_process_rss_kib,max_external_process_comm
1786553469,19,823224,13343528,2097000,0.00,0.00,3.92,0.03,33.64,0.00,0,0,1527368,283.60,13,39772,1076576,71864,0,0,540420,stereo,2174148,code
1786553470,20,833384,13333368,2097000,0.00,0.00,4.30,0.02,33.25,0.00,0,0,1529204,286.50,13,39776,1078248,71864,0,0,541320,stereo,2174088,code
1786553471,21,823524,13343228,2097000,0.00,0.00,4.61,0.02,33.07,0.06,0,0,1531448,287.70,13,39864,1080148,71864,0,0,541376,stereo,2174128,code
1786553473,23,827876,13338876,2097000,0.00,0.00,4.61,0.02,31.76,0.12,0,0,1528144,289.50,13,39864,1076780,71864,0,0,540548,stereo,2174168,code
1786553474,24,832408,13334344,2097000,0.00,0.00,4.68,0.01,33.31,0.00,0,0,1528272,292.00,13,39892,1076880,71864,0,0,540548,stereo,2174168,code
1786553475,25,830304,13336448,2097000,0.00,0.00,4.68,0.01,32.33,0.06,0,0,1528508,292.60,13,39892,1077052,71864,0,0,539648,stereo,2174080,code
1786553476,26,830196,13336556,2097000,0.00,0.00,4.92,0.01,33.16,0.00,0,0,1531340,294.50,13,39892,1079884,71864,0,0,541692,stereo,2174160,code
1786553477,27,822648,13344104,2097000,0.00,0.00,4.92,0.01,33.05,0.00,0,0,1531484,296.20,13,39920,1079996,71864,0,0,541792,stereo,2174160,code
1786553478,28,827572,13339180,2097000,0.00,0.00,4.93,0.01,33.79,0.06,0,0,1531984,286.40,13,39920,1080496,71864,0,0,541992,stereo,2174160,code
1786553479,29,830116,13336636,2097000,0.00,0.00,4.93,0.01,34.14,0.00,0,0,1532456,288.20,13,39948,1080812,71864,0,0,542168,stereo,2174116,code
1786553480,30,824328,13342424,2097000,0.00,0.00,4.94,0.01,45.20,0.06,0,0,1536144,289.50,13,40048,1082800,71864,0,0,542416,stereo,2173444,code
1786553481,31,822468,13344284,2097000,0.00,0.00,4.94,0.01,32.84,0.06,0,0,1539360,291.40,13,40716,1085348,71864,0,0,542932,stereo,2172688,code
1786553482,32,795220,13371532,2097000,0.00,0.00,5.50,0.00,40.92,0.06,0,0,1555080,297.10,13,44536,1097248,71864,0,0,553656,stereo,2169996,code
1786553483,33,779984,13386768,2097000,0.00,0.00,5.77,0.00,45.88,0.00,0,0,1569712,305.10,13,48356,1108064,71860,0,0,561256,stereo,2170052,code
1786553484,34,771540,13395212,2097000,0.00,0.00,5.77,0.00,46.05,0.06,0,0,1584528,312.40,13,53408,1117796,71860,0,0,565784,stereo,2169708,code
1786553486,36,751808,13414944,2097000,0.00,0.00,6.35,0.00,58.25,0.11,0,0,1605724,320.60,13,68852,1127152,70804,0,0,570908,stereo,2170564,code
1786553487,37,747348,13419404,2097000,0.00,0.00,6.35,0.00,57.36,0.00,0,0,1614072,329.20,13,71312,1133416,70664,0,0,575304,stereo,2169496,code
1786553488,38,741632,13425120,2097000,0.00,0.00,7.01,0.00,53.25,0.11,0,0,1620168,337.80,13,74676,1136148,70664,0,0,575684,stereo,2169172,code
1786553489,39,734540,13432212,2097000,0.00,0.00,7.01,0.00,48.73,0.00,0,0,1628472,336.20,13,80988,1138140,70664,0,0,575888,stereo,2169172,code
1786553490,40,720372,13446380,2097000,0.00,0.00,7.19,0.00,53.75,0.06,0,0,1640940,345.30,13,89276,1145080,68284,0,0,579504,stereo,2168692,code
1786553491,41,699188,13467564,2097000,0.00,0.00,7.19,0.00,53.65,0.11,0,0,1652036,353.40,13,95916,1153304,64812,0,0,582968,stereo,2167844,code
1786553492,42,683312,13483440,2097000,0.00,0.00,7.52,0.00,58.12,0.06,0,0,1654956,361.30,13,103428,1154020,59916,0,0,583980,stereo,2167344,code
1786553493,43,678824,13487928,2097000,0.00,0.00,7.79,0.00,49.77,0.06,0,0,1650612,367.00,13,110392,1147832,55384,0,0,579212,stereo,2166920,code
1786553494,44,669772,13496980,2097000,0.00,0.00,7.79,0.00,52.49,0.06,0,0,1662220,371.90,13,116940,1153612,54852,0,0,581712,stereo,2165200,code
1786553496,46,662528,13504224,2097000,0.00,0.00,7.82,0.00,53.19,0.00,0,0,1668600,377.70,13,123664,1153268,54852,0,0,582052,stereo,2165304,code
1786553497,47,646604,13520148,2097000,0.00,0.00,7.82,0.00,50.98,0.06,0,0,1680100,384.00,13,132560,1155936,54788,0,0,583024,stereo,2164808,code
1786553498,48,641848,13524904,2097000,0.00,0.00,7.86,0.00,53.59,0.00,0,0,1691184,390.20,13,140756,1158824,54788,0,0,583640,stereo,2164808,code
1786553499,49,614076,13552676,2097000,0.00,0.00,7.86,0.00,48.58,0.06,0,0,1676416,386.70,13,149084,1150724,44424,0,0,579112,stereo,2164348,code
1786553500,50,603344,13563408,2097000,0.00,0.00,7.70,0.00,49.55,0.06,0,0,1685748,391.90,13,156024,1153116,44424,0,0,577356,stereo,2164616,code
1786553501,51,598532,13568220,2097000,0.00,0.00,7.70,0.00,50.03,0.00,0,0,1665756,394.50,13,160016,1139524,36268,0,0,571852,stereo,2164680,code
1786553502,52,595352,13571400,2097000,0.00,0.00,7.75,0.00,44.61,0.06,0,0,1669932,397.10,13,163428,1140296,36268,0,0,571852,stereo,2164944,code
1786553503,53,596108,13570644,2097000,0.00,0.00,7.62,0.00,43.18,0.00,0,0,1669844,399.30,13,163860,1140228,35904,0,0,571820,stereo,2161992,code
1786553504,54,593092,13573660,2097000,0.00,0.00,7.62,0.00,42.38,0.06,0,0,1671324,401.20,13,164420,1141148,35904,0,0,572740,stereo,2162012,code
1786553506,56,592372,13574380,2097000,0.00,0.00,7.50,0.00,41.95,0.00,0,0,1671060,403.30,13,165016,1140288,35904,0,0,571880,stereo,2162032,code
1786553507,57,581184,13585568,2097000,0.00,0.00,7.50,0.00,42.13,0.06,0,0,1672856,404.50,13,165716,1141320,35904,0,0,572780,stereo,2161860,code
1786553508,58,532084,13634668,2097000,0.00,0.00,7.41,0.00,44.46,0.06,0,0,1663376,406.60,13,166332,1137420,33644,0,0,569952,stereo,2160160,code
1786553509,59,534412,13632340,2097000,0.00,0.00,7.41,0.00,41.81,0.06,0,0,1666084,408.70,13,167032,1139428,33644,0,0,571848,stereo,2160124,code
1786553510,60,543384,13623368,2097000,0.00,0.00,7.15,0.00,41.60,0.00,0,0,1666788,402.50,13,167736,1139428,33644,0,0,571848,stereo,2160088,code
1786553511,61,476688,13690064,2097000,0.00,0.00,7.15,0.00,57.90,0.52,0,0,1659396,403.40,13,168360,1137156,29480,0,0,570800,stereo,2167592,code
1786553512,62,499888,13666864,2097000,0.18,0.18,7.67,0.00,49.35,0.11,0,0,1660100,405.30,13,169064,1137156,29480,0,0,570800,stereo,2146360,code
