epoch_s,elapsed_s,mem_available_kib,mem_used_kib,swap_used_kib,memory_psi_some_avg10,memory_psi_full_avg10,cpu_psi_some_avg10,io_psi_full_avg10,cpu_busy_pct,cpu_iowait_pct,pswpin_delta_pages,pswpout_delta_pages,group_rss_kib,group_cpu_pct,group_processes,server_rss_kib,orb_rss_kib,gazebo_rss_kib,rviz_rss_kib,web_rss_kib,max_process_rss_kib,max_process_comm,max_external_process_rss_kib,max_external_process_comm,group_pss_kib,server_pss_kib,orb_pss_kib,gazebo_pss_kib,rviz_pss_kib,web_pss_kib,orb_pss_anon_kib,orb_pss_file_kib,orb_pss_shmem_kib
1787231715,0,6909664,7257088,1583492,0.00,0.00,0.00,0.00,17.02,0.00,0,0,16900,0.00,1,0,0,0,0,0,16900,ros2,962544,chrome,20618,0,0,0,0,0,0,0,0
1787231717,2,6479824,7686928,1583492,0.00,0.00,0.00,0.00,37.84,0.28,0,0,772284,376.00,12,38552,132000,72016,198056,66188,198056,rviz2,962544,chrome,430133,19174,90475,29452,116760,41214,69352,20525,598
1787231718,3,6301004,7865748,1583492,0.00,0.00,0.36,0.00,18.21,0.00,3,0,774796,210.50,12,38780,132248,72016,198304,66416,198304,rviz2,962544,chrome,418173,19301,90562,29381,104084,41257,69636,20316,610
1787231719,4,6229348,7937404,1583492,0.00,0.00,0.36,0.00,17.57,0.05,0,0,757680,125.50,11,39016,143816,72016,198524,66576,198524,rviz2,962544,chrome,418240,19576,100922,29379,103725,41508,78460,21629,832
1787231720,5,6245708,7921044,1583492,0.00,0.00,0.47,0.00,14.19,0.00,0,0,757852,120.60,11,39016,143988,72016,198524,66576,198524,rviz2,962544,chrome,419134,19576,101818,29379,103719,41507,79356,21629,832
1787231721,6,6265644,7901108,1583492,0.00,0.00,0.47,0.00,13.69,0.27,0,0,758088,115.40,11,39016,144224,72016,198524,66576,198524,rviz2,962544,chrome,419063,19576,101754,29379,103715,41507,79292,21629,832
1787231723,8,6269176,7897576,1583492,0.00,0.00,0.57,0.00,12.93,0.00,0,0,758276,111.30,11,38952,144928,72016,198456,66512,198456,rviz2,962544,chrome,419687,19569,102393,29379,103715,41501,79952,21629,811
1787231724,9,6269652,7897100,1583492,0.00,0.00,0.57,0.00,13.07,0.00,0,0,783156,109.20,13,38952,145436,72016,198456,66512,198456,rviz2,962544,chrome,485832,19181,123508,29143,103429,41545,95420,27277,810
1787231725,10,6142852,8023900,1583492,0.00,0.00,0.83,0.00,28.81,0.05,0,0,1032796,184.70,16,40028,279296,72016,199668,67672,199668,rviz2,962544,chrome,544040,19455,178702,28526,103720,41696,151372,25941,1388
1787231726,11,6126228,8040524,1583492,0.00,0.00,1.58,0.00,20.55,0.00,0,0,1016852,176.80,15,40408,292240,72016,199928,67844,199928,rviz2,962544,chrome,546573,19836,190294,28533,104093,41960,162740,26124,1430
1787231727,12,6120828,8045924,1583492,0.00,0.00,1.58,0.00,19.70,0.05,0,0,1017972,180.70,15,40472,293168,72016,199928,67844,199928,rviz2,962544,chrome,545631,19847,189317,28533,104102,41960,161784,26124,1408
1787231729,14,6124104,8042648,1583492,0.00,0.00,1.84,0.00,20.38,0.00,0,0,1016620,182.60,15,40472,291816,72016,199928,67844,199928,rviz2,962544,chrome,547360,19853,191019,28533,104099,41960,163504,26124,1390
