epoch_s,elapsed_s,mem_available_kib,mem_used_kib,swap_used_kib,memory_psi_some_avg10,memory_psi_full_avg10,cpu_psi_some_avg10,io_psi_full_avg10,cpu_busy_pct,cpu_iowait_pct,pswpin_delta_pages,pswpout_delta_pages,group_rss_kib,group_cpu_pct,group_processes,server_rss_kib,orb_rss_kib,gazebo_rss_kib,rviz_rss_kib,web_rss_kib,max_process_rss_kib,max_process_comm,max_external_process_rss_kib,max_external_process_comm,group_pss_kib,server_pss_kib,orb_pss_kib,gazebo_pss_kib,rviz_pss_kib,web_pss_kib,orb_pss_anon_kib,orb_pss_file_kib,orb_pss_shmem_kib
1787435518,0,6520912,7645840,2076764,0.00,0.00,0.00,0.00,42.31,0.00,0,0,15952,0.00,1,0,0,0,0,0,15952,ros2,779420,chrome,18290,0,0,0,0,0,0,0,0
1787435519,1,6301504,7865248,2076692,0.00,0.00,0.18,0.00,53.27,1.11,20,0,456388,51.00,10,38344,88832,72096,0,0,88832,stereo,779420,chrome,245220,20685,58977,29800,0,0,40296,18649,32
1787435520,2,6135880,8030872,2076556,0.00,0.00,0.18,0.00,50.03,0.16,40,0,527464,177.30,12,38856,131656,72096,0,0,131656,stereo,779420,chrome,278887,20184,90981,29786,0,0,69224,21151,605
1787435521,3,5952488,8214264,2076536,0.00,0.00,0.32,0.00,51.56,0.41,5,0,489668,141.40,9,39044,143512,72096,0,0,143512,stereo,779420,chrome,280762,20560,102492,29783,0,0,79316,22329,846
1787435523,5,5941440,8225312,2076536,0.00,0.00,0.32,0.00,55.02,0.05,0,0,489988,133.30,9,39048,143816,72096,0,0,143816,stereo,779420,chrome,281588,20564,103300,29783,0,0,80124,22329,846
1787435524,6,5972256,8194496,2076536,0.00,0.00,0.99,0.00,37.23,0.00,0,0,490556,125.70,9,39108,144324,72096,0,0,144324,stereo,779420,chrome,281086,20572,102798,29783,0,0,79624,22328,846
1787435525,7,5963940,8202812,2076536,0.00,0.00,0.99,0.00,34.28,0.00,0,0,489716,103.10,9,39044,143828,72096,0,0,143828,stereo,779420,chrome,281079,20564,102826,29783,0,0,79632,22328,866
1787435526,8,5997888,8168864,2076536,0.00,0.00,0.99,0.00,34.64,0.05,0,0,490424,102.00,9,39180,144268,72096,0,0,144268,stereo,779420,chrome,274256,20158,99730,29774,0,0,78748,20195,786
1787435528,10,5836104,8330648,2076468,0.00,0.00,1.72,0.00,58.19,0.00,20,0,745224,320.30,13,40320,291460,72096,0,0,146912,stereo,779420,chrome,405276,20441,190905,28846,0,0,162656,26870,1379
1787435529,11,5847848,8318904,2076468,0.00,0.00,1.72,0.00,44.41,0.05,0,0,748676,262.10,13,40624,294440,72096,0,0,149388,stereo,779420,chrome,408040,20584,193494,28846,0,0,165240,26870,1383
