epoch_s,elapsed_s,mem_available_kib,mem_used_kib,swap_used_kib,memory_psi_some_avg10,memory_psi_full_avg10,cpu_psi_some_avg10,io_psi_full_avg10,cpu_busy_pct,cpu_iowait_pct,pswpin_delta_pages,pswpout_delta_pages,group_rss_kib,group_cpu_pct,group_processes,server_rss_kib,orb_rss_kib,gazebo_rss_kib,rviz_rss_kib,web_rss_kib,max_process_rss_kib,max_process_comm,max_external_process_rss_kib,max_external_process_comm,group_pss_kib,server_pss_kib,orb_pss_kib,gazebo_pss_kib,rviz_pss_kib,web_pss_kib,orb_pss_anon_kib,orb_pss_file_kib,orb_pss_shmem_kib
1787269666,0,7138592,7028160,1847772,0.00,0.00,0.00,0.00,16.67,0.00,0,0,16556,0.00,1,0,0,0,0,0,16556,ros2,733068,chrome,18397,0,0,0,0,0,0,0,0
1787269667,1,6686004,7480748,1847772,0.00,0.00,0.00,0.00,40.69,0.28,0,0,772536,379.00,12,38496,131620,72020,198472,66376,198472,rviz2,733068,chrome,429946,19126,90112,29334,117177,41185,69232,20283,596
1787269668,2,6485172,7681580,1847772,0.00,0.00,0.36,0.00,17.16,0.00,0,0,775612,211.50,12,38740,132068,72020,198728,66744,198728,rviz2,733068,chrome,417827,19192,90297,29315,104776,41317,69576,20119,601
1787269669,3,6421660,7745092,1847772,0.00,0.00,0.36,0.00,18.10,0.27,0,0,757688,125.10,11,38944,143448,72020,198904,66896,198904,rviz2,733688,chrome,419418,19518,101932,29308,104023,41620,79688,21403,841
1787269670,4,6429908,7736844,1847772,0.00,0.00,0.47,0.00,14.20,0.00,0,0,758204,119.40,11,38948,143960,72020,198904,66896,198904,rviz2,733688,chrome,418539,19518,101057,29308,104023,41620,78812,21404,841
1787269671,5,6433608,7733144,1847772,0.00,0.00,0.57,0.00,12.70,0.00,0,0,757860,114.30,11,38948,143616,72020,198904,66896,198904,rviz2,733688,chrome,419464,19518,101973,29308,104023,41624,79728,21403,841
1787269673,7,6464784,7701968,1847772,0.00,0.00,0.57,0.00,13.10,0.05,0,0,758268,111.70,11,38884,144472,72020,198840,66832,198840,rviz2,733688,chrome,419599,19511,102129,29308,104017,41617,79892,21402,835
1787269674,8,6470376,7696376,1847772,0.00,0.00,0.65,0.00,12.35,0.00,0,0,757652,109.40,11,38884,143700,72020,198840,66832,198840,rviz2,733688,chrome,484854,19319,122607,29094,103794,41504,95252,26547,808
1787269675,9,6314512,7852240,1847772,0.00,0.00,0.65,0.00,31.72,0.00,0,0,1005384,182.00,15,40296,279808,72020,200340,68200,200340,rviz2,733688,chrome,535134,19757,178794,28441,104345,42114,151600,25798,1395
1787269676,10,6310632,7856120,1847772,0.00,0.00,1.61,0.00,17.67,0.05,0,0,1017264,176.90,15,40304,291520,72020,200468,68200,200468,rviz2,734524,chrome,544915,19765,188511,28441,104373,42117,161216,25845,1450
1787269678,12,6316996,7849756,1847772,0.00,0.00,1.68,0.00,20.05,0.00,0,0,1016448,179.40,15,40304,290564,72020,200468,68200,200468,rviz2,734524,chrome,545366,19764,188993,28441,104373,42118,161720,25845,1428
1787269679,13,6310664,7856088,1847772,0.00,0.00,1.68,0.00,20.69,0.05,0,0,1018652,182.40,15,40304,292768,72020,200468,68200,200468,rviz2,734524,chrome,547390,19764,191017,28441,104374,42119,163744,25845,1428
1787269680,14,6320856,7845896,1847772,0.00,0.00,1.92,0.00,19.46,0.00,0,0,1017684,165.00,15,40304,292248,72020,200404,68136,200404,rviz2,734524,chrome,546273,19767,189936,28441,104365,42110,162624,25844,1468
1787269681,15,6292128,7874624,1847772,0.00,0.00,2.12,0.00,21.11,0.00,0,0,1017920,168.10,15,40468,291932,72020,200404,68136,200404,rviz2,734524,chrome,543950,19759,189518,28428,104207,41685,162436,25668,1412
1787269682,16,6298596,7868156,1847772,0.00,0.00,2.12,0.00,20.29,0.05,0,0,1026804,169.60,15,40600,299152,72020,200604,68320,200604,rviz2,735612,chrome,551090,19786,196124,28428,104303,41776,169092,25668,1362
1787269684,18,6283972,7882780,1847772,0.00,0.00,2.28,0.00,22.42,0.00,0,0,1027008,173.90,15,40600,298796,72020,200604,68320,200604,rviz2,735612,chrome,550957,19782,195757,28428,104297,41773,168732,25669,1355
1787269685,19,6282952,7883800,1847772,0.00,0.00,2.28,0.00,20.22,0.00,0,0,1027132,174.80,15,40600,298832,72020,200604,68320,200604,rviz2,735612,chrome,550488,19784,195285,28428,104297,41768,168264,25669,1351
1787269686,20,6290436,7876316,1847772,0.00,0.00,2.41,0.00,19.59,0.05,0,0,1026260,165.50,15,40604,297956,72020,200604,68320,200604,rviz2,735612,chrome,550994,19784,195797,28428,104297,41767,168776,25668,1351
1787269687,21,6289564,7877188,1847772,0.00,0.00,2.51,0.00,18.82,0.00,0,0,1027292,166.90,15,40668,298332,72020,200668,68320,200668,rviz2,735612,chrome,551028,19792,195753,28428,104302,41771,168780,25668,1303
1787269689,23,6290260,7876492,1847772,0.00,0.00,2.51,0.00,19.38,0.00,0,0,1026496,168.30,15,40668,297536,72020,200668,68320,200668,rviz2,735612,chrome,550600,19792,195333,28428,104302,41768,168360,25669,1303
1787269690,24,6290524,7876228,1847772,0.00,0.00,2.60,0.00,18.60,0.05,0,0,1027472,169.50,15,40668,298512,72020,200668,68320,200668,rviz2,736188,chrome,551722,19792,196441,28428,104303,41773,169468,25668,1303
1787269691,25,6291932,7874820,1847772,0.00,0.00,2.60,0.00,20.00,0.00,0,0,1027584,162.20,15,40668,298624,72020,200668,68320,200668,rviz2,736188,chrome,550814,19792,195537,28428,104302,41772,168564,25668,1303
1787269692,26,6281464,7885288,1847772,0.00,0.00,2.67,0.00,20.64,0.00,0,0,1028220,163.90,15,40732,299104,72020,200668,68320,200668,rviz2,736188,chrome,551850,19798,196565,28428,104300,41772,169596,25669,1299
1787269694,28,6289728,7877024,1847772,0.00,0.00,2.73,0.00,19.02,0.05,0,0,1028688,165.10,15,40732,299572,72020,200668,68320,200668,rviz2,736188,chrome,550888,19798,195608,28428,104299,41771,168640,25668,1299
1787269695,29,6294120,7872632,1847772,0.00,0.00,2.73,0.00,21.77,0.00,0,0,1027976,166.00,15,40732,298860,72020,200668,68320,200668,rviz2,736188,chrome,551751,19798,196472,28428,104300,41768,169504,25668,1299
1787269696,30,6303348,7863404,1847772,0.00,0.00,2.78,0.00,20.63,0.00,0,0,1028360,160.80,15,40732,299244,72020,200668,68320,200668,rviz2,736188,chrome,550922,19798,195644,28428,104300,41770,168676,25668,1299
1787269697,31,6304556,7862196,1847772,0.00,0.00,2.82,0.00,19.62,0.05,0,0,1030100,161.60,15,40776,299476,72020,200304,68368,200304,rviz2,736808,chrome,552409,19841,196878,28428,103930,41816,169920,25665,1293
1787269698,32,6304260,7862492,1847772,0.00,0.00,2.82,0.00,20.59,0.00,0,0,1030752,163.00,15,40840,300064,72020,200304,68368,200304,rviz2,736808,chrome,553007,19849,197463,28428,103929,41820,170508,25664,1289
1787269700,34,6298912,7867840,1847772,0.00,0.00,2.85,0.00,20.19,0.00,0,0,1034804,164.80,15,44184,300736,72020,200304,68400,200304,rviz2,736808,chrome,556089,23159,197201,28428,103929,41856,169272,26676,1251
1787269701,35,6274476,7892276,1847772,0.00,0.00,2.85,0.00,32.35,0.00,0,0,1038576,162.40,15,45924,302744,72020,200304,68424,200304,rviz2,736808,chrome,559622,24845,199028,28428,103930,41872,171140,26685,1201
1787269702,36,6255172,7911580,1847772,0.00,0.00,3.06,0.00,30.29,0.05,0,0,1038828,164.80,15,45924,302916,72020,200304,68432,200304,rviz2,736808,chrome,559851,24845,199241,28428,103930,41885,171356,26684,1199
1787269704,38,6229308,7937444,1847772,0.00,0.00,3.23,0.00,34.14,0.00,0,0,1038880,168.10,15,45924,302968,72020,200304,68432,200304,rviz2,737228,chrome,559901,24845,199285,28428,103931,41885,171284,26800,1199
1787269705,39,6244036,7922716,1847772,0.00,0.00,3.23,0.00,29.95,0.00,0,0,1047528,171.90,15,48548,308880,72020,200304,68480,200304,rviz2,737228,chrome,568015,27308,204891,28429,103930,41929,177080,26772,1039
