epoch_s,elapsed_s,mem_available_kib,mem_used_kib,swap_used_kib,memory_psi_some_avg10,memory_psi_full_avg10,cpu_psi_some_avg10,io_psi_full_avg10,cpu_busy_pct,cpu_iowait_pct,pswpin_delta_pages,pswpout_delta_pages,group_rss_kib,group_cpu_pct,group_processes,server_rss_kib,orb_rss_kib,gazebo_rss_kib,rviz_rss_kib,web_rss_kib,max_process_rss_kib,max_process_comm,max_external_process_rss_kib,max_external_process_comm,group_pss_kib,server_pss_kib,orb_pss_kib,gazebo_pss_kib,rviz_pss_kib,web_pss_kib,orb_pss_anon_kib,orb_pss_file_kib,orb_pss_shmem_kib
1787273430,0,7118644,7048108,2082544,0.00,0.00,0.00,0.00,15.91,0.00,0,0,16564,0.00,1,0,0,0,0,0,16564,ros2,728672,chrome,20201,0,0,0,0,0,0,0,0
1787273431,1,6699856,7466896,2082544,0.00,0.00,0.18,0.00,37.52,0.06,3,0,772604,365.00,12,38436,131956,71900,198380,66140,198380,rviz2,728672,chrome,430519,19135,90507,29364,117577,41034,69340,20570,597
1787273433,3,6517252,7649500,2082544,0.00,0.00,0.18,0.00,14.69,0.00,0,0,775420,202.00,12,38680,132212,71900,198588,66560,198588,rviz2,728672,chrome,417092,19237,90569,29301,104670,41313,69604,20361,603
1787273434,4,6417536,7749216,2082544,0.00,0.00,0.51,0.00,16.67,0.05,0,0,758672,162.00,11,38932,144520,71900,198856,66712,198856,rviz2,728672,chrome,420196,19524,102506,29305,104369,41528,80016,21675,814
1787273435,5,6379072,7787680,2082544,0.00,0.00,0.51,0.00,11.43,0.59,4,0,757900,117.20,11,38940,143740,71900,198856,66712,198856,rviz2,728676,chrome,420300,19532,102608,29304,104368,41528,80120,21674,814
1787273436,6,6401660,7765092,2082544,0.00,0.00,0.59,0.00,9.37,0.00,0,0,758340,112.80,11,38940,144120,71900,198856,66712,198856,rviz2,728676,chrome,419799,19532,102103,29304,104365,41526,79616,21673,814
1787273437,7,6440116,7726636,2082544,0.00,0.00,0.67,0.00,10.11,0.05,0,0,758568,111.40,11,38876,144796,71900,198792,66648,198792,rviz2,728676,chrome,419259,19525,101588,29304,104360,41520,79108,21672,807
1787273439,9,6433972,7732780,2082544,0.00,0.00,0.67,0.00,10.23,0.00,0,0,758576,110.40,11,38876,144804,71900,198792,66648,198792,rviz2,728676,chrome,414362,19192,100381,29292,103908,41381,79856,19700,824
1787273440,10,6311012,7855740,2082544,0.00,0.00,1.09,0.00,26.61,0.05,0,0,1033856,269.90,16,40156,279124,71900,199996,67792,199996,rviz2,728676,chrome,544648,19496,178977,28451,104331,41728,151688,25928,1360
1787273441,11,6266516,7900236,2082544,0.00,0.00,1.09,0.00,16.34,0.00,0,0,1016220,172.10,15,40336,291412,71900,200240,67948,200240,rviz2,728676,chrome,546185,19804,189373,28458,104664,41997,161820,26117,1435
1787273442,12,6279016,7887736,2082544,0.00,0.00,1.43,0.00,16.21,0.00,0,0,1017552,178.40,15,40396,292084,71900,200240,67948,200240,rviz2,728676,chrome,545917,19818,189072,28458,104661,41997,161580,26118,1374
1787273443,13,6278688,7888064,2082544,0.00,0.00,1.54,0.00,18.25,0.00,0,0,1016044,179.70,15,40460,290372,71900,200240,67948,200240,rviz2,728676,chrome,546318,19817,189458,28458,104663,41999,161968,26118,1371
1787273445,15,6278628,7888124,2082544,0.00,0.00,1.54,0.00,17.55,0.05,0,0,1017964,182.20,15,40396,292664,71900,200240,67948,200240,rviz2,728676,chrome,547033,19812,190165,28458,104669,42001,162680,26117,1368
1787273446,16,6253144,7913608,2082544,0.00,0.00,1.62,0.00,19.89,0.00,0,0,1017964,186.60,15,40464,291432,71900,200380,68080,200380,rviz2,728676,chrome,545235,19724,189982,28444,104593,41664,162688,25938,1355
1787273447,17,6253844,7912908,2082544,0.00,0.00,1.62,0.00,16.86,0.05,0,0,1019968,172.20,15,40604,292552,71900,200380,68080,200380,rviz2,728676,chrome,546754,19814,191075,28444,104590,41662,163788,25938,1349
1787273448,18,6254792,7911960,2082544,0.00,0.00,1.87,0.00,17.47,0.00,0,0,1018980,174.40,15,40604,291564,71900,200380,68080,200380,rviz2,728676,chrome,544005,19814,188324,28444,104592,41663,161036,25938,1349
1787273449,19,6256792,7909960,2082544,0.00,0.00,1.89,0.00,17.01,0.00,0,0,1019320,175.70,15,40604,291904,71900,200380,68080,200380,rviz2,728676,chrome,545265,19814,189651,28444,104590,41661,162364,25937,1349
1787273451,21,6255284,7911468,2082544,0.00,0.00,1.89,0.00,17.01,0.05,0,0,1019856,176.60,15,40604,292500,71900,200380,68080,200380,rviz2,728676,chrome,545037,19814,189416,28444,104588,41661,162128,25938,1349
1787273452,22,6270164,7896588,2082544,0.00,0.00,1.91,0.00,16.80,0.00,0,0,1019096,177.60,15,40604,291740,71900,200380,68080,200380,rviz2,728676,chrome,544701,19814,189079,28444,104592,41662,161792,25938,1349
1787273453,23,6256160,7910592,2082544,0.00,0.00,1.91,0.00,16.68,0.00,0,0,1021716,168.90,15,40668,294168,71900,200380,68080,200380,rviz2,728676,chrome,545428,19833,189757,28444,104589,41662,162504,25938,1314
1787273454,24,6266052,7900700,2082544,0.00,0.00,1.93,0.00,16.01,0.00,0,0,1020520,170.50,15,40732,292780,71900,200380,68080,200380,rviz2,728680,chrome,545932,19833,190261,28444,104591,41662,163008,25938,1314
1787273456,26,6259496,7907256,2082544,0.00,0.00,1.94,0.00,17.48,0.05,0,0,1021476,171.50,15,40732,293668,71900,200392,68080,200392,rviz2,728680,chrome,546818,19832,191146,28444,104590,41661,163896,25938,1311
1787273457,27,6270664,7896088,2082544,0.00,0.00,1.94,0.00,16.99,0.00,0,0,1019600,172.60,15,40732,291780,71900,200392,68080,200392,rviz2,728680,chrome,545943,19832,190270,28444,104592,41663,163020,25938,1311
1787273458,28,6267324,7899428,2082544,0.00,0.00,1.95,0.00,16.13,0.00,0,0,1020220,166.40,15,40732,292284,71900,200392,68080,200392,rviz2,728680,chrome,545458,19830,189776,28444,104590,41660,162532,25938,1305
1787273459,29,6254572,7912180,2082544,0.00,0.00,2.14,0.00,16.74,0.00,0,0,1021936,167.20,15,40732,293936,71900,200392,68080,200392,rviz2,728680,chrome,547671,19829,191986,28444,104592,41663,164744,25938,1303
1787273460,30,6261620,7905132,2082544,0.00,0.00,2.14,0.00,15.49,0.05,0,0,1022032,168.50,15,40732,294032,71900,200392,68080,200392,rviz2,728680,chrome,546804,19829,191126,28444,104590,41661,163884,25938,1303
1787273462,32,6262188,7904564,2082544,0.00,0.00,2.29,0.00,17.47,0.00,0,0,1023224,169.10,15,40776,293820,71900,200036,68128,200036,rviz2,728680,chrome,546550,19872,190605,28444,104232,41708,163368,25934,1303
