epoch_s,elapsed_s,mem_available_kib,mem_used_kib,swap_used_kib,memory_psi_some_avg10,memory_psi_full_avg10,cpu_psi_some_avg10,io_psi_full_avg10,cpu_busy_pct,cpu_iowait_pct,pswpin_delta_pages,pswpout_delta_pages,group_rss_kib,group_cpu_pct,group_processes,server_rss_kib,orb_rss_kib,gazebo_rss_kib,rviz_rss_kib,web_rss_kib,max_process_rss_kib,max_process_comm,max_external_process_rss_kib,max_external_process_comm,group_pss_kib,server_pss_kib,orb_pss_kib,gazebo_pss_kib,rviz_pss_kib,web_pss_kib,orb_pss_anon_kib,orb_pss_file_kib,orb_pss_shmem_kib
1787253315,0,6783992,7382760,1875784,0.00,0.00,0.00,0.00,22.92,0.00,0,0,16612,0.00,1,0,0,0,0,0,16612,ros2,936412,chrome,19435,0,0,0,0,0,0,0,0
1787253316,1,6374512,7792240,1875528,0.00,0.00,0.18,0.00,42.21,0.06,4,0,773044,398.00,12,38612,132008,71904,198312,66240,198312,rviz2,936412,chrome,428793,19291,90360,29170,116702,40919,69348,20410,602
1787253318,3,6179632,7987120,1875528,0.00,0.00,0.18,0.00,19.75,0.05,19,0,775744,224.00,12,38864,132268,71904,198568,66480,198568,rviz2,936412,chrome,416459,19317,90361,29143,104369,40937,69492,20267,602
1787253319,4,6074052,8092700,1875528,0.00,0.00,0.51,0.00,17.54,0.05,0,0,758720,173.20,11,39056,144116,71904,198764,66736,198764,rviz2,936412,chrome,418176,19673,102010,29144,103583,41343,79628,21539,842
1787253320,5,6091072,8075680,1875528,0.00,0.00,0.60,0.00,14.52,0.00,0,0,758484,124.00,11,39056,143880,71904,198764,66736,198764,rviz2,936412,chrome,417369,19673,101197,29144,103584,41343,78816,21539,842
1787253321,6,6086688,8080064,1875528,0.00,0.00,0.60,0.00,13.74,0.00,0,0,758028,118.70,11,39056,143424,71904,198764,66736,198764,rviz2,936412,chrome,418882,19673,102714,29144,103583,41343,80332,21539,842
1787253323,8,6094316,8072436,1875528,0.00,0.00,0.67,0.00,15.69,0.00,0,0,758856,115.20,11,38992,144764,71904,198700,66672,198700,rviz2,936412,chrome,418837,19666,102719,29144,103576,41337,80344,21539,836
1787253324,9,6151632,8015120,1875528,0.00,0.00,0.67,0.00,17.26,0.05,0,0,886076,115.10,16,39404,163748,71904,199012,67020,199012,rviz2,936412,chrome,471097,19349,125638,28660,103168,41177,99380,25381,877
1787253325,10,6014644,8152108,1875528,0.00,0.00,1.09,0.00,33.99,0.00,0,0,1029784,194.30,16,40188,277740,71904,200052,67840,200052,rviz2,936412,chrome,533211,19890,178630,28297,103960,41729,151472,25743,1415
1787253326,11,5994204,8172548,1875528,0.00,0.00,1.98,0.00,22.33,0.00,0,0,1015808,181.20,15,40356,290000,71904,200744,67988,200744,rviz2,936412,chrome,543974,19893,188600,28304,104427,41785,161352,25762,1484
1787253327,12,5997212,8169540,1875528,0.00,0.00,1.98,0.00,22.77,0.05,0,0,1020372,183.00,15,40360,292408,71904,202828,67988,202828,rviz2,936412,chrome,545160,19909,188711,28304,105479,41784,161488,25762,1460
1787253329,14,6003376,8163376,1875528,0.00,0.00,2.16,0.00,21.31,0.00,0,0,1019184,182.80,15,40424,291028,71904,202828,67988,202828,rviz2,936412,chrome,545291,19909,188826,28304,105477,41784,161604,25762,1460
