epoch_s,elapsed_s,mem_available_kib,mem_used_kib,swap_used_kib,memory_psi_some_avg10,memory_psi_full_avg10,cpu_psi_some_avg10,io_psi_full_avg10,cpu_busy_pct,cpu_iowait_pct,pswpin_delta_pages,pswpout_delta_pages,group_rss_kib,group_cpu_pct,group_processes,server_rss_kib,orb_rss_kib,gazebo_rss_kib,rviz_rss_kib,web_rss_kib,max_process_rss_kib,max_process_comm,max_external_process_rss_kib,max_external_process_comm,group_pss_kib,server_pss_kib,orb_pss_kib,gazebo_pss_kib,rviz_pss_kib,web_pss_kib,orb_pss_anon_kib,orb_pss_file_kib,orb_pss_shmem_kib
1786626842,0,1783540,12383212,2096940,0.00,0.00,0.00,0.03,22.45,0.00,0,0,17164,0.00,1,0,0,0,0,0,17164,ros2,2431452,code,22094,0,0,0,0,0,0,0,0
1786626843,1,1395312,12771440,2096940,0.00,0.00,0.18,0.21,35.68,1.80,0,0,694516,339.00,12,35368,106360,71772,156428,65228,156428,rviz2,2433228,code,406715,16788,88651,30071,96592,41460,68216,19841,594
1786626845,3,1226684,12940068,2096940,0.00,0.00,0.18,0.21,28.24,0.31,0,0,765144,224.50,12,35904,130940,71772,195808,66000,195808,rviz2,2427748,code,418625,16535,90211,30016,106766,41719,69472,20140,599
1786626846,4,1122872,13043880,2096940,0.00,0.00,0.51,0.17,18.34,0.16,0,0,747856,129.60,11,36092,142600,71772,196040,66148,196040,rviz2,2427024,code,419677,16886,101650,30018,105688,42000,79720,21110,820
1786626847,5,1118816,13047936,2096940,0.00,0.00,0.78,0.14,16.32,0.05,0,0,747048,122.40,11,36100,141784,71772,196040,66148,196040,rviz2,2426724,code,420256,16890,102226,30018,105690,42001,80296,21110,820
1786626848,6,1125804,13040948,2096940,0.00,0.00,0.78,0.14,14.25,0.05,0,0,748064,116.40,11,36104,142796,71772,196040,66148,196040,rviz2,2426772,code,418985,16894,100954,30018,105690,42001,79024,21110,820
1786626850,8,1129408,13037344,2096940,0.00,0.00,0.82,0.11,15.49,0.00,0,0,747124,113.40,11,36040,142368,71772,195976,66084,195976,rviz2,2423988,code,420540,16888,102555,30018,105682,41994,80632,21109,814
1786626851,9,1129284,13037468,2096940,0.00,0.00,0.82,0.11,14.58,0.11,0,0,747200,110.90,11,36040,142444,71772,195976,66084,195976,rviz2,2422868,code,413665,16539,100039,29956,105188,41674,80128,19083,827
1786626852,10,1004788,13161964,2096940,0.00,0.00,1.03,0.09,33.35,0.05,0,0,1021036,183.20,16,37084,275740,71772,197244,67160,197244,rviz2,2422896,code,542438,16767,178557,29063,105492,42145,151600,25498,1457
1786626853,11,973040,13193712,2096940,0.00,0.00,1.93,0.07,23.39,0.05,0,0,1005232,175.60,15,37488,288876,71772,197472,67384,197472,rviz2,2422844,code,543606,17132,187056,29072,105798,42428,159916,25705,1434
