epoch_s,elapsed_s,mem_available_kib,mem_used_kib,swap_used_kib,memory_psi_some_avg10,memory_psi_full_avg10,cpu_psi_some_avg10,io_psi_full_avg10,cpu_busy_pct,cpu_iowait_pct,pswpin_delta_pages,pswpout_delta_pages,group_rss_kib,group_cpu_pct,group_processes,server_rss_kib,orb_rss_kib,gazebo_rss_kib,rviz_rss_kib,web_rss_kib,max_process_rss_kib,max_process_comm,max_external_process_rss_kib,max_external_process_comm
1786620778,0,1846160,12320592,2097076,0.00,0.00,0.00,0.00,20.00,0.00,0,0,16072,0.00,1,0,0,0,0,0,16072,ros2,2318028,code
1786620779,1,1805784,12360968,2097076,0.00,0.00,0.00,0.36,12.44,0.75,0,0,100212,71.00,2,0,0,0,0,61860,61860,python3,2319136,code
1786620780,2,1712956,12453796,2097076,0.00,0.00,0.00,0.36,15.55,0.06,0,0,214096,107.10,3,112992,0,0,0,62656,112992,global_map_serv,2318684,code
1786620781,3,1691236,12475516,2097076,0.00,0.00,0.00,0.29,13.46,0.06,0,0,223644,119.20,3,122272,0,0,0,62920,122272,global_map_serv,2318816,code
1786620782,4,1688992,12477760,2097076,0.00,0.00,0.00,0.29,11.84,0.06,0,0,225728,120.30,3,124340,0,0,0,62936,124340,global_map_serv,2317316,code
1786620783,5,1689160,12477592,2097076,0.00,0.00,0.00,0.24,13.48,0.00,0,0,225792,120.60,3,124376,0,0,0,62964,124376,global_map_serv,2315244,code
1786620784,6,1683848,12482904,2097076,0.00,0.00,0.00,0.24,11.30,0.00,0,0,226840,119.70,3,125408,0,0,0,62980,125408,global_map_serv,2315336,code
1786620786,8,1682696,12484056,2097076,0.00,0.00,0.00,0.19,11.56,0.06,0,0,227892,118.30,3,126448,0,0,0,62992,126448,global_map_serv,2315356,code
1786620787,9,1678980,12487772,2097076,0.00,0.00,0.00,0.19,7.00,0.06,0,0,227892,103.10,3,126448,0,0,0,62992,126448,global_map_serv,2315948,code
1786620788,10,1677744,12489008,2097076,0.00,0.00,0.00,0.16,4.70,0.06,0,0,227892,90.50,3,126448,0,0,0,62992,126448,global_map_serv,2315456,code
1786620789,11,1681980,12484772,2097076,0.00,0.00,0.00,0.16,10.46,0.00,0,0,227892,80.80,3,126448,0,0,0,62992,126448,global_map_serv,2314992,code
1786620790,12,1685736,12481016,2097076,0.00,0.00,0.00,0.13,8.80,0.06,0,0,227896,66.50,3,126452,0,0,0,62992,126452,global_map_serv,2314884,code
1786620791,13,1687336,12479416,2097076,0.00,0.00,0.00,0.10,5.04,0.00,0,0,227900,60.90,3,126456,0,0,0,62992,126456,global_map_serv,2314696,code
1786620792,14,1692896,12473856,2097076,0.00,0.00,0.00,0.10,4.49,0.00,0,0,227900,56.30,3,126456,0,0,0,62992,126456,global_map_serv,2312704,code
1786620793,15,1697380,12469372,2097076,0.00,0.00,0.00,0.08,5.26,0.06,0,0,227900,52.40,3,126456,0,0,0,62992,126456,global_map_serv,2312188,code
1786620794,16,1699428,12467324,2097076,0.00,0.00,0.00,0.08,4.80,0.00,0,0,227900,49.00,3,126456,0,0,0,62992,126456,global_map_serv,2308732,code
1786620795,17,1734556,12432196,2097076,0.00,0.00,0.00,0.07,4.54,0.00,0,0,227908,45.90,3,126464,0,0,0,62992,126464,global_map_serv,2308552,code
1786620797,19,1730852,12435900,2097076,0.00,0.00,0.00,0.07,4.77,0.06,0,0,227908,43.20,3,126464,0,0,0,62992,126464,global_map_serv,2308592,code
1786620798,20,1733784,12432968,2097076,0.00,0.00,0.00,0.05,5.33,0.00,0,0,227908,40.80,3,126464,0,0,0,62992,126464,global_map_serv,2308748,code
1786620799,21,1728448,12438304,2097076,0.00,0.00,0.00,0.05,4.77,0.00,0,0,227908,38.70,3,126464,0,0,0,62992,126464,global_map_serv,2308748,code
1786620800,22,1734452,12432300,2097076,0.00,0.00,0.00,0.04,4.58,0.06,0,0,227908,36.80,3,126464,0,0,0,62992,126464,global_map_serv,2308612,code
1786620801,23,1716584,12450168,2097076,0.00,0.00,0.00,0.03,6.06,0.00,0,0,227908,33.50,3,126464,0,0,0,62992,126464,global_map_serv,2308908,code
1786620802,24,1741208,12425544,2097076,0.00,0.00,0.00,0.03,5.25,0.06,0,0,227908,32.10,3,126464,0,0,0,62992,126464,global_map_serv,2308924,code
1786620803,25,1737708,12429044,2097076,0.00,0.00,0.00,0.03,5.25,0.00,0,0,227908,30.80,3,126464,0,0,0,62992,126464,global_map_serv,2308924,code
1786620804,26,1733176,12433576,2097076,0.00,0.00,0.00,0.03,4.62,0.00,0,0,227908,29.50,3,126464,0,0,0,62992,126464,global_map_serv,2308728,code
1786620805,27,1753092,12413660,2097076,0.00,0.00,0.00,0.02,4.81,0.06,0,0,227908,28.40,3,126464,0,0,0,62992,126464,global_map_serv,2308876,code
1786620806,28,1770308,12396444,2097076,0.00,0.00,0.00,0.02,4.96,0.00,0,0,227792,27.30,3,126400,0,0,0,62940,126400,global_map_serv,2308884,code
1786620808,30,1767944,12398808,2097076,0.00,0.00,0.00,0.02,4.95,0.06,0,0,227676,26.30,3,126348,0,0,0,62876,126348,global_map_serv,2308740,code
