epoch_s,elapsed_s,mem_available_kib,mem_used_kib,swap_used_kib,memory_psi_some_avg10,memory_psi_full_avg10,cpu_psi_some_avg10,io_psi_full_avg10,cpu_busy_pct,cpu_iowait_pct,pswpin_delta_pages,pswpout_delta_pages,group_rss_kib,group_cpu_pct,group_processes,server_rss_kib,orb_rss_kib,gazebo_rss_kib,rviz_rss_kib,web_rss_kib,max_process_rss_kib,max_process_comm,max_external_process_rss_kib,max_external_process_comm
1786552910,37,696604,13470148,2096900,0.00,0.00,6.08,0.00,43.82,0.29,0,0,1549720,316.70,13,56072,1099500,56416,0,0,550008,stereo,2153360,code
1786552911,38,631724,13535028,2096900,0.00,0.00,6.08,0.00,69.54,0.28,0,0,1498584,324.30,13,57800,1078044,33700,0,0,540968,stereo,2196300,code
1786552912,39,644280,13522472,2096900,0.18,0.18,8.06,0.00,60.31,0.11,0,0,1510028,330.10,13,62248,1085040,33700,0,0,543824,stereo,2169400,code
1786552913,40,638116,13528636,2096900,0.18,0.18,8.06,0.00,43.91,0.06,0,0,1520420,326.90,13,66076,1091604,33700,0,0,546068,stereo,2167200,code
1786552914,41,623604,13543148,2096900,0.14,0.14,8.05,0.00,45.83,0.00,0,0,1522912,333.00,13,71136,1093408,30524,0,0,548020,stereo,2165780,code
1786552915,42,612704,13554048,2096900,0.12,0.12,8.04,0.00,49.97,0.06,0,0,1538244,340.40,13,76636,1103212,30524,0,0,553608,stereo,2165832,code
1786552916,43,606644,13560108,2096900,0.12,0.12,8.04,0.00,49.04,0.00,0,0,1550848,346.00,13,84480,1108836,29924,0,0,557528,stereo,2164852,code
1786552917,44,599500,13567252,2096900,0.09,0.09,8.03,0.00,46.19,0.00,0,0,1560412,351.30,13,91956,1110924,29924,0,0,558176,stereo,2164028,code
1786552918,45,587664,13579088,2096900,0.09,0.09,8.03,0.00,53.09,0.06,0,0,1567632,358.10,13,97448,1112612,29900,0,0,558484,stereo,2164208,code
1786552920,47,631272,13535480,2096900,0.08,0.08,8.21,0.00,56.41,0.06,0,0,1578400,364.40,13,104304,1116332,29900,0,0,558584,stereo,2164156,code
1786552921,48,624260,13542492,2096900,0.08,0.08,8.21,0.00,60.02,0.00,0,0,1595108,370.80,13,112944,1124400,29900,0,0,562644,stereo,2163804,code
1786552922,49,603240,13563512,2096900,0.06,0.06,8.53,0.00,55.84,0.06,0,0,1612496,379.00,13,120436,1134292,29900,0,0,567832,stereo,2164376,code
1786552923,50,570260,13596492,2096900,0.06,0.06,8.53,0.00,55.66,0.00,0,0,1630536,377.40,13,127516,1145224,29880,0,0,572952,stereo,2165056,code
1786552924,51,558632,13608120,2096900,0.05,0.05,8.61,0.00,51.90,0.06,0,0,1641768,381.60,13,134564,1150172,29788,0,0,576132,stereo,2164624,code
1786552925,52,564832,13601920,2096900,0.04,0.04,8.50,0.00,47.37,0.00,0,0,1647036,386.00,13,138796,1151164,29788,0,0,577124,stereo,2163844,code
1786552926,53,572556,13594196,2096900,0.04,0.04,8.50,0.00,50.41,0.29,0,0,1647980,388.60,13,141816,1149408,29788,0,0,577124,stereo,2161624,code
1786552927,54,590964,13575788,2096900,0.03,0.03,8.41,0.00,46.53,0.06,0,0,1651060,390.80,13,142928,1151376,29788,0,0,577192,stereo,2162588,code
1786552928,55,590760,13575992,2096900,0.03,0.03,8.41,0.00,43.74,0.00,0,0,1650268,394.30,13,143600,1149912,29788,0,0,577192,stereo,2159680,code
1786552930,57,583308,13583444,2096900,0.02,0.02,8.15,0.00,39.92,0.06,0,0,1651072,395.50,13,144272,1150044,29788,0,0,577192,stereo,2159732,code
1786552931,58,586400,13580352,2096900,0.02,0.02,8.15,0.00,41.68,0.00,0,0,1651748,397.50,13,144948,1150044,29788,0,0,577192,stereo,2160084,code
1786552932,59,588648,13578104,2096900,0.02,0.02,7.94,0.00,41.98,0.00,0,0,1654320,399.50,13,145620,1151944,29788,0,0,577292,stereo,2159740,code
1786552933,60,582596,13584156,2096900,0.02,0.02,7.94,0.00,40.40,0.06,0,0,1653592,400.50,13,146300,1150536,29788,0,0,577628,stereo,2159512,code
1786552934,61,585688,13581064,2096900,0.01,0.01,7.77,0.00,38.35,0.00,0,0,1654264,395.40,13,146972,1150536,29788,0,0,577628,stereo,2159568,code
1786552935,62,580200,13586552,2096900,0.01,0.01,7.77,0.00,41.12,0.00,0,0,1656780,397.50,13,147648,1152376,29788,0,0,577628,stereo,2159744,code
1786552936,63,578004,13588748,2096900,0.01,0.01,7.45,0.00,41.15,0.00,0,0,1655656,398.50,13,148324,1150576,29788,0,0,577628,stereo,2159772,code
1786552937,64,578320,13588432,2096896,0.01,0.01,7.19,0.00,39.30,0.06,0,0,1656544,400.70,13,149008,1150780,29788,0,0,577832,stereo,2159616,code
1786552938,65,583868,13582884,2096896,0.01,0.01,7.19,0.00,42.23,0.00,0,0,1655880,401.70,13,149684,1149440,29788,0,0,576248,stereo,2159616,code
1786552939,66,596396,13570356,2096896,0.00,0.00,7.15,0.00,43.13,0.00,0,0,1657744,403.10,13,150692,1150296,29788,0,0,578004,stereo,2159780,code
1786552940,67,590980,13575772,2096896,0.00,0.00,7.15,0.00,40.03,0.06,0,0,1658756,404.30,13,151704,1150296,29788,0,0,578004,stereo,2159588,code
1786552942,69,591932,13574820,2096896,0.00,0.00,7.12,0.00,43.80,0.06,0,0,1661424,406.40,13,152388,1152280,29788,0,0,578144,stereo,2162248,code
1786552943,70,592788,13573964,2096896,0.00,0.00,7.12,0.00,42.11,0.06,0,0,1661260,407.60,13,153060,1151380,29788,0,0,578144,stereo,2162436,code
1786552944,71,589832,13576920,2096896,0.00,0.00,7.10,0.00,43.39,0.00,0,0,1665400,408.50,13,153740,1154840,29788,0,0,580704,stereo,2162404,code
1786552945,72,554508,13612244,2096896,0.00,0.00,7.10,0.00,43.47,0.00,0,0,1687096,410.10,13,169376,1160900,29788,0,0,584420,stereo,2161312,code
1786552946,73,537680,13629072,2096896,0.00,0.00,7.08,0.00,42.68,0.12,0,0,1685524,406.10,13,169380,1159324,29788,0,0,583568,stereo,2161312,code
1786552947,74,548052,13618700,2096896,0.00,0.00,7.06,0.00,42.30,0.00,0,0,1684668,407.10,13,169380,1158404,29788,0,0,583380,stereo,2161616,code
1786552948,75,550300,13616452,2096896,0.00,0.00,7.06,0.00,41.96,0.06,0,0,1686048,408.40,13,169380,1159784,29788,0,0,583956,stereo,2161644,code
1786552949,76,559212,13607540,2096896,0.00,0.00,7.05,0.00,40.05,0.00,0,0,1687096,410.40,13,169380,1160768,29788,0,0,584040,stereo,2160680,code
1786552950,77,553480,13613272,2096896,0.00,0.00,7.05,0.00,39.42,0.00,0,0,1686196,410.60,13,169380,1159868,29788,0,0,584040,stereo,2160680,code
1786552951,78,555044,13611708,2096896,0.00,0.00,7.04,0.00,42.66,0.00,0,0,1687380,411.90,13,169568,1160864,29788,0,0,584040,stereo,2161160,code
1786552953,80,556568,13610184,2096896,0.00,0.00,7.04,0.00,40.32,0.06,0,0,1687840,414.00,13,169952,1160940,29788,0,0,584040,stereo,2160656,code
1786552954,81,543096,13623656,2096896,0.00,0.00,6.85,0.00,39.61,0.00,0,0,1688476,414.20,13,170336,1161192,29788,0,0,584124,stereo,2160708,code
1786552955,82,546004,13620748,2096896,0.00,0.00,6.85,0.00,40.13,0.00,0,0,1689180,415.10,13,170728,1161504,29788,0,0,584124,stereo,2161176,code
1786552956,83,544956,13621796,2096896,0.00,0.00,6.88,0.00,42.62,0.06,0,0,1689560,416.20,13,171196,1161504,29784,0,0,584124,stereo,2161632,code
1786552957,84,542936,13623816,2096896,0.00,0.00,6.88,0.00,41.59,0.06,0,0,1689948,417.20,13,171584,1161504,29784,0,0,584124,stereo,2161668,code
1786552958,85,529908,13636844,2096896,0.00,0.00,6.90,0.00,40.04,0.00,0,0,1690920,412.30,13,172256,1161804,29784,0,0,584424,stereo,2161652,code
1786552959,86,525212,13641540,2096896,0.00,0.00,6.92,0.00,41.36,0.06,0,0,1692056,414.40,13,172932,1162264,29784,0,0,584684,stereo,2161736,code
1786552960,87,528712,13638040,2096896,0.00,0.00,6.92,0.00,40.78,0.00,0,0,1692532,414.40,13,173324,1162348,29784,0,0,584768,stereo,2161680,code
1786552961,88,531020,13635732,2096896,0.00,0.00,6.93,0.00,40.23,0.06,0,0,1691900,415.50,13,173828,1161544,29784,0,0,584272,stereo,2161188,code
1786552962,89,522520,13644232,2096896,0.00,0.00,6.93,0.00,39.43,0.00,0,0,1692576,415.60,13,174504,1161544,29784,0,0,584272,stereo,2161492,code
1786552963,90,520324,13646428,2096896,0.00,0.00,6.94,0.00,42.60,0.00,0,0,1693920,417.80,13,175848,1161544,29784,0,0,584272,stereo,2161572,code
