epoch_s,elapsed_s,mem_available_kib,mem_used_kib,swap_used_kib,memory_psi_some_avg10,memory_psi_full_avg10,cpu_psi_some_avg10,io_psi_full_avg10,cpu_busy_pct,cpu_iowait_pct,pswpin_delta_pages,pswpout_delta_pages,group_rss_kib,group_cpu_pct,group_processes,server_rss_kib,orb_rss_kib,gazebo_rss_kib,rviz_rss_kib,web_rss_kib,max_process_rss_kib,max_process_comm,max_external_process_rss_kib,max_external_process_comm,group_pss_kib,server_pss_kib,orb_pss_kib,gazebo_pss_kib,rviz_pss_kib,web_pss_kib,orb_pss_anon_kib,orb_pss_file_kib,orb_pss_shmem_kib
1787252118,1,6636160,7530592,1883976,0.00,0.00,0.00,0.00,19.15,0.00,0,0,26856,0.00,1,0,0,0,0,0,26856,ros2,1347500,chrome,20595,0,0,0,0,0,0,0,0
1787252119,2,6219112,7947640,1883976,0.00,0.00,0.00,0.00,38.30,1.51,78,0,754604,394.00,12,38704,131724,71836,180252,66284,180252,rviz2,1347620,chrome,415881,19323,90262,29070,103961,40894,69372,20290,600
1787252120,3,5975216,8191536,1883464,0.00,0.00,0.36,0.18,21.02,0.11,1,0,773788,227.50,12,38972,131992,71836,196840,66600,196840,rviz2,1347620,chrome,415645,19365,90281,29056,103705,40925,69552,20128,600
1787252121,4,5885912,8280840,1883464,0.00,0.00,0.36,0.18,17.12,0.11,1,0,755596,131.80,11,39220,142544,71836,197052,66808,197052,rviz2,1347620,chrome,417133,19687,101821,29048,102963,41264,79584,21415,822
1787252122,5,5889128,8277624,1883464,0.00,0.00,0.47,0.14,12.96,0.00,0,0,755172,124.80,11,39220,141988,71836,197056,66808,197056,rviz2,1347620,chrome,416685,19686,101334,29048,102965,41267,79112,21415,806
1787252123,6,5868984,8297768,1883464,0.00,0.00,0.57,0.12,13.19,0.05,0,0,756352,118.60,11,39220,143168,71836,197056,66808,197056,rviz2,1347620,chrome,416439,19686,101094,29048,102969,41259,78872,21415,806
1787252125,8,5875588,8291164,1883464,0.00,0.00,0.57,0.12,12.72,0.00,0,0,757220,115.80,11,39184,144496,71836,196992,66744,196992,rviz2,1347620,chrome,417788,19685,102476,29048,102957,41263,80264,21415,797
1787252126,9,5885548,8281204,1883464,0.00,0.00,0.65,0.09,12.35,0.00,0,0,852100,113.30,16,39184,158880,71836,196992,66744,196992,rviz2,1347620,chrome,470508,19322,125350,28572,102564,41099,99300,25244,806
1787252127,10,5756548,8410204,1883464,0.00,0.00,0.65,0.09,31.59,0.05,13,0,1002828,180.30,15,40584,278432,71836,198488,68008,198488,rviz2,1347620,chrome,533003,19948,178602,28223,103394,41707,151616,25598,1386
1787252128,11,5746268,8420484,1883464,0.00,0.00,1.43,0.08,16.74,0.00,0,0,1016824,176.40,15,40632,292220,71836,198496,68008,198496,rviz2,1347620,chrome,542985,19958,188535,28222,103402,41702,161472,25621,1440
