epoch_s,elapsed_s,mem_available_kib,mem_used_kib,swap_used_kib,memory_psi_some_avg10,memory_psi_full_avg10,cpu_psi_some_avg10,io_psi_full_avg10,cpu_busy_pct,cpu_iowait_pct,pswpin_delta_pages,pswpout_delta_pages,group_rss_kib,group_cpu_pct,group_processes,server_rss_kib,orb_rss_kib,gazebo_rss_kib,rviz_rss_kib,web_rss_kib,max_process_rss_kib,max_process_comm,max_external_process_rss_kib,max_external_process_comm,group_pss_kib,server_pss_kib,orb_pss_kib,gazebo_pss_kib,rviz_pss_kib,web_pss_kib,orb_pss_anon_kib,orb_pss_file_kib,orb_pss_shmem_kib
1787272076,0,7240868,6925884,2083056,0.00,0.00,0.00,0.14,16.28,0.00,0,0,16712,0.00,1,0,0,0,0,0,16712,ros2,722556,chrome,20041,0,0,0,0,0,0,0,0
1787272077,1,6814852,7351900,2083056,0.00,0.00,0.00,0.12,39.86,0.17,4,0,771752,390.00,12,38384,131456,71928,198188,66204,198188,rviz2,722556,chrome,429720,19107,90409,29234,116960,41204,69304,20510,595
1787272078,2,6714864,7451888,2083056,0.00,0.00,0.54,0.09,17.91,0.05,0,0,775184,219.50,12,38632,132340,71928,198464,66452,198464,rviz2,722556,chrome,417386,19138,90490,29228,104594,41221,69532,20362,596
1787272080,4,6456172,7710580,2083056,0.00,0.00,0.54,0.09,18.09,0.05,0,0,758036,161.70,11,38836,144116,71928,198672,66748,198672,rviz2,722556,chrome,418949,19481,101988,29231,103809,41650,79528,21622,837
1787272081,5,6505640,7661112,2083056,0.00,0.00,0.62,0.08,13.58,0.00,0,0,758876,146.10,11,38836,144952,71928,198672,66748,198672,rviz2,722556,chrome,419590,19481,102616,29231,103812,41651,80156,21622,837
1787272082,6,6520132,7646620,2083056,0.00,0.00,0.62,0.08,13.84,0.00,0,0,758996,114.20,11,38896,144952,71928,198672,66808,198672,rviz2,722556,chrome,419779,19489,102813,29231,103805,41656,80356,21620,837
1787272083,7,6517964,7648788,2083056,0.00,0.00,0.69,0.06,13.34,0.05,0,0,757716,111.70,11,38836,144180,71928,198608,66744,198608,rviz2,723652,chrome,419530,19486,102607,29231,103803,41650,80156,21620,831
1787272084,8,6541900,7624852,2083056,0.00,0.00,0.75,0.05,14.08,0.00,0,0,855996,109.70,16,38836,158944,71928,198608,66744,198608,rviz2,723652,chrome,476774,19135,124105,28875,103483,41617,96532,26767,806
1787272086,10,6405368,7761384,2083056,0.00,0.00,0.75,0.05,28.63,0.00,0,0,1030340,274.70,16,40064,278920,71928,199828,67744,199828,rviz2,723652,chrome,533195,19723,178766,28383,103935,41892,151484,25920,1361
1787272087,11,6368460,7798292,2083056,0.00,0.00,1.70,0.04,19.76,0.05,0,0,1019340,215.20,15,40504,292988,71928,200164,68104,200164,rviz2,723652,chrome,546280,19808,190184,28390,104212,42109,162816,25970,1396
1787272088,12,6357080,7809672,2083056,0.00,0.00,1.70,0.04,20.12,0.05,0,0,1019748,175.50,15,40568,293204,71928,200164,68104,200164,rviz2,723652,chrome,547318,19819,191186,28390,104213,42110,163840,25970,1374
1787272089,13,6351092,7815660,2083056,0.00,0.00,1.93,0.03,19.80,0.05,0,0,1019644,178.60,15,40568,292780,71928,200164,68104,200164,rviz2,724216,chrome,547300,19813,191152,28390,104207,42106,163824,25970,1358
1787272091,15,6364628,7802124,2083056,0.00,0.00,2.12,0.02,19.87,0.00,0,0,1018236,179.80,15,40504,291808,71928,200100,68104,200100,rviz2,724216,chrome,547315,19806,191174,28390,104199,42105,163828,25970,1376
1787272092,16,6338076,7828676,2083056,0.00,0.00,2.12,0.02,19.80,0.00,0,0,1021164,182.40,15,40568,294424,71928,200100,68040,200100,rviz2,724216,chrome,545524,19818,190989,28377,104040,41698,163872,25796,1321
1787272093,17,6344252,7822500,2083056,0.00,0.00,2.28,0.02,22.10,0.10,13,0,1023244,170.00,15,40760,295188,71928,200296,68220,200296,rviz2,724216,chrome,546377,19822,191623,28377,104140,41782,164500,25796,1326
1787272094,18,6386132,7780620,2083056,0.00,0.00,2.28,0.02,21.31,0.00,0,0,1023552,173.10,15,40760,294804,71928,200296,68220,200296,rviz2,724216,chrome,547484,19814,192453,28378,104141,41779,165348,25798,1305
1787272096,20,6383940,7782812,2083056,0.00,0.00,2.41,0.01,19.69,0.00,0,0,1023524,174.00,15,40760,294712,71928,200296,68220,200296,rviz2,724216,chrome,548108,19814,193137,28378,104136,41780,166032,25798,1305
1787272097,21,6387864,7778888,2083056,0.00,0.00,2.52,0.01,19.99,0.05,0,0,1022680,176.10,15,40760,293864,71928,200296,68220,200296,rviz2,724824,chrome,546225,19814,191249,28378,104139,41779,164144,25798,1305
1787272098,22,6386412,7780340,2083056,0.00,0.00,2.52,0.01,22.73,0.00,0,0,1023664,167.70,15,40760,294672,71928,200296,68220,200296,rviz2,724824,chrome,547842,19811,192854,28378,104137,41782,165756,25798,1299
1787272099,23,6386988,7779764,2083056,0.00,0.00,2.60,0.01,19.93,0.00,0,0,1024476,168.60,15,40760,295484,71928,200296,68220,200296,rviz2,724824,chrome,547330,19811,192346,28378,104135,41781,165248,25798,1299
1787272101,25,6387864,7778888,2083056,0.00,0.00,2.68,0.00,20.57,0.00,0,0,1024580,170.30,15,40760,295524,71928,200296,68220,200296,rviz2,724824,chrome,547217,19811,192225,28378,104140,41780,165128,25798,1297
1787272102,26,6392124,7774628,2083056,0.00,0.00,2.68,0.00,21.22,0.00,0,0,1025088,171.20,15,40760,296032,71928,200296,68220,200296,rviz2,724824,chrome,546116,19811,191125,28379,104137,41781,164028,25798,1297
1787272103,27,6396544,7770208,2083056,0.00,0.00,2.73,0.00,20.25,0.05,0,0,1023628,164.90,15,40760,294508,71928,200296,68220,200296,rviz2,724824,chrome,546516,19810,191527,28378,104136,41780,164432,25798,1296
1787272104,28,6391968,7774784,2083056,0.00,0.00,2.73,0.00,20.42,0.00,0,0,1024672,165.70,15,40760,295552,71928,200296,68220,200296,rviz2,725652,chrome,548924,19810,193931,28378,104140,41779,166836,25798,1296
1787272105,29,6388328,7778424,2083056,0.00,0.00,2.78,0.00,19.92,0.00,0,0,1025176,166.10,15,40760,296056,71928,200296,68220,200296,rviz2,725652,chrome,548413,19810,193423,28378,104139,41780,166328,25798,1296
1787272107,31,6392648,7774104,2083056,0.00,0.00,2.82,0.00,19.77,0.05,0,0,1025368,167.50,15,40760,296564,71928,199888,68220,199888,rviz2,725652,chrome,548010,19809,193415,28378,103732,41778,166328,25798,1288
1787272108,32,6388028,7778724,2083056,0.00,0.00,2.82,0.00,19.79,0.00,0,0,1026332,162.20,15,40808,295752,71928,199936,68268,199936,rviz2,725652,chrome,548756,19856,193483,28378,103774,41827,166400,25794,1288
1787272109,33,6382424,7784328,2083056,0.00,0.00,2.85,0.00,19.63,0.00,0,0,1026928,163.20,15,40808,296348,71928,199936,68268,199936,rviz2,725652,chrome,546191,19866,190919,28378,103773,41827,163840,25794,1284
1787272110,34,6388764,7777988,2083056,0.00,0.00,2.88,0.00,21.98,0.00,0,0,1027364,164.90,15,40872,296720,71928,199936,68268,199936,rviz2,726744,chrome,553112,23190,194515,28378,103772,41827,166436,26834,1244
1787272112,36,6368220,7798532,2083056,0.00,0.00,2.88,0.00,25.66,0.05,0,0,1035864,167.60,15,45936,300092,71928,199936,68328,199936,rviz2,726744,chrome,557082,24838,196819,28378,103729,41884,168656,26970,1192
1787272113,37,6361540,7805212,2083056,0.00,0.00,2.90,0.00,23.08,0.00,0,0,1038360,165.00,15,46552,301888,71928,199936,68348,199936,rviz2,726744,chrome,559035,25421,198166,28378,103727,41905,170016,26990,1159
1787272114,38,6354320,7812432,2083056,0.00,0.00,2.90,0.00,24.17,0.00,0,0,1040796,167.80,15,47344,303520,71928,199936,68360,199936,rviz2,726748,chrome,562811,26305,201035,28377,103725,41932,172952,26987,1095
1787272115,39,6302344,7864408,2083056,0.00,0.00,3.10,0.00,27.27,0.05,0,0,1047176,171.20,15,49376,307840,71928,199936,68388,199936,rviz2,726748,chrome,567806,27804,204515,28377,103730,41946,176528,26987,999
1787272117,41,6289376,7877376,2083056,0.00,0.00,3.26,0.00,25.77,0.00,0,0,1054056,174.80,15,51908,312100,71928,199936,68412,199936,rviz2,726748,chrome,574941,30331,209097,28377,103726,41972,181236,26987,873
1787272118,42,6283552,7883200,2083056,0.00,0.00,3.26,0.00,27.61,0.00,0,0,1058084,173.50,15,52796,315216,71928,199936,68432,199936,rviz2,726748,chrome,580022,31799,212689,28377,103725,41991,184880,26987,821
1787272119,43,6284992,7881760,2083056,0.00,0.00,3.39,0.00,28.18,0.05,0,0,1066048,177.90,15,55276,320668,71928,199936,68464,199936,rviz2,726748,chrome,586085,33523,216993,28377,103729,42022,189184,26987,821
1787272120,44,6285360,7881392,2083056,0.00,0.00,3.50,0.00,30.60,0.00,0,0,1073108,182.60,15,57816,325148,71928,199936,68504,199936,rviz2,726748,chrome,593081,36063,221409,28377,103726,42063,193600,26987,821
1787272122,46,6277880,7888872,2083056,0.00,0.00,3.50,0.00,29.60,0.05,0,0,1077540,186.00,15,59748,327628,71928,199936,68524,199936,rviz2,726748,chrome,598018,38223,224159,28377,103730,42087,196292,27046,821
1787272123,47,6269996,7896756,2083056,0.00,0.00,3.59,0.00,28.42,0.00,0,0,1081032,185.20,15,60584,330260,71928,199936,68548,199936,rviz2,726748,chrome,600419,38831,225939,28377,103725,42105,198072,27046,821
1787272124,48,6270992,7895760,2083056,0.00,0.00,3.59,0.00,26.54,0.05,0,0,1083456,188.00,15,61916,331344,71928,199936,68556,199936,rviz2,726748,chrome,603391,40163,227567,28377,103730,42113,199680,27064,821
1787272126,50,6264780,7901972,2083056,0.00,0.00,3.67,0.00,26.22,0.00,0,0,1086756,190.20,15,62396,334164,71928,199936,68556,199936,rviz2,726748,chrome,608158,41479,231019,28377,103725,42116,203132,27064,821
1787272127,51,6264448,7902304,2083056,0.00,0.00,3.73,0.00,28.81,0.00,0,0,1091516,193.80,15,63720,337592,71928,199936,68564,199936,rviz2,726748,chrome,611621,41967,233991,28377,103726,42119,206104,27064,821
1787272128,52,6253440,7913312,2083056,0.00,0.00,3.73,0.00,34.27,0.05,0,0,1100832,195.40,15,65500,345124,71928,199936,68568,199936,rviz2,726748,chrome,620192,43747,240775,28377,103725,42126,212888,27064,821
1787272129,53,6237556,7929196,2083056,0.00,0.00,3.77,0.00,37.00,0.00,0,0,1112744,201.40,15,69300,353228,71928,199936,68576,199936,rviz2,726748,chrome,632207,47715,248815,28377,103726,42133,220928,27064,821
1787272131,55,6236068,7930684,2083056,0.00,0.00,3.81,0.00,37.56,0.00,0,0,1117204,207.60,15,72424,354560,71928,199936,68580,199936,rviz2,726748,chrome,637026,50671,250671,28377,103727,42138,222784,27064,821
1787272132,56,6214748,7952004,2083056,0.00,0.00,3.81,0.00,39.06,0.05,0,0,1123156,213.10,15,75840,357088,71928,199936,68588,199936,rviz2,726748,chrome,643019,54443,252879,28377,103729,42147,224992,27064,821
1787272133,57,6204312,7962440,2083056,0.00,0.00,3.85,0.00,30.61,0.00,0,0,1126264,212.00,15,78000,358024,71928,199936,68600,199936,rviz2,726748,chrome,647662,57019,254939,28377,103730,42156,227052,27064,821
1787272134,58,6217128,7949624,2083056,0.00,0.00,3.87,0.00,34.70,0.00,0,0,1127696,215.20,15,79196,358260,71928,199936,68600,199936,rviz2,726752,chrome,648893,57443,255751,28377,103726,42156,227864,27064,821
1787272136,60,6228076,7938676,2083056,0.00,0.00,3.87,0.00,27.90,0.00,0,0,1130888,217.50,15,80292,360356,71928,199936,68600,199936,rviz2,726752,chrome,650135,58539,255895,28377,103725,42157,228008,27064,821
1787272137,61,6222372,7944380,2083056,0.00,0.00,3.90,0.00,29.26,0.05,0,0,1135208,219.80,15,81796,363172,71928,199936,68600,199936,rviz2,726752,chrome,654017,60042,258269,28377,103727,42157,230384,27064,820
1787272138,62,6211948,7954804,2083056,0.00,0.00,3.90,0.00,32.86,0.00,0,0,1142880,219.30,15,85820,364104,71928,202524,68664,202524,rviz2,726752,chrome,662442,64216,260189,28377,106037,42180,232304,27064,820
1787272139,63,6211664,7955088,2083056,0.00,0.00,3.91,0.00,39.43,0.00,0,0,1150520,224.60,15,87336,368388,71928,204296,68732,204296,rviz2,726752,chrome,670455,65705,264985,28377,107735,42208,237100,27064,820
1787272141,65,6208796,7957956,2083056,0.00,0.00,4.11,0.00,38.47,0.00,0,0,1154520,229.20,15,88260,370648,71928,204912,68932,204912,rviz2,726752,chrome,675347,66401,268537,28377,108310,42277,240652,27064,820
1787272142,66,6187392,7979360,2083056,0.00,0.00,4.11,0.00,38.63,0.05,0,0,1157976,229.50,15,88440,373632,71928,205200,68936,205200,rviz2,726752,chrome,676942,66553,269717,28377,108568,42283,241832,27064,820
1787272143,67,6191284,7975468,2083056,0.00,0.00,4.27,0.00,36.82,0.00,0,0,1163412,233.60,15,90012,377240,71928,205452,68940,205452,rviz2,726752,chrome,682247,68069,273245,28377,108823,42288,245360,27064,820
1787272145,69,6165964,8000788,2083056,0.00,0.00,4.95,0.00,51.62,0.05,0,0,1171288,238.20,15,91696,382556,71928,206296,68972,206296,rviz2,726752,chrome,690408,69704,278921,28377,109665,42296,251036,27064,820
1787272146,70,6164496,8002256,2083056,0.00,0.00,4.95,0.00,38.89,0.00,0,0,1174764,242.60,15,93984,383428,71928,206608,68972,206608,rviz2,726752,chrome,693060,71948,279013,28377,109976,42297,251128,27064,820
1787272147,71,6132632,8034120,2083056,0.00,0.00,4.77,0.00,34.90,0.00,0,0,1195916,242.00,15,104432,395156,71928,205572,68980,211756,stereo,726752,chrome,714207,82396,290741,28377,108935,42307,262856,27064,820
1787272149,73,6130944,8035808,2083056,0.00,0.00,4.63,0.00,29.95,0.05,0,0,1194768,243.40,15,104432,394016,71928,205572,68980,210616,stereo,726752,chrome,713058,82396,289601,28377,108936,42304,261716,27064,820
1787272150,74,6144076,8022676,2083056,0.00,0.00,4.63,0.00,27.66,0.00,0,0,1194284,244.90,15,104436,393528,71928,205572,68980,210616,stereo,726752,chrome,712577,82400,289113,28377,108941,42302,261228,27064,820
1787272151,75,6141916,8024836,2083056,0.00,0.00,4.52,0.00,25.68,0.00,0,0,1194292,242.30,15,104444,393528,71928,205572,68980,210616,stereo,726752,chrome,712586,82408,289113,28377,108937,42306,261228,27064,820
1787272152,76,6157404,8009348,2083056,0.00,0.00,4.52,0.00,26.70,0.05,0,0,1194800,243.10,15,104444,394032,71928,205572,68984,211120,stereo,726752,chrome,712079,82408,288605,28377,108936,42309,260720,27064,820
1787272154,78,6142792,8023960,2083056,0.00,0.00,4.42,0.00,28.95,0.00,0,0,1194304,244.00,15,104452,393528,71928,205572,68984,210616,stereo,726752,chrome,712596,82416,289113,28377,108935,42310,261228,27064,820
1787272155,79,6167828,7998924,2083056,0.00,0.00,4.34,0.00,26.03,0.00,0,0,1194312,245.10,15,104452,393528,71928,205572,68992,210616,stereo,726752,chrome,712611,82416,289115,28378,108937,42319,261228,27067,820
1787272156,80,6181016,7985736,2083056,0.00,0.00,4.34,0.00,25.78,0.00,0,0,1194828,242.40,15,104452,394032,71928,205572,68996,211120,stereo,726752,chrome,710723,82416,287215,28378,108941,42321,259328,27067,820
1787272157,81,6174244,7992508,2083056,0.00,0.00,4.28,0.00,28.00,0.05,0,0,1193320,243.20,15,104460,392512,71928,205572,69000,209600,stereo,726752,chrome,712636,82424,289115,28378,108939,42325,261228,27067,820
1787272159,83,6173212,7993540,2083056,0.00,0.00,4.23,0.00,27.65,0.00,0,0,1193364,244.60,15,104460,392556,71928,205572,69000,209644,stereo,726752,chrome,712170,82424,288651,28378,108941,42323,260764,27067,820
1787272160,84,6183968,7982784,2083056,0.00,0.00,4.23,0.00,29.44,0.00,0,0,1194256,246.30,15,104944,392960,71928,205572,69004,210048,stereo,726752,chrome,713255,82908,289247,28378,108942,42328,261360,27067,820
1787272161,85,6175220,7991532,2083056,0.00,0.00,4.19,0.00,34.09,0.05,2,0,1195004,245.10,15,104944,393700,71928,205572,69012,210788,stereo,726752,chrome,713094,82908,289075,28378,108942,42335,261188,27067,820
