epoch_s,elapsed_s,mem_available_kib,mem_used_kib,swap_used_kib,memory_psi_some_avg10,memory_psi_full_avg10,cpu_psi_some_avg10,io_psi_full_avg10,cpu_busy_pct,cpu_iowait_pct,pswpin_delta_pages,pswpout_delta_pages,group_rss_kib,group_cpu_pct,group_processes,server_rss_kib,orb_rss_kib,gazebo_rss_kib,rviz_rss_kib,web_rss_kib,max_process_rss_kib,max_process_comm,max_external_process_rss_kib,max_external_process_comm,group_pss_kib,server_pss_kib,orb_pss_kib,gazebo_pss_kib,rviz_pss_kib,web_pss_kib,orb_pss_anon_kib,orb_pss_file_kib,orb_pss_shmem_kib
1786966972,0,7676900,6489852,2097100,0.00,0.00,0.00,0.00,19.72,0.00,0,0,17280,0.00,1,0,0,0,0,0,17280,ros2,714264,chrome,17289,0,0,0,0,0,0,0,0
1786966974,2,7368196,6798556,2097052,0.00,0.00,0.00,0.00,39.16,0.06,12,0,730864,439.00,13,38240,95592,71968,179368,84524,179368,rviz2,714288,chrome,413479,19366,69176,29590,125148,39587,51136,18018,21
1786966975,3,7093200,7073552,2097040,0.00,0.00,0.54,0.00,31.26,0.05,5,0,773984,286.50,12,38720,132124,71968,196016,66572,196016,rviz2,714320,chrome,416589,19032,90561,29559,106456,39757,69608,20357,595
1786966976,4,6962152,7204600,2097028,0.00,0.00,0.54,0.00,27.69,0.50,4,0,756440,161.20,11,39004,143728,71968,196232,66732,196232,rviz2,714364,chrome,417326,19438,101926,29560,105199,40014,79488,21603,835
1786966977,5,6929480,7237272,2097028,0.00,0.00,0.98,0.00,29.62,0.00,0,0,756704,153.20,11,39008,143988,71968,196232,66732,196232,rviz2,714392,chrome,417594,19442,102190,29560,105199,40013,79752,21603,835
1786966979,7,6930748,7236004,2097028,0.00,0.00,1.17,0.00,19.01,0.00,0,0,756976,146.00,11,39012,144252,71968,196236,66732,196236,rviz2,714424,chrome,417867,19447,102451,29560,105203,40013,80012,21602,836
1786966980,8,6944780,7221972,2097028,0.00,0.00,1.17,0.00,18.42,0.05,0,0,756972,123.70,11,38948,144760,71968,196172,66668,196172,rviz2,714452,chrome,417914,19440,102552,29560,105198,40009,80120,21602,830
1786966981,9,6921252,7245500,2097028,0.00,0.00,1.32,0.00,24.27,0.00,0,0,935388,141.80,16,39260,217724,71968,196564,66912,196564,rviz2,714576,chrome,482717,19263,135044,28668,104810,39801,108876,25321,847
1786966983,11,6824916,7341836,2097028,0.00,0.00,2.35,0.00,36.84,0.05,0,0,1031092,306.40,16,40260,276556,71968,197408,67724,197408,rviz2,714596,chrome,544193,19584,177512,28668,105587,40455,150364,25791,1357
1786966984,12,6821256,7345496,2097028,0.00,0.00,2.35,0.00,27.38,0.00,0,0,1035560,240.20,16,40452,278196,71968,197836,68080,197836,rviz2,714620,chrome,556307,19758,188958,28668,105602,40572,161160,26400,1397
1786966985,13,6792084,7374668,2097028,0.00,0.00,2.83,0.00,34.22,0.00,0,0,1053464,216.10,16,40564,294268,71968,197876,68140,197876,rviz2,714672,chrome,559120,19763,191271,28668,105598,40571,164052,25835,1384
1786966986,14,6789436,7377316,2097028,0.00,0.00,3.04,0.00,29.33,0.05,0,0,1053844,222.40,16,40564,294588,71968,197876,68140,197876,rviz2,714696,chrome,560313,19763,192457,28668,105597,40569,165240,25835,1380
1786966988,16,6774784,7391968,2097020,0.00,0.00,3.04,0.00,43.56,0.00,1,0,1054024,224.90,16,40564,294280,71968,198364,68140,198364,rviz2,714732,chrome,558945,19821,191126,28656,105942,40353,164048,25695,1383
1786966989,17,6777592,7389160,2096992,0.00,0.00,4.30,0.00,52.34,0.00,6,0,1057660,213.90,16,40808,295172,71968,198596,68368,198596,rviz2,714768,chrome,558562,19826,190385,28656,106024,40447,163316,25695,1374
