epoch_s,elapsed_s,mem_available_kib,mem_used_kib,swap_used_kib,memory_psi_some_avg10,memory_psi_full_avg10,cpu_psi_some_avg10,io_psi_full_avg10,cpu_busy_pct,cpu_iowait_pct,pswpin_delta_pages,pswpout_delta_pages,group_rss_kib,group_cpu_pct,group_processes,server_rss_kib,orb_rss_kib,gazebo_rss_kib,rviz_rss_kib,web_rss_kib,max_process_rss_kib,max_process_comm,max_external_process_rss_kib,max_external_process_comm,group_pss_kib,server_pss_kib,orb_pss_kib,gazebo_pss_kib,rviz_pss_kib,web_pss_kib,orb_pss_anon_kib,orb_pss_file_kib,orb_pss_shmem_kib
1786625030,0,1743280,12423472,2097092,0.00,0.00,0.00,0.02,20.63,0.00,0,0,16636,0.00,1,0,0,0,0,0,16636,ros2,2401480,code,22444,0,0,0,0,0,0,0,0
1786625032,2,1384388,12782364,2097088,0.00,0.00,0.00,0.02,38.16,0.11,0,0,715164,422.00,13,35396,96412,71644,170208,83320,170208,rviz2,2402668,code,419760,16852,70589,30271,127155,41156,52060,18504,24
1786625033,3,1156792,13009960,2097080,0.00,0.00,0.54,0.02,32.64,0.10,2,0,766068,283.00,12,35940,131040,71644,196712,65772,196712,rviz2,2402088,code,421810,16529,90640,30242,109277,41368,69488,20551,600
1786625034,4,1050228,13116524,2097080,0.00,0.00,0.62,0.01,24.90,0.15,0,0,747740,159.20,11,36152,142272,71644,196904,65920,196904,rviz2,2399508,code,421869,16886,101601,30245,108219,41649,79020,21753,827
1786625035,5,1072632,13094120,2097060,0.00,0.00,0.62,0.01,24.88,0.05,4,0,749184,154.60,11,36164,142792,71644,196904,65920,196904,rviz2,2399880,code,423804,16893,102860,30245,108216,41639,80284,21753,822
1786625037,7,1077976,13088776,2096968,0.00,0.00,0.87,0.01,28.24,0.05,21,0,748900,149.70,11,36164,142444,71644,196904,65920,196904,rviz2,2402796,code,423798,16885,102865,30245,108211,41640,80284,21751,829
1786625038,8,1059192,13107560,2096968,0.00,0.00,0.87,0.01,19.41,0.05,0,0,749208,126.30,11,36100,143264,71644,196840,65856,196840,rviz2,2400084,code,423601,16885,102728,30245,108175,41639,80160,21751,816
1786625039,9,1003444,13163308,2096968,0.00,0.00,1.07,0.01,27.51,0.05,0,154,946900,202.40,16,36792,221660,71644,197460,66592,197460,rviz2,2398408,code,504475,16776,143226,29246,107186,41617,116344,26045,837
1786625041,11,912592,13254160,2097148,0.00,0.00,1.97,0.00,39.39,0.14,0,3,992732,236.10,15,37500,275560,71644,198360,67152,198360,rviz2,2394364,code,537524,17067,178632,29255,107759,42065,150516,26725,1389
1786625042,12,901324,13265428,2097148,0.00,0.00,1.97,0.00,28.12,0.05,0,0,1005536,197.40,15,37600,287952,71644,198360,67152,198360,rviz2,2392780,code,546965,17125,187960,29255,107759,42067,159792,26749,1417
1786625043,13,918456,13248296,2097148,0.00,0.00,2.33,0.00,29.80,0.05,0,0,1006288,203.50,15,37600,288452,71644,198400,67152,198400,rviz2,2393172,code,548753,17123,189752,29255,107763,42060,161588,26749,1414
1786625045,15,930184,13236568,2097148,0.00,0.00,2.64,0.00,26.46,0.05,0,0,1007268,208.60,15,37600,289496,71644,198400,67152,198400,rviz2,2393412,code,548818,17132,189807,29255,107764,42061,161644,26749,1414
1786625046,16,912992,13253760,2097148,0.00,0.00,2.64,0.00,31.04,0.05,0,0,1007340,211.20,15,37604,289936,71644,198336,67088,198336,rviz2,2393368,code,549256,17130,190303,29255,107717,42055,162172,26749,1381
1786625047,17,918636,13248116,2097148,0.00,0.00,2.88,0.00,28.97,0.05,0,0,1006972,196.70,15,37604,289568,71644,198336,67088,198336,rviz2,2393596,code,550095,17130,191139,29255,107717,42057,163008,26749,1381
1786625048,18,922116,13244636,2097148,0.00,0.00,3.08,0.00,27.64,0.00,0,0,1007424,199.20,15,37668,289892,71644,198336,67088,198336,rviz2,2393764,code,550241,17140,191270,29255,107717,42055,163152,26749,1368
1786625050,20,910636,13256116,2097148,0.00,0.00,3.08,0.00,28.84,0.05,0,0,1007036,202.50,15,37668,289504,71644,198336,67088,198336,rviz2,2393024,code,550511,17140,191542,29255,107715,42056,163424,26749,1368
1786625051,21,935492,13231260,2097148,0.00,0.00,3.07,0.00,29.71,0.00,0,0,1007028,192.80,15,37716,288740,71644,198952,67088,198952,rviz2,2393436,code,550231,17147,190668,29255,108290,42059,162560,26749,1357
1786625052,22,923308,13243444,2097148,0.00,0.00,3.24,0.00,29.25,0.05,0,0,1008700,195.20,15,37716,290412,71644,198952,67088,198952,rviz2,2393692,code,550811,17147,191248,29255,108292,42057,163140,26749,1357
