epoch_s,elapsed_s,mem_available_kib,mem_used_kib,swap_used_kib,memory_psi_some_avg10,memory_psi_full_avg10,cpu_psi_some_avg10,io_psi_full_avg10,cpu_busy_pct,cpu_iowait_pct,pswpin_delta_pages,pswpout_delta_pages,group_rss_kib,group_cpu_pct,group_processes,server_rss_kib,orb_rss_kib,gazebo_rss_kib,rviz_rss_kib,web_rss_kib,max_process_rss_kib,max_process_comm,max_external_process_rss_kib,max_external_process_comm
1786622684,25,1730240,12436512,2096924,0.00,0.00,0.00,0.01,9.37,0.06,0,0,186928,15.60,3,85380,0,0,0,63092,85380,global_map_serv,2336920,code
1786622685,26,1714672,12452080,2096924,0.00,0.00,0.00,0.01,5.94,0.00,0,0,186928,15.00,3,85380,0,0,0,63092,85380,global_map_serv,2336796,code
1786622686,27,1712324,12454428,2096924,0.00,0.00,0.00,0.01,5.24,0.11,0,0,186928,14.40,3,85380,0,0,0,63092,85380,global_map_serv,2336772,code
1786622687,28,1733468,12433284,2096924,0.00,0.00,0.00,0.00,4.98,0.00,0,0,186812,13.80,3,85316,0,0,0,63040,85316,global_map_serv,2336748,code
1786622688,29,1731596,12435156,2096924,0.00,0.00,0.00,0.00,5.18,0.06,0,0,186696,13.50,3,85264,0,0,0,62976,85264,global_map_serv,2335660,code
1786622689,30,1727284,12439468,2096924,0.00,0.00,0.00,0.00,4.56,0.00,0,0,186696,12.90,3,85264,0,0,0,62976,85264,global_map_serv,2335228,code
1786622691,32,1716896,12449856,2096924,0.00,0.00,0.00,0.00,7.77,0.06,0,0,186696,12.50,3,85264,0,0,0,62976,85264,global_map_serv,2335028,code
1786622692,33,1724604,12442148,2096924,0.00,0.00,0.00,0.00,4.95,0.00,0,0,186696,12.10,3,85264,0,0,0,62976,85264,global_map_serv,2334460,code
1786622693,34,1725268,12441484,2096924,0.00,0.00,0.00,0.00,4.14,0.06,0,0,185096,11.80,3,83656,0,0,0,62984,83656,global_map_serv,2335388,code
1786622694,35,1828524,12338228,2096924,0.00,0.00,0.00,0.00,5.64,0.00,0,0,0,0.00,0,0,0,0,0,0,0,none,2335332,code
1786622695,36,1862768,12303984,2096924,0.00,0.00,0.00,0.00,7.09,0.06,0,0,0,0.00,0,0,0,0,0,0,0,none,2335016,code
1786622696,37,1763452,12403300,2096924,0.00,0.00,0.00,0.00,14.89,0.06,0,0,0,0.00,0,0,0,0,0,0,0,none,2336228,code
1786622697,38,1763452,12403300,2096924,0.00,0.00,0.00,0.00,4.36,0.06,0,0,0,0.00,0,0,0,0,0,0,0,none,2336192,code
