epoch_s,elapsed_s,mem_available_kib,mem_used_kib,swap_used_kib,memory_psi_some_avg10,memory_psi_full_avg10,cpu_psi_some_avg10,io_psi_full_avg10,cpu_busy_pct,cpu_iowait_pct,pswpin_delta_pages,pswpout_delta_pages,group_rss_kib,group_cpu_pct,group_processes,server_rss_kib,orb_rss_kib,gazebo_rss_kib,rviz_rss_kib,web_rss_kib,max_process_rss_kib,max_process_comm,max_external_process_rss_kib,max_external_process_comm,group_pss_kib,server_pss_kib,orb_pss_kib,gazebo_pss_kib,rviz_pss_kib,web_pss_kib,orb_pss_anon_kib,orb_pss_file_kib,orb_pss_shmem_kib
1787397725,0,7075352,7091400,1442816,0.00,0.00,0.00,0.00,26.39,0.00,7,0,16772,0.00,1,0,0,0,0,0,16772,ros2,574464,chrome,21947,0,0,0,0,0,0,0,0
1787397726,1,6817936,7348816,1440256,0.00,0.00,0.00,0.00,39.64,3.30,528,0,677256,55.00,13,38536,83880,71856,140156,84124,140156,rviz2,574468,chrome,375161,20410,57104,29538,86855,50930,38668,18409,27
1787397727,2,6511236,7655516,1439744,0.00,0.00,0.36,0.36,38.70,0.86,89,0,777696,287.80,13,39060,131752,71856,200540,66432,200540,rviz2,576360,chrome,426777,19708,90722,29577,112368,41345,69472,20643,607
1787397729,4,6277844,7888908,1438464,0.00,0.00,0.65,0.29,26.97,0.20,231,0,758516,211.00,11,39356,143140,71856,200756,66592,200756,rviz2,576680,chrome,422484,20146,102394,29578,105043,41856,79724,21829,841
1787397730,5,6259624,7907128,1438464,0.00,0.00,0.65,0.29,19.91,0.05,1,0,760720,189.00,11,39424,144936,71856,200756,66592,200756,rviz2,576776,chrome,422934,20165,102993,29578,104809,41856,80364,21829,800
1787397731,6,6319264,7847488,1438464,0.00,0.00,0.90,0.24,14.94,0.00,0,0,761188,144.40,11,39536,145012,71856,200760,66592,200760,rviz2,576788,chrome,421575,20181,101577,29578,104811,41853,78976,21827,773
1787397732,7,6315932,7850820,1438464,0.00,0.00,1.10,0.19,17.85,0.05,2,0,759688,139.50,11,39472,143952,71856,200768,66528,200768,rviz2,578248,chrome,422978,20174,103018,29578,104820,41847,80392,21826,799
1787397734,9,6368612,7798140,1438464,0.00,0.00,1.10,0.19,30.79,0.00,10,0,973328,143.80,18,40204,203312,71856,201780,67388,201780,rviz2,578188,chrome,493194,19895,129596,28640,104572,41585,102888,25929,778
1787397735,10,6303340,7863412,1438464,0.00,0.00,1.98,0.16,29.50,0.05,0,0,1007380,337.50,15,40876,279480,71856,202292,67796,202292,rviz2,578172,chrome,537850,20405,179052,28653,105042,42235,151036,26655,1359
1787397736,11,6299520,7867232,1438464,0.00,0.00,2.53,0.13,22.94,0.00,3,0,1019832,219.20,15,40940,291664,71856,202304,67828,202304,rviz2,578132,chrome,548345,20409,189477,28653,105054,42266,161356,26695,1425
1787397738,13,6294532,7872220,1438464,0.00,0.00,2.53,0.13,25.87,0.05,0,0,1018508,221.20,15,40940,289840,71856,202796,67828,202796,rviz2,579660,chrome,550417,20409,191109,28653,105490,42267,162988,26695,1425
1787397739,14,6316804,7849948,1438464,0.00,0.00,2.80,0.10,24.67,0.00,0,0,1019216,223.20,15,40940,290564,71856,202736,67764,202736,rviz2,579668,chrome,549908,20410,190591,28653,105491,42261,162484,26695,1410
1787397740,15,6298588,7868164,1438464,0.00,0.00,2.80,0.10,27.23,0.00,0,0,1022016,203.30,15,40940,290996,71856,205424,67764,205424,rviz2,579412,chrome,548862,20409,189569,28637,106836,41886,161636,26510,1421
1787397741,16,6283464,7883288,1438464,0.00,0.00,3.01,0.08,29.07,0.05,0,0,1025396,211.00,15,41128,292012,71856,205976,67952,205976,rviz2,580920,chrome,550708,20409,191097,28637,107147,41883,163196,26510,1389
1787397743,18,6281288,7885464,1438464,0.00,0.00,3.55,0.07,24.15,0.00,0,0,1025916,213.60,15,41136,292432,71856,205976,67952,205976,rviz2,580684,chrome,550951,20408,191333,28637,107144,41883,163436,26510,1386
1787397744,19,6272404,7894348,1438464,0.00,0.00,3.55,0.07,23.81,0.05,0,0,1025416,200.60,15,41136,291740,71856,205976,67952,205976,rviz2,580688,chrome,550139,20408,190487,28637,107143,41883,162616,26510,1359
1787397745,20,6270592,7896160,1438464,0.00,0.00,3.45,0.05,23.09,0.00,0,0,1026852,203.60,15,41200,292792,71856,205976,67952,205976,rviz2,580704,chrome,551350,20413,191651,28637,107142,41883,163808,26510,1333
