epoch_s,elapsed_s,mem_available_kib,mem_used_kib,swap_used_kib,memory_psi_some_avg10,memory_psi_full_avg10,cpu_psi_some_avg10,io_psi_full_avg10,cpu_busy_pct,cpu_iowait_pct,pswpin_delta_pages,pswpout_delta_pages,group_rss_kib,group_cpu_pct,group_processes,server_rss_kib,orb_rss_kib,gazebo_rss_kib,rviz_rss_kib,web_rss_kib,max_process_rss_kib,max_process_comm,max_external_process_rss_kib,max_external_process_comm,group_pss_kib,server_pss_kib,orb_pss_kib,gazebo_pss_kib,rviz_pss_kib,web_pss_kib,orb_pss_anon_kib,orb_pss_file_kib,orb_pss_shmem_kib
1786710640,0,6237912,7928840,2095004,0.00,0.00,0.00,0.00,19.57,0.00,0,0,16624,0.00,1,0,0,0,0,0,16624,ros2,2191040,code,20927,0,0,0,0,0,0,0,0
1786710641,1,5822516,8344236,2094876,0.00,0.00,0.18,0.00,39.76,0.81,47,0,762196,35.00,12,36896,131940,72264,189236,66232,189236,rviz2,2191576,code,436573,17712,91003,30097,121244,41673,69380,21028,595
1786710642,2,5652424,8514328,2094812,0.00,0.00,0.18,0.00,20.18,0.05,17,0,776184,212.00,12,37100,132152,72264,201124,66536,201124,rviz2,2191624,code,422770,17708,90932,30076,107839,41697,69556,20781,594
1786710643,3,5564960,8601792,2094812,0.00,0.00,0.51,0.00,17.57,0.05,0,0,758732,168.20,11,37308,143600,72264,201328,66716,201328,rviz2,2189868,code,423794,18037,102083,30071,107012,42015,79152,22102,828
1786710644,4,5570748,8596004,2094812,0.00,0.00,0.59,0.00,13.17,0.00,0,0,759368,150.70,11,37308,144236,72264,201328,66716,201328,rviz2,2189368,code,424935,18037,103223,30071,107012,42015,80292,22102,828
1786710645,5,5575244,8591508,2094812,0.00,0.00,0.59,0.00,13.00,0.05,0,0,759992,139.70,11,37368,144672,72264,201328,66716,201328,rviz2,2188912,code,424380,18049,102632,30071,107012,42015,79720,22102,809
1786710647,7,5576112,8590640,2094812,0.00,0.00,0.67,0.00,12.71,0.00,0,0,759476,132.70,11,37368,144412,72264,201264,66652,201264,rviz2,2188908,code,423832,18059,102065,30071,107006,42009,79184,22102,778
1786710648,8,5584912,8581840,2094812,0.00,0.00,0.67,0.00,12.42,0.05,0,0,760312,128.40,11,37368,145120,72264,201260,66652,201260,rviz2,2188892,code,421851,17706,102058,30071,107003,42009,80736,20566,755
1786710649,9,5483224,8683528,2094808,0.00,0.00,0.91,0.00,29.14,0.00,1,0,1036368,266.80,16,38584,280240,72264,202528,67740,202528,rviz2,2188740,code,547891,18005,178652,29140,106905,42132,150736,26599,1317
1786710650,10,5438860,8727892,2094804,0.00,0.00,0.91,0.00,19.43,0.00,1,0,1017456,214.80,15,38784,290972,72264,202756,67912,202756,rviz2,2188948,code,550843,18318,190427,29149,107204,42404,162248,26779,1399
1786710651,11,5436488,8730264,2094804,0.00,0.00,1.65,0.00,18.97,0.05,0,0,1018444,212.30,15,38848,291740,72264,202756,67912,202756,rviz2,2188924,code,551057,18323,190677,29149,107202,42405,162512,26779,1384
1786710653,13,5444068,8722684,2094804,0.00,0.00,1.89,0.00,21.09,0.00,0,0,1019796,210.80,15,38852,293024,72264,202756,67912,202756,rviz2,2188756,code,551875,18325,191486,29149,107203,42404,163324,26779,1381
1786710654,14,5446856,8719896,2094804,0.00,0.00,1.89,0.00,18.49,0.05,0,0,1018260,184.70,15,38852,291488,72264,202756,67912,202756,rviz2,2188940,code,550725,18321,190353,29149,107211,42408,162188,26779,1384
1786710655,15,5423536,8743216,2094804,0.00,0.00,1.91,0.00,21.95,0.00,0,0,1019404,185.50,15,38788,293336,72264,202692,67848,202692,rviz2,2191192,code,549106,18228,191231,29130,107029,41909,163220,26592,1417
1786710656,16,5434888,8731864,2094804,0.00,0.00,2.11,0.00,22.51,0.00,0,0,1019740,187.90,15,38976,292176,72264,202884,68028,202884,rviz2,2191328,code,548919,18320,190333,29130,107124,41993,162364,26591,1376
1786710657,17,5433360,8733392,2094804,0.00,0.00,2.11,0.00,18.25,0.05,0,0,1020152,186.50,15,38976,292588,72264,202884,68028,202884,rviz2,2192476,code,548435,18318,189862,29130,107123,41992,161896,26591,1374
1786710659,19,5421888,8744864,2094804,0.00,0.00,2.27,0.00,23.14,0.00,0,0,1020276,187.80,15,38976,292156,72264,202884,68028,202884,rviz2,2195196,code,549629,18314,190805,29130,107120,41988,162848,26591,1365
1786710660,20,5403348,8763404,2094804,0.00,0.00,2.27,0.00,39.04,0.00,0,0,1020156,177.00,15,38976,291844,72264,202884,68028,202884,rviz2,2198932,code,549698,18314,190868,29130,107120,41988,162916,26591,1359
1786710661,21,5405104,8761648,2094748,0.00,0.00,2.58,0.00,26.57,0.00,16,0,1020896,178.00,15,38976,292552,72264,202916,68028,202916,rviz2,2198392,code,549906,18313,191071,29130,107123,41988,163120,26591,1358
1786710662,22,5415808,8750944,2094744,0.00,0.00,2.66,0.00,19.24,0.05,2,0,1021908,178.80,15,38976,293500,72264,202916,68028,202916,rviz2,2196608,code,548477,18313,189633,29130,107124,41988,161688,26591,1353
1786710664,24,5425896,8740856,2094744,0.00,0.00,2.66,0.00,20.54,0.05,0,0,1022304,179.50,15,38976,293896,72264,202916,68028,202916,rviz2,2196804,code,549857,18313,191013,29130,107123,41988,163068,26591,1353
1786710665,25,5433816,8732936,2094744,0.00,0.00,2.72,0.00,21.09,0.00,0,0,1021416,180.50,15,38976,292880,72264,202916,68028,202916,rviz2,2195800,code,549478,18311,190631,29130,107123,41988,162692,26591,1346
1786710666,26,5435464,8731288,2094744,0.00,0.00,2.72,0.00,19.73,0.00,0,0,1020720,172.60,15,39040,291996,72264,202916,68028,202916,rviz2,2192668,code,548614,18324,189723,29130,107123,41988,161808,26591,1322
