epoch_s,elapsed_s,mem_available_kib,mem_used_kib,swap_used_kib,memory_psi_some_avg10,memory_psi_full_avg10,cpu_psi_some_avg10,io_psi_full_avg10,cpu_busy_pct,cpu_iowait_pct,pswpin_delta_pages,pswpout_delta_pages,group_rss_kib,group_cpu_pct,group_processes,server_rss_kib,orb_rss_kib,gazebo_rss_kib,rviz_rss_kib,web_rss_kib,max_process_rss_kib,max_process_comm,max_external_process_rss_kib,max_external_process_comm,group_pss_kib,server_pss_kib,orb_pss_kib,gazebo_pss_kib,rviz_pss_kib,web_pss_kib,orb_pss_anon_kib,orb_pss_file_kib,orb_pss_shmem_kib
1786923073,0,8242476,5924276,2080352,0.00,0.00,0.00,0.00,20.45,0.00,0,0,16544,6.00,1,0,0,0,0,0,16544,ros2,715312,chrome,21530,0,0,0,0,0,0,0,0
1786923075,2,7827216,6339536,2080260,0.00,0.00,0.00,0.00,38.69,0.46,52,0,767960,365.00,12,38284,131208,71820,195512,66188,195512,rviz2,715312,chrome,425863,18984,90042,29258,112181,41664,69212,20236,594
1786923076,3,7660388,6506364,2080232,0.00,0.00,0.36,0.00,17.14,0.05,5,0,770824,211.30,12,38536,131648,71820,195768,66464,195768,rviz2,715308,chrome,414978,19099,90310,29209,101863,41757,69680,20031,599
1786923077,4,7552428,6614324,2080224,0.00,0.00,0.47,0.00,18.46,0.00,0,0,753548,168.40,11,38712,143708,71820,195948,66608,195948,rviz2,715308,chrome,417025,19370,101510,29217,101431,41958,79348,21329,833
1786923078,5,7586776,6579976,2080224,0.00,0.00,0.47,0.00,17.47,0.05,0,0,754648,151.60,11,38712,144808,71820,195948,66608,195948,rviz2,715312,chrome,417753,19370,102234,29217,101429,41960,80072,21329,833
1786923079,6,7593424,6573328,2080224,0.00,0.00,0.57,0.00,13.44,0.00,0,0,753264,143.20,11,38712,143424,71820,195948,66608,195948,rviz2,715312,chrome,416745,19370,101230,29217,101427,41960,79068,21329,833
1786923081,8,7573124,6593628,2080224,0.00,0.00,0.57,0.00,17.07,0.05,0,0,752604,115.80,11,38648,143276,71820,195884,66544,195884,rviz2,715312,chrome,417614,19364,102152,29217,101422,41952,79996,21329,826
1786923082,9,7582844,6583908,2080224,0.00,0.00,0.65,0.00,12.88,0.00,0,0,753884,115.20,11,38648,144392,71820,195884,66544,195884,rviz2,715316,chrome,475041,19032,124120,28980,101071,41814,96356,26921,842
1786923083,10,7444820,6721932,2080224,0.00,0.00,1.43,0.00,32.74,0.00,0,0,999744,268.30,15,40212,278424,71820,197464,67832,197464,rviz2,715316,chrome,533806,19649,179266,28382,101803,42405,152428,25492,1346
1786923084,11,7462128,6704624,2080224,0.00,0.00,1.43,0.00,18.22,0.05,0,0,1012644,226.10,15,40280,290908,71820,197464,67832,197464,rviz2,715316,chrome,544162,19662,189432,28382,101795,42407,162536,25515,1381
