epoch_s,elapsed_s,mem_available_kib,mem_used_kib,swap_used_kib,memory_psi_some_avg10,memory_psi_full_avg10,cpu_psi_some_avg10,io_psi_full_avg10,cpu_busy_pct,cpu_iowait_pct,pswpin_delta_pages,pswpout_delta_pages,group_rss_kib,group_cpu_pct,group_processes,server_rss_kib,orb_rss_kib,gazebo_rss_kib,rviz_rss_kib,web_rss_kib,max_process_rss_kib,max_process_comm,max_external_process_rss_kib,max_external_process_comm,group_pss_kib,server_pss_kib,orb_pss_kib,gazebo_pss_kib,rviz_pss_kib,web_pss_kib,orb_pss_anon_kib,orb_pss_file_kib,orb_pss_shmem_kib
1787236170,0,6511824,7654928,1582212,0.00,0.00,0.00,0.00,14.63,0.00,0,0,16792,0.00,1,0,0,0,0,0,16792,ros2,1338344,chrome,20577,0,0,0,0,0,0,0,0
1787236171,1,6075056,8091696,1582212,0.00,0.00,0.00,0.00,40.11,0.06,1,0,773068,380.00,12,38588,131808,72208,198092,66280,198092,rviz2,1339324,chrome,430079,19228,90280,29313,116689,41253,69324,20361,595
1787236172,2,5856312,8310440,1582212,0.00,0.00,0.36,0.00,21.53,0.46,0,0,775508,214.50,12,38676,132104,72208,198336,66500,198336,rviz2,1339324,chrome,417834,19162,90423,29306,104144,41255,69656,20171,595
1787236174,4,5782124,8384628,1582212,0.00,0.00,0.36,0.00,34.35,0.05,1,0,757812,172.10,11,39052,143208,72208,198540,66644,198540,rviz2,1343844,chrome,419186,19646,101689,29309,103683,41555,79360,21495,834
1787236175,5,6100904,8065848,1582212,0.00,0.00,0.65,0.00,24.01,0.00,0,0,758344,153.00,11,39052,143740,72208,198540,66644,198540,rviz2,952344,chrome,419209,19646,101713,29310,103683,41553,79384,21495,834
1787236176,6,6153632,8013120,1582212,0.00,0.00,0.72,0.00,23.73,0.05,0,0,758848,117.60,11,39052,144244,72208,198540,66644,198540,rviz2,942444,chrome,419407,19646,101913,29309,103683,41553,79584,21495,834
1787236177,7,6164108,8002644,1582212,0.00,0.00,0.72,0.00,16.42,0.00,0,0,758004,114.90,11,38988,143912,72208,198476,66580,198476,rviz2,942136,chrome,419351,19639,101910,29310,103677,41546,79584,21495,831
1787236178,8,6178756,7987996,1582212,0.00,0.00,0.77,0.00,17.01,0.00,0,0,855064,113.20,16,38988,159044,72208,198476,66580,198476,rviz2,941716,chrome,484044,19498,122206,29039,103631,41342,94908,26475,823
1787236180,10,6097632,8069120,1582212,0.00,0.00,0.77,0.00,31.23,0.05,0,0,1034160,273.60,16,40232,279120,72208,199688,67756,199688,rviz2,941732,chrome,543649,19576,178660,28457,103674,41791,151380,25897,1383
1787236181,11,6052872,8113880,1582212,0.00,0.00,1.53,0.00,21.46,0.00,0,0,1038464,210.70,16,40260,286132,72208,199728,67776,199728,rviz2,941280,chrome,543816,19907,187510,28464,103984,42075,159964,26081,1464
1787236182,12,6074376,8092376,1582212,0.00,0.00,1.80,0.00,26.95,0.05,0,0,1016520,175.60,15,40440,290520,72208,199944,67964,199944,rviz2,932148,chrome,545781,19911,189417,28465,103997,42073,161896,26081,1439
1787236183,13,6084720,8082032,1582212,0.00,0.00,1.80,0.00,25.25,0.00,0,0,1017468,178.80,15,40528,291196,72208,199944,67964,199944,rviz2,932152,chrome,545661,19934,189237,28464,103996,42073,161756,26081,1399
