epoch_s,elapsed_s,mem_available_kib,mem_used_kib,swap_used_kib,memory_psi_some_avg10,memory_psi_full_avg10,cpu_psi_some_avg10,io_psi_full_avg10,cpu_busy_pct,cpu_iowait_pct,pswpin_delta_pages,pswpout_delta_pages,group_rss_kib,group_cpu_pct,group_processes,server_rss_kib,orb_rss_kib,gazebo_rss_kib,rviz_rss_kib,web_rss_kib,max_process_rss_kib,max_process_comm,max_external_process_rss_kib,max_external_process_comm,group_pss_kib,server_pss_kib,orb_pss_kib,gazebo_pss_kib,rviz_pss_kib,web_pss_kib,orb_pss_anon_kib,orb_pss_file_kib,orb_pss_shmem_kib
1787271367,0,7222864,6943888,2060868,0.00,0.00,0.00,0.06,16.67,0.00,0,0,16840,0.00,1,0,0,0,0,0,16840,ros2,718880,chrome,18720,0,0,0,0,0,0,0,0
1787271368,1,6799896,7366856,2060868,0.00,0.00,0.18,0.05,40.58,0.17,23,0,773064,391.00,12,38348,131756,71800,198372,66400,198372,rviz2,718880,chrome,430139,19047,90210,29297,117094,41203,69288,20325,596
1787271370,3,6652372,7514380,2060868,0.00,0.00,0.18,0.05,20.71,0.25,0,0,775800,217.50,12,38596,132060,71800,198624,66644,198624,rviz2,719692,chrome,417749,19119,90257,29245,104709,41217,69508,20151,597
1787271371,4,6526780,7639972,2060868,0.00,0.00,0.32,0.04,21.90,0.05,0,0,758884,171.50,11,38808,144200,71800,198820,66932,198820,rviz2,719692,chrome,419867,19441,102259,29250,103985,41637,79980,21447,832
1787271372,5,6522200,7644552,2060868,0.00,0.00,0.45,0.03,18.39,0.00,0,0,758780,123.20,11,38816,144088,71800,198820,66932,198820,rviz2,719692,chrome,419612,19441,102003,29250,103984,41637,79724,21447,832
1787271373,6,6532992,7633760,2060868,0.00,0.00,0.45,0.03,18.06,0.05,0,0,758436,119.20,11,38816,143684,71800,198820,66932,198820,rviz2,719692,chrome,419512,19440,101902,29250,103984,41637,79624,21446,832
1787271374,7,6534148,7632604,2060868,0.00,0.00,0.55,0.02,17.36,0.00,0,0,757232,116.00,11,38752,142992,71800,198756,66868,198756,rviz2,719692,chrome,418687,19434,101124,29250,103978,41631,78852,21446,826
1787271376,9,6519136,7647616,2060868,0.00,0.00,0.55,0.02,18.01,0.00,0,0,758972,113.80,11,38752,144480,71800,198756,66868,198756,rviz2,719692,chrome,474419,19168,122501,29004,103613,41427,95468,26178,855
1787271377,10,6399036,7767716,2060868,0.00,0.00,0.99,0.02,34.67,0.05,0,0,1030716,286.90,16,40032,277576,71800,200028,68040,200028,rviz2,720292,chrome,534241,19668,178044,28403,104251,42068,150960,25685,1398
1787271378,11,6369424,7797328,2060868,0.00,0.00,1.72,0.01,24.07,0.00,0,0,1017316,179.60,15,40344,290800,71800,200288,68188,200288,rviz2,720292,chrome,544622,19735,187884,28409,104359,42127,160732,25707,1445
1787271379,12,6381352,7785400,2060868,0.00,0.00,1.72,0.01,24.28,0.05,0,0,1018592,185.90,15,40408,291444,71800,200288,68188,200288,rviz2,720292,chrome,547001,19737,190167,28411,104360,42127,163072,25709,1385
1787271381,14,6386844,7779908,2060868,0.00,0.00,1.95,0.01,25.32,0.00,0,0,1018808,187.50,15,40472,291468,71800,200288,68188,200288,rviz2,720292,chrome,545575,19748,188710,28411,104360,42127,161636,25709,1363
1787271382,15,6408972,7757780,2060868,0.00,0.00,1.95,0.01,25.01,0.00,0,0,1017056,188.10,15,40408,290228,71800,200224,68188,200224,rviz2,720292,chrome,545411,19741,188586,28411,104354,42122,161464,25709,1411
1787271383,16,6387360,7779392,2060868,0.00,0.00,2.14,0.01,28.19,0.05,0,0,1021484,175.10,15,40600,292704,71800,200420,68304,200420,rviz2,720292,chrome,543671,19743,188100,28398,104293,41789,161224,25535,1340
1787271384,17,6380804,7785948,2060100,0.00,0.00,2.47,0.00,26.64,0.05,276,0,1021436,177.00,15,40600,292304,71800,200420,68304,200420,rviz2,721124,chrome,545831,19737,190185,28398,104293,41790,163332,25535,1317
1787271386,19,6399720,7767032,2060100,0.00,0.00,2.47,0.00,24.44,0.00,0,0,1021988,178.70,15,40600,292712,71800,200420,68304,200420,rviz2,721124,chrome,544142,19737,188497,28398,104293,41790,161644,25535,1317
1787271387,20,6424484,7742268,2060100,0.00,0.00,2.57,0.00,25.56,0.05,0,0,1020764,179.60,15,40600,291488,71800,200420,68304,200420,rviz2,721124,chrome,543691,19737,188045,28398,104292,41791,161192,25535,1317
1787271388,21,6420836,7745916,2060100,0.00,0.00,2.57,0.00,24.47,0.00,0,0,1020056,169.50,15,40600,290780,71800,200420,68304,200420,rviz2,721124,chrome,543514,19737,187869,28398,104292,41791,161016,25535,1317
1787271389,22,6429720,7737032,2060100,0.00,0.00,2.65,0.00,25.59,0.00,0,0,1020308,171.60,15,40600,291032,71800,200420,68304,200420,rviz2,721124,chrome,544936,19737,189284,28398,104292,41790,162432,25535,1316
1787271390,23,6430692,7736060,2060100,0.00,0.00,2.53,0.00,23.88,0.00,0,0,1021580,172.60,15,40600,292240,71800,200420,68304,200420,rviz2,722212,chrome,545404,19737,189755,28398,104293,41789,162904,25535,1315
1787271392,25,6430920,7735832,2060100,0.00,0.00,2.53,0.00,24.20,0.05,0,0,1022548,173.00,15,40600,293080,71800,200420,68304,200420,rviz2,722212,chrome,546501,19735,190846,28398,104292,41790,164000,25535,1309
