epoch_s,elapsed_s,mem_available_kib,mem_used_kib,swap_used_kib,memory_psi_some_avg10,memory_psi_full_avg10,cpu_psi_some_avg10,io_psi_full_avg10,cpu_busy_pct,cpu_iowait_pct,pswpin_delta_pages,pswpout_delta_pages,group_rss_kib,group_cpu_pct,group_processes,server_rss_kib,orb_rss_kib,gazebo_rss_kib,rviz_rss_kib,web_rss_kib,max_process_rss_kib,max_process_comm,max_external_process_rss_kib,max_external_process_comm,group_pss_kib,server_pss_kib,orb_pss_kib,gazebo_pss_kib,rviz_pss_kib,web_pss_kib,orb_pss_anon_kib,orb_pss_file_kib,orb_pss_shmem_kib
1787270504,0,7079416,7087336,1888172,0.00,0.00,0.00,0.00,16.33,0.00,0,0,16472,0.00,1,0,0,0,0,0,16472,ros2,705356,chrome,20014,0,0,0,0,0,0,0,0
1787270505,1,6663416,7503336,1888172,0.00,0.00,0.00,0.00,37.58,0.06,3,0,758804,361.00,12,38532,131900,71776,184864,66232,184864,rviz2,705360,chrome,426829,19154,90440,29192,114050,41039,69344,20496,600
1787270507,3,6552848,7613904,1888172,0.00,0.00,0.36,0.00,17.22,0.00,0,0,774876,208.50,12,38788,132300,71776,198288,66484,198288,rviz2,705360,chrome,417405,19168,90459,29172,104493,41213,69508,20349,602
1787270508,4,6362140,7804612,1888172,0.00,0.00,0.47,0.00,16.25,0.55,0,0,756928,157.00,11,38968,143548,71776,198488,66820,198488,rviz2,705360,chrome,417727,19503,100777,29177,103785,41644,78320,21616,841
1787270509,5,6379352,7787400,1888172,0.00,0.00,0.47,0.00,13.40,0.00,0,0,757616,112.60,11,38980,144224,71776,198488,66820,198488,rviz2,705412,chrome,418573,19515,101613,29177,103783,41644,79156,21616,841
1787270510,6,6376352,7790400,1888172,0.00,0.00,0.57,0.00,13.97,0.05,0,0,757624,109.40,11,38980,144232,71776,198488,66820,198488,rviz2,705420,chrome,419596,19515,102633,29177,103787,41643,80176,21616,841
1787270511,7,6385536,7781216,1888172,0.00,0.00,0.57,0.00,12.65,0.00,0,0,757596,106.40,11,38916,144716,71776,198424,66756,198424,rviz2,705420,chrome,419069,19508,102159,29177,103776,41638,79708,21616,834
1787270513,9,6401780,7764972,1888172,0.00,0.00,0.65,0.00,15.36,0.00,0,0,756456,105.50,11,38916,143328,71776,198424,66756,198424,rviz2,705420,chrome,473289,19172,125026,28880,103360,41432,97352,26761,912
1787270514,10,6255324,7911428,1888172,0.00,0.00,1.43,0.00,30.62,0.05,0,0,1029840,272.70,16,40136,278136,71776,199700,67888,199700,rviz2,705420,chrome,534255,19729,178763,28322,104064,42062,151440,25930,1391
1787270515,11,6246660,7920092,1888172,0.00,0.00,1.43,0.00,19.87,0.00,0,0,1016548,175.80,15,40308,291492,71776,199936,68032,199936,rviz2,705420,chrome,546445,19733,190608,28322,104122,42073,162164,26982,1460
1787270516,12,6227872,7938880,1888172,0.00,0.00,1.72,0.00,26.47,0.00,0,0,1023008,179.70,15,44672,293412,71776,199936,68084,199936,rviz2,705420,chrome,550366,23967,190216,28322,104123,42126,161748,27110,1358
1787270518,14,6219856,7946896,1888172,0.00,0.00,1.72,0.00,23.78,0.05,0,0,1024204,183.30,15,44744,294100,71776,200000,68084,200000,rviz2,705420,chrome,552115,23995,191898,28322,104125,42125,163456,27110,1330
1787270519,15,6226684,7940068,1888172,0.00,0.00,1.95,0.00,23.33,0.00,0,0,1024124,186.40,15,44740,294388,71776,199936,68088,199936,rviz2,705424,chrome,552324,24020,192083,28322,104121,42126,163604,27110,1368
1787270520,16,6220416,7946336,1888172,0.00,0.00,2.14,0.00,23.89,0.00,0,0,1024452,171.10,15,44740,294680,71776,199936,68036,199936,rviz2,705424,chrome,551737,24020,191353,28321,104124,42137,162948,27110,1294
1787270521,17,6268776,7897976,1888172,0.00,0.00,2.14,0.00,22.53,0.05,0,0,1024224,174.00,15,44928,293884,71776,199936,68036,199936,rviz2,705424,chrome,552174,24050,191718,28322,104123,42136,163348,27110,1258
1787270523,19,6283404,7883348,1888172,0.00,0.00,2.29,0.00,24.33,0.00,0,0,1024756,176.40,15,44928,294416,71776,199936,68036,199936,rviz2,705608,chrome,550626,24050,190170,28321,104120,42138,161800,27110,1258
1787270524,20,6275956,7890796,1888172,0.00,0.00,2.42,0.00,22.34,0.00,0,0,1024740,178.10,15,44992,294208,71776,199936,68036,199936,rviz2,705608,chrome,552016,24060,191537,28321,104119,42137,163184,27110,1242
1787270525,21,6288208,7878544,1888172,0.00,0.00,2.42,0.00,23.56,0.05,0,0,1025408,169.50,15,44992,294808,71776,199936,68040,199936,rviz2,705608,chrome,551862,24058,191424,28322,104119,42142,163076,27110,1238
1787270526,22,6289260,7877492,1888172,0.00,0.00,2.53,0.00,22.54,0.00,0,0,1025940,171.60,15,44992,295336,71776,199936,68044,199936,rviz2,705608,chrome,551807,24058,191368,28322,104123,42145,163020,27110,1238
1787270527,23,6299488,7867264,1888172,0.00,0.00,2.53,0.00,20.38,0.00,0,0,1024108,173.50,15,44992,293500,71776,199936,68048,199936,rviz2,705608,chrome,552950,24058,192516,28321,104119,42149,164168,27110,1238
1787270529,25,6304592,7862160,1888172,0.00,0.00,2.61,0.00,20.46,0.05,0,0,1025216,174.90,15,44992,294608,71776,199936,68048,199936,rviz2,705608,chrome,553626,24058,193184,28322,104122,42148,164836,27110,1238
1787270530,26,6294336,7872416,1888172,0.00,0.00,2.68,0.00,24.22,0.00,0,0,1025904,168.10,15,44992,295296,71776,199936,68048,199936,rviz2,706132,chrome,553163,24058,192724,28322,104117,42149,164376,27110,1238
1787270531,27,6303208,7863544,1888172,0.00,0.00,2.68,0.00,20.82,0.00,0,0,1026220,169.50,15,44992,295604,71776,199936,68056,199936,rviz2,706132,chrome,553175,24058,192724,28322,104117,42157,164376,27110,1238
1787270532,28,6315876,7850876,1888172,0.00,0.00,2.74,0.00,22.05,0.05,0,0,1024844,171.00,15,45000,294220,71776,199936,68056,199936,rviz2,706132,chrome,553055,24057,192600,28322,104119,42157,164256,27110,1234
1787270534,30,6306624,7860128,1888172,0.00,0.00,2.78,0.00,21.41,0.00,0,0,1025092,171.60,15,45000,294288,71776,199936,68056,199936,rviz2,706132,chrome,552299,24056,191843,28321,104122,42156,163500,27110,1232
1787270535,31,6318980,7847772,1888172,0.00,0.00,2.78,0.00,21.90,0.05,0,0,1024856,173.60,15,45004,294020,71776,199936,68060,199936,rviz2,706132,chrome,553116,24060,192654,28322,104123,42161,164312,27110,1232
1787270536,32,6320468,7846284,1888172,0.00,0.00,2.82,0.00,22.48,0.00,0,0,1026872,168.40,15,45004,296444,71776,199528,68060,199528,rviz2,706132,chrome,552729,24060,192674,28322,103711,42162,164332,27110,1232
1787270537,33,6319704,7847048,1888172,0.00,0.00,2.82,0.00,23.59,0.00,0,0,1025396,169.60,15,45004,294960,71776,199528,68068,199528,rviz2,706732,chrome,552645,24060,192582,28321,103710,42169,164240,27110,1232
1787270539,35,6314120,7852632,1888172,0.00,0.00,2.85,0.00,22.67,0.00,0,0,1026484,170.90,15,45004,295976,71776,199536,68068,199536,rviz2,706732,chrome,553159,24059,193089,28322,103719,42169,164748,27110,1230
1787270540,36,6337012,7829740,1888172,0.00,0.00,2.88,0.00,21.65,0.05,0,0,1027324,171.80,15,45344,296344,71776,199536,68072,199536,rviz2,706732,chrome,554386,24397,193955,28323,103724,42173,165612,27118,1224
1787270541,37,6337284,7829468,1888172,0.00,0.00,2.88,0.00,25.43,0.00,0,0,1026720,167.70,15,45344,295740,71776,199536,68072,199536,rviz2,706732,chrome,554555,24397,194123,28323,103723,42173,165780,27118,1224
1787270542,38,6309244,7857508,1888172,0.00,0.00,2.90,0.00,26.70,0.00,0,0,1027624,168.90,15,45344,296636,71776,199536,68080,199536,rviz2,706736,chrome,553802,24397,193363,28323,103720,42182,165020,27118,1224
1787270544,40,6300104,7866648,1888172,0.00,0.00,3.10,0.00,28.63,0.05,0,0,1028132,169.70,15,45344,297144,71776,199536,68080,199536,rviz2,707360,chrome,554693,24397,194247,28323,103724,42181,165904,27118,1224
1787270545,41,6311456,7855296,1888172,0.00,0.00,3.10,0.00,22.26,0.00,0,0,1027368,171.50,15,45344,296276,71776,199536,68084,199536,rviz2,707360,chrome,554692,24395,194242,28323,103721,42185,165904,27118,1220
