epoch_s,elapsed_s,mem_available_kib,mem_used_kib,swap_used_kib,memory_psi_some_avg10,memory_psi_full_avg10,cpu_psi_some_avg10,io_psi_full_avg10,cpu_busy_pct,cpu_iowait_pct,pswpin_delta_pages,pswpout_delta_pages,group_rss_kib,group_cpu_pct,group_processes,server_rss_kib,orb_rss_kib,gazebo_rss_kib,rviz_rss_kib,web_rss_kib,max_process_rss_kib,max_process_comm,max_external_process_rss_kib,max_external_process_comm,group_pss_kib,server_pss_kib,orb_pss_kib,gazebo_pss_kib,rviz_pss_kib,web_pss_kib,orb_pss_anon_kib,orb_pss_file_kib,orb_pss_shmem_kib
1787435702,0,6364412,7802340,2076412,0.00,0.00,0.01,0.00,50.00,0.00,0,0,15888,0.00,1,0,0,0,0,0,15888,ros2,779476,chrome,13639,0,0,0,0,0,0,0,0
1787435703,1,6126308,8040444,2076368,0.00,0.00,0.01,0.00,76.62,0.10,13,0,634144,274.00,15,38692,87704,72308,77860,68296,87704,stereo,779476,chrome,386225,20423,63709,29573,71563,45142,45764,17920,24
1787435704,2,5780216,8386536,2076304,0.00,0.00,1.64,0.00,87.09,0.04,19,0,841948,392.60,13,39296,129932,72308,200100,66288,200100,rviz2,779476,chrome,460559,19781,89292,29530,109423,39986,68412,20338,541
1787435706,4,5649168,8517584,2076192,0.00,0.00,4.42,0.00,77.75,0.04,35,0,848352,305.80,13,39740,132172,72308,200552,66708,200552,rviz2,779476,chrome,456615,19938,90431,29474,103711,40097,69644,20188,599
1787435707,5,5555092,8611660,2076180,0.00,0.00,5.61,0.00,77.61,0.00,1,0,832516,216.10,12,39968,145340,72308,200748,66856,200748,rviz2,779476,chrome,458867,20287,102298,29485,103055,40383,80032,21447,818
1787435709,7,5594904,8571848,2076180,0.00,0.00,5.61,0.00,68.71,0.04,0,0,831916,216.30,12,39964,144832,72308,200748,66856,200748,rviz2,779476,chrome,458519,20298,101909,29485,103049,40377,79652,21447,810
1787435710,8,5616612,8550140,2076180,0.00,0.00,6.04,0.00,72.96,0.00,0,0,832488,192.60,12,39964,145344,72308,200684,66792,200684,rviz2,779476,chrome,471016,20049,97112,29257,102715,40165,79352,16991,768
1787435712,10,5464272,8702480,2076152,0.00,0.00,9.30,0.00,87.22,0.00,12,0,1087504,472.80,16,41276,288292,72308,201952,67892,201952,rviz2,779476,chrome,584588,20563,189119,28610,103262,40745,161920,25835,1362
1787435714,12,5480524,8686228,2076152,0.00,0.00,12.32,0.00,85.40,0.00,0,0,1093176,347.90,16,41472,291452,72308,202236,68104,202236,rviz2,779476,chrome,585351,20565,189380,28610,103380,40851,162228,25835,1317
1787435715,13,5479712,8687040,2076152,0.00,0.00,14.44,0.00,84.87,0.04,0,0,1095140,314.00,16,41472,292612,72308,202236,68104,202236,rviz2,779476,chrome,587073,20562,190756,28610,103378,40848,163600,25835,1320
1787435717,15,5472616,8694136,2076152,0.00,0.00,14.44,0.00,82.75,0.00,0,0,1093896,322.90,16,41408,292124,72308,202172,68040,202172,rviz2,779476,chrome,587028,20557,190758,28610,103373,40844,163608,25835,1314
1787435719,17,5470176,8696576,2076152,0.00,0.00,15.81,0.00,88.26,0.00,0,0,1095300,299.60,16,41600,292432,72308,202172,68040,202172,rviz2,779492,chrome,585926,20571,189589,28610,103375,40844,162472,25835,1280
1787435720,18,5502136,8664616,2076152,0.00,0.00,18.20,0.00,87.49,0.00,0,0,1096180,285.40,16,41664,293044,72308,202172,68040,202172,rviz2,779492,chrome,586948,20576,190594,28610,103373,40844,163484,25835,1274
1787435722,20,5522072,8644680,2076152,0.00,0.00,19.61,0.00,83.19,0.00,0,0,1094392,291.30,16,41664,291248,72308,202172,68040,202172,rviz2,779492,chrome,587714,20576,191338,28610,103374,40844,164228,25835,1274
1787435723,21,5535888,8630864,2076152,0.00,0.00,19.32,0.00,78.05,0.00,0,0,1095452,277.40,16,41664,292296,72308,202176,68040,202176,rviz2,779492,chrome,586837,20576,190458,28610,103377,40844,163348,25835,1274
1787435725,23,5556276,8610476,2076148,0.00,0.00,19.32,0.00,70.08,0.04,0,0,1096252,280.30,16,41664,293028,72308,202232,68040,202232,rviz2,779492,chrome,586605,20576,190209,28610,103382,40844,163100,25835,1274
1787435726,24,5542244,8624508,2076148,0.00,0.00,17.81,0.00,73.46,0.00,0,0,1097316,269.20,16,41664,294084,72308,202232,68040,202232,rviz2,779492,chrome,585633,20576,189225,28610,103382,40844,162116,25835,1274
1787435728,26,5533264,8633488,2076148,0.00,0.00,17.12,0.00,77.35,0.00,0,0,1095708,276.20,16,41664,292464,72308,202232,68040,202232,rviz2,779492,chrome,586026,20576,189609,28610,103382,40844,162500,25835,1274
1787435730,28,5536168,8630584,2074412,0.00,0.00,16.37,0.00,64.34,0.08,482,0,1097104,267.20,16,41664,293848,72308,202232,68040,202232,rviz2,779492,chrome,587913,20576,191501,28610,103371,40843,164392,25835,1274
1787435731,29,5540680,8626072,2074412,0.00,0.00,16.37,0.00,63.36,0.00,0,0,1097896,269.10,16,41664,294500,72308,202232,68040,202232,rviz2,779492,chrome,587827,20574,191399,28610,103371,40843,164292,25835,1270
1787435732,30,5525480,8641272,2074360,0.00,0.00,14.85,0.00,69.32,0.00,11,0,1098060,261.80,16,41680,293388,72308,202448,68240,202448,rviz2,779492,chrome,586815,20504,191667,28597,103350,40662,164720,25675,1271
1787435734,32,5489864,8676888,2074356,0.00,0.00,14.70,0.00,70.10,0.00,0,0,1099800,264.70,16,41880,294660,72308,202044,68244,202044,rviz2,779492,chrome,586743,20607,191649,28597,102935,40655,164708,25675,1266
1787435735,33,5470160,8696592,2074356,0.00,0.00,14.57,0.00,71.58,0.04,0,0,1100180,258.90,16,41880,294640,72308,202044,68244,202044,rviz2,779492,chrome,585819,20605,190529,28597,102933,40654,163592,25675,1262
1787435737,35,5465208,8701544,2074356,0.00,0.00,14.57,0.00,61.55,0.00,0,0,1100244,260.80,16,41880,294704,72308,202044,68244,202044,rviz2,779492,chrome,587276,20605,191985,28597,102933,40653,165048,25675,1262
1787435738,36,5477136,8689616,2074356,0.00,0.00,13.38,0.00,60.10,0.00,0,0,1100328,254.00,16,41880,294784,72308,202044,68244,202044,rviz2,779492,chrome,587357,20605,192065,28597,102933,40653,165128,25675,1262
1787435740,38,5476104,8690648,2074356,0.00,0.00,12.58,0.00,62.83,0.00,0,0,1100928,255.90,16,41880,295368,72308,202052,68244,202052,rviz2,779492,chrome,588466,20605,193157,28597,102941,40654,166220,25675,1262
1787435741,39,5475364,8691388,2074356,0.00,0.00,11.21,0.00,56.80,0.05,0,0,1101564,249.90,16,41880,295408,72308,202648,68244,202648,rviz2,779492,chrome,588036,20605,192185,28597,103485,40653,165248,25675,1262
1787435743,41,5463004,8703748,2074356,0.00,0.00,11.21,0.00,62.32,0.00,0,0,1102096,251.60,16,41884,295936,72308,202648,68244,202648,rviz2,779492,chrome,588067,20609,192209,28597,103485,40653,165272,25675,1262
1787435744,42,5477448,8689304,2074356,0.00,0.00,10.63,0.00,57.06,0.00,0,0,1100784,252.10,16,41884,294620,72308,202648,68244,202648,rviz2,779492,chrome,588144,20609,192281,28597,103486,40653,165344,25675,1262
1787435745,43,5478880,8687872,2074356,0.00,0.00,9.61,0.00,54.37,0.05,0,0,1101168,246.40,16,41884,295000,72308,202648,68244,202648,rviz2,779492,chrome,588148,20609,192281,28597,103485,40653,165344,25675,1262
1787435747,45,5470964,8695788,2074356,0.00,0.00,9.61,0.00,58.25,0.00,0,0,1099272,247.00,16,41884,293104,72308,202648,68244,202648,rviz2,779492,chrome,586251,20609,190385,28597,103486,40654,163448,25675,1262
1787435748,46,5464124,8702628,2074356,0.00,0.00,9.13,0.00,55.13,0.00,0,0,1100848,247.60,16,41884,294680,72308,202648,68244,202648,rviz2,779492,chrome,586810,20609,190945,28597,103486,40653,164008,25675,1262
1787435749,47,5461468,8705284,2074356,0.00,0.00,8.38,0.00,54.76,0.05,0,0,1102964,242.60,16,41932,295020,72308,202692,68292,202692,rviz2,779492,chrome,589411,20656,192853,28597,103528,40700,165920,25671,1262
1787435751,49,5461836,8704916,2074356,0.00,0.00,8.38,0.00,56.58,0.00,0,0,1103896,243.20,16,41932,295952,72308,202692,68292,202692,rviz2,779492,chrome,588592,20656,192027,28597,103528,40701,165100,25665,1262
1787435752,50,5458876,8707876,2074340,0.00,0.00,7.95,0.00,61.69,0.00,1,0,1111744,245.90,16,46416,299216,72308,202692,68364,202692,rviz2,779492,chrome,596880,25062,195847,28597,103527,40754,167940,26723,1184
1787435753,51,5460100,8706652,2074340,0.00,0.00,7.78,0.00,60.83,0.00,0,0,1112788,243.20,16,46480,300184,72308,202692,68376,202692,rviz2,779492,chrome,597419,25126,196311,28597,103528,40767,168404,26723,1184
1787435755,53,5455408,8711344,2074340,0.00,0.00,7.78,0.00,65.54,0.05,0,0,1113880,246.30,16,46480,301268,72308,202692,68380,202692,rviz2,779492,chrome,599700,25798,197899,28597,103527,40782,169932,26815,1152
1787435756,54,5458316,8708436,2074340,0.00,0.00,8.18,0.00,65.26,0.00,0,0,1117880,245.00,16,47184,304544,72308,202692,68396,202692,rviz2,779492,chrome,605514,27910,201587,28597,103528,40794,173780,26815,992
1787435758,56,5451868,8714884,2074340,0.00,0.00,8.51,0.00,67.05,0.00,0,0,1125660,249.90,16,49880,309588,72308,202692,68424,202692,rviz2,779492,chrome,611925,29578,206295,28597,103527,40814,178616,26815,864
1787435759,57,5440124,8726628,2074340,0.00,0.00,9.68,0.00,78.23,0.00,0,0,1134252,252.40,16,52624,315396,72308,202692,68456,202692,rviz2,779492,chrome,620191,31794,212307,28597,103528,40847,184628,26875,804
1787435761,59,5420052,8746700,2074340,0.00,0.00,9.68,0.00,75.95,0.00,0,0,1140668,259.70,16,54784,319604,72308,202692,68496,202692,rviz2,779492,chrome,623354,32878,214343,28596,103527,40886,186664,26875,804
1787435762,60,5381688,8785064,2074340,0.00,0.00,11.01,0.00,79.79,0.04,0,0,1143728,261.00,16,56220,321208,72308,202692,68516,202692,rviz2,779492,chrome,626669,34209,216307,28597,103527,40906,188628,26874,804
1787435764,62,5328004,8838748,2074340,0.00,0.00,14.27,0.00,90.19,0.00,0,0,1147728,267.50,16,57356,324040,72308,202692,68548,202692,rviz2,779492,chrome,633184,35376,221611,28597,103528,40947,193932,26874,804
1787435765,63,5325392,8841360,2074332,0.00,0.00,15.67,0.00,78.03,0.00,2,0,1153780,270.10,16,59284,328128,72308,202696,68576,202696,rviz2,779492,chrome,639006,37273,225511,28597,103534,40966,197832,26874,804
1787435767,65,5382048,8784704,2074328,0.00,0.00,15.67,0.00,84.09,0.00,1,0,1160416,278.70,16,61280,332464,72308,202976,68600,202976,rviz2,779492,chrome,644300,39484,228391,28597,103711,40994,200704,26899,787
1787435769,67,5425800,8740952,2074324,0.00,0.00,17.36,0.00,82.80,0.04,1,0,1164408,280.50,16,63484,334236,72308,202976,68612,202976,rviz2,779492,chrome,647205,41604,229151,28600,103715,41003,201460,26903,787
1787435770,68,5406604,8760148,2074324,0.00,0.00,18.74,0.00,82.17,0.00,0,0,1169144,284.10,16,64628,337820,72308,202976,68620,202976,rviz2,779492,chrome,652809,42604,233751,28600,103714,41010,206060,26903,787
1787435772,70,5467788,8698964,2074320,0.00,0.00,19.15,0.00,84.71,0.00,1,0,1175836,291.80,16,66564,342576,72308,202972,68624,202972,rviz2,779492,chrome,657244,44564,236235,28600,103697,41014,208544,26903,787
1787435773,71,5511744,8655008,2074320,0.00,0.00,20.03,0.00,81.40,0.00,0,0,1185904,294.10,16,73804,345396,72308,202972,68628,202972,rviz2,779492,chrome,669400,52138,240808,28600,103697,41019,213128,26903,777
1787435775,73,5500144,8666608,2074320,0.00,0.00,20.03,0.00,80.65,0.00,0,0,1186260,299.90,16,74400,345152,72308,202972,68632,202972,rviz2,779492,chrome,670058,52522,241084,28600,103697,41022,213404,26903,777
1787435776,74,5504656,8662096,2074320,0.00,0.00,20.20,0.00,77.95,0.00,0,0,1191092,302.00,16,75140,349244,72308,202972,68632,202972,rviz2,779492,chrome,674833,53278,245100,28600,103698,41022,217416,26903,781
1787435778,76,5494036,8672716,2074320,0.00,0.00,19.80,0.00,83.68,0.04,0,0,1193120,309.20,16,75832,350580,72308,202972,68632,202972,rviz2,785168,chrome,678922,54745,247733,28597,103694,41022,220056,26895,780
1787435780,78,5477972,8688780,2074320,0.00,0.00,21.65,0.00,89.40,0.00,0,0,1203096,313.20,16,78352,355152,72308,205716,68704,205716,rviz2,785168,chrome,684376,56292,249033,28597,106258,41048,221356,26895,780
1787435781,79,5499764,8666988,2074320,0.00,0.00,22.98,0.00,86.98,0.00,0,0,1206836,316.50,16,79920,357084,72308,205956,68704,205956,rviz2,785168,chrome,690435,58016,253121,28597,106501,41049,225444,26895,780
1787435783,81,5479628,8687124,2074320,0.00,0.00,22.98,0.00,86.72,0.04,0,0,1210908,324.50,16,81916,358732,72308,206380,68708,206380,rviz2,785168,chrome,694291,59773,254833,28597,106886,41050,227156,26895,780
1787435784,82,5480644,8686108,2074320,0.00,0.00,23.71,0.00,85.66,0.00,0,0,1215720,327.60,16,83812,361648,72308,206380,68708,206380,rviz2,785168,chrome,697681,61669,256333,28597,106884,41050,228656,26895,780
1787435786,84,5474340,8692412,2074316,0.00,0.00,23.58,0.00,87.06,0.00,0,0,1221948,335.10,16,84596,366820,72308,206644,68716,206644,rviz2,785168,chrome,708886,62937,265997,28597,107148,41058,238320,26895,780
1787435788,86,5462368,8704384,2074316,0.00,0.00,24.74,0.00,85.57,0.00,0,0,1227936,336.80,16,85672,371092,72308,207148,68784,207148,rviz2,785168,chrome,710940,63948,266493,28597,107642,41085,238816,26895,780
1787435789,87,5463136,8703616,2074316,0.00,0.00,24.42,0.00,85.90,0.00,0,0,1229516,340.60,16,86752,371596,72308,207148,68788,207148,rviz2,785168,chrome,712791,65053,266997,28597,107902,41082,239320,26895,780
1787435791,89,5468432,8698320,2074316,0.00,0.00,24.42,0.00,85.47,0.04,0,0,1231644,346.20,16,87464,372544,72308,207612,68792,207612,rviz2,785168,chrome,714130,65273,267945,28597,108066,41086,240268,26895,780
1787435792,90,5468832,8697920,2074316,0.00,0.00,24.35,0.00,80.09,0.00,0,0,1231800,347.40,16,87616,372544,72308,207612,68796,207612,rviz2,785168,chrome,714935,65573,268449,28597,108066,41090,240772,26895,780
1787435794,92,5485344,8681408,2074316,0.00,0.00,23.01,0.00,82.97,0.00,0,0,1232696,353.80,16,88128,372744,72308,207792,68796,207792,rviz2,785168,chrome,715244,66201,267941,28597,108250,41090,240264,26895,780
1787435795,93,5464372,8702380,2074316,0.00,0.00,22.83,0.00,82.92,0.00,0,0,1232892,354.00,16,88520,372540,72308,207796,68800,207796,rviz2,785168,chrome,715368,66326,267945,28597,108249,41091,240268,26895,780
1787435797,95,5469048,8697704,2074316,0.00,0.00,22.83,0.00,77.12,0.00,0,0,1233008,357.80,16,88520,372648,72308,207796,68800,207796,rviz2,785168,chrome,715575,66326,268145,28597,108249,41091,240468,26895,780
1787435799,97,5478096,8688656,2074308,0.00,0.00,21.59,0.00,84.40,0.04,0,0,1232912,357.20,16,88524,372544,72308,207796,68804,207796,rviz2,779528,chrome,715460,66330,268021,28597,108249,41094,240344,26895,780
1787435800,98,5487024,8679728,2074308,0.00,0.00,22.57,0.00,86.34,0.00,0,0,1233540,356.70,16,88524,373168,72308,207796,68808,207796,rviz2,779528,chrome,716014,66330,268569,28597,108249,41099,240892,26895,780
1787435802,100,5496892,8669860,2074308,0.00,0.00,22.83,0.00,79.15,0.00,0,0,1236956,360.70,16,88552,376556,72308,207796,68808,207796,rviz2,779528,chrome,720156,67078,271957,28597,108257,41099,244280,26895,780
1787435803,101,5451228,8715524,2074308,0.00,0.00,24.85,0.00,92.64,0.00,0,0,1241252,363.00,16,90004,379392,72308,207804,68808,207804,rviz2,779528,chrome,723751,67810,274817,28597,108257,41098,247140,26895,780
1787435805,103,5451204,8715548,2074308,0.00,0.00,24.85,0.00,85.36,0.00,0,0,1243068,367.10,16,90932,380280,72308,207804,68808,207804,rviz2,779528,chrome,725541,68738,275681,28597,108257,41098,248004,26895,780
