time_sec,gt_pose_x,gt_velocidad_x,gt_aceleracion_x,tray_pose_x,tray_velocidad_x,tray_aceleracion_x,gt_pose_y,gt_velocidad_y,gt_aceleracion_y,tray_pose_y,tray_velocidad_y,tray_aceleracion_y,gt_pose_z,gt_velocidad_z,gt_aceleracion_z,tray_pose_z,tray_velocidad_z,tray_aceleracion_z,gt_pose_yaw,gt_velocidad_yaw,gt_aceleracion_yaw,tray_pose_yaw,tray_velocidad_yaw,tray_aceleracion_yaw,error_pose_x,error_pose_y,error_pose_z,error_pose_yaw,error_velocidad_x,error_velocidad_y,error_velocidad_z,error_velocidad_yaw,error_aceleracion_x,error_aceleracion_y,error_aceleracion_z,error_aceleracion_yaw
1789945689.720000029,-0.994822705,-0.859941964,-0.179869644,-0.985323061,-0.803763143,-0.319999967,0.005639538,-0.052722734,0.049154682,-0.002458288,0.000271460,0.000111255,3.004702706,-0.000287436,0.005673287,3.002060656,-0.000227551,-0.000093259,179.984705249,0.004306971,0.048340252,180.000000000,0.000000000,0.000000000,0.009499644,-0.008097826,-0.002642050,0.015294751,0.056178822,0.052994194,0.000059885,-0.004306971,-0.140130323,-0.049043427,-0.005766546,-0.048340252
1789945689.740000010,-1.012058606,-0.863459756,-0.175889581,-1.001403157,-0.810152369,-0.319999967,0.004596220,-0.051647713,0.053751038,-0.002452857,0.000273682,0.000111255,3.004698225,-0.000165909,0.006076368,3.002056103,-0.000229413,-0.000093259,179.985281244,0.005846268,0.076964855,180.000000000,0.000000000,0.000000000,0.010655448,-0.007049077,-0.002642122,0.014718756,0.053307387,0.051921395,-0.000063504,-0.005846268,-0.144110386,-0.053639783,-0.006169627,-0.076964855
1789945689.759999990,-1.029364129,-0.866909451,-0.172484772,-1.017724033,-0.816548413,-0.319999967,0.003575343,-0.050483621,0.058204614,-0.002447342,0.000275905,0.000111255,3.004696023,-0.000062312,0.005179852,3.002051481,-0.000231277,-0.000093259,179.985860507,0.006875412,0.051457177,180.000000000,0.000000000,0.000000000,0.011640096,-0.006022685,-0.002644542,0.014139493,0.050361038,0.050759526,-0.000168965,-0.006875412,-0.147515195,-0.058093359,-0.005273111,-0.051457177
1789945689.779999971,-1.046737970,-0.870295157,-0.169285298,-1.034044909,-0.822944457,-0.319999967,0.002578659,-0.049233223,0.062519901,-0.002441827,0.000278129,0.000111255,3.004695873,0.000042806,0.005255918,3.002046858,-0.000233141,-0.000093259,179.986439200,0.008244058,0.068432342,180.000000000,0.000000000,0.000000000,0.012693061,-0.005020487,-0.002649015,0.013560800,0.047350700,0.049511352,-0.000275947,-0.008244058,-0.150714669,-0.062408647,-0.005349177,-0.068432342
1789945689.799999952,-1.064178940,-0.873626691,-0.166576713,-1.050609728,-0.829348274,-0.319999967,0.001607861,-0.047899693,0.066676482,-0.002436228,0.000280355,0.000111255,3.004697655,0.000128006,0.004259979,3.002042164,-0.000235008,-0.000093259,179.987016779,0.008858120,0.030703089,180.000000000,0.000000000,0.000000000,0.013569212,-0.004044089,-0.002655491,0.012983221,0.044278418,0.048180049,-0.000363013,-0.008858120,-0.153423254,-0.066565227,-0.004353238,-0.030703089
1789945689.819999933,-1.081685969,-0.876903681,-0.163849468,-1.067267326,-0.835750822,-0.319999967,0.000664580,-0.046486021,0.070683615,-0.002430596,0.000282581,0.000111255,3.004701185,0.000222156,0.004707512,3.002037444,-0.000236873,-0.000093259,179.987589237,0.010183840,0.066286006,180.000000000,0.000000000,0.000000000,0.014418643,-0.003095177,-0.002663741,0.012410763,0.041152858,0.046768602,-0.000459030,-0.010183840,-0.156150499,-0.070572360,-0.004800771,-0.066286006
1789945689.839999914,-1.099258021,-0.880132835,-0.161457714,-1.084017704,-0.842152103,-0.319999967,-0.000249615,-0.044995542,0.074523919,-0.002424933,0.000284807,0.000111255,3.004706674,0.000322349,0.005009656,3.002032696,-0.000238739,-0.000093259,179.988173213,0.012084933,0.095054632,180.000000000,0.000000000,0.000000000,0.015240317,-0.002175318,-0.002673978,0.011826787,0.037980732,0.045280349,-0.000561088,-0.012084933,-0.158542253,-0.074412664,-0.005102915,-0.095054632
1789945689.859999895,-1.116894261,-0.883326207,-0.159668625,-1.100988202,-0.848551899,-0.319999967,-0.001133226,-0.043431896,0.078182335,-0.002419192,0.000287032,0.000111255,3.004714014,0.000404780,0.004121516,3.002027884,-0.000240604,-0.000093259,179.988769522,0.013369394,0.064223071,180.000000000,0.000000000,0.000000000,0.015906059,-0.001285966,-0.002686130,0.011230478,0.034774309,0.043718928,-0.000645384,-0.013369394,-0.160331342,-0.078071081,-0.004214775,-0.064223071
1789945689.880000114,-1.134594032,-0.886488118,-0.158095506,-1.117958902,-0.854951771,-0.319999967,-0.001984826,-0.041798523,0.081668656,-0.002413452,0.000289257,0.000111255,3.004722976,0.000487749,0.004148465,3.002023072,-0.000242469,-0.000093259,179.989372686,0.014968888,0.079974687,180.000000000,0.000000000,0.000000000,0.016635130,-0.000428625,-0.002699903,0.010627314,0.031536347,0.042087780,-0.000730218,-0.014968888,-0.161904461,-0.081557401,-0.004241724,-0.079974687
1789945689.900000095,-1.152356802,-0.889628749,-0.157031545,-1.135163983,-0.861355488,-0.319999967,-0.002803061,-0.040099295,0.084961370,-0.002407630,0.000291483,0.000111255,3.004733428,0.000551274,0.003176282,3.002018192,-0.000244336,-0.000093259,179.989980790,0.015690631,0.036087129,180.000000000,0.000000000,0.000000000,0.017192819,0.000395432,-0.002715236,0.010019210,0.028273260,0.040390779,-0.000795610,-0.015690631,-0.162968422,-0.084850115,-0.003269541,-0.036087129
