receive_sec,t_act,trajectory_id,piece,x_pos,x_vel,x_acc,x_jerk,x_ratio,y_pos,y_vel,y_acc,y_jerk,y_ratio,z_pos,z_vel,z_acc,z_jerk,z_ratio,yaw_pos,yaw_vel,yaw_acc,yaw_jerk,yaw_ratio
1789945623.32,0,,0,-8.52028687546,6.69779317021e-07,0.205023249034,0,0,-10.1638030377,0.00124942900944,0.244571098577,0,0,0.0249921562139,0.00500264063214,0.0234615663638,0,0,1.57076502179,-6.70637503923e-08,-0.2,0,0
1789945623.35,0.0299857128412,,0,-8.52019468277,0.00614843808318,0.205023249034,0,0.225261220722,-10.1636556204,0.00858306777947,0.244571098577,0,0.225347604377,0.0251527116115,0.00570615242766,0.0234615663638,0,0.228848751347,1.57067510548,-0.00599720966375,-0.2,0,0.534987700053
1789945623.38,0.0599899403751,,0,-8.51991791716,0.0123000023925,0.205023249034,0,0.450661531399,-10.1632880041,0.0159212347834,0.244571098577,0,0.450834352048,0.0253344809909,0.00641009861407,0.0234615663638,0,0.457838807809,1.57040513847,-0.0119980552638,-0.2,0,1.070305734
1789945623.42,0.0999865159392,,0,-8.51926196864,0.0205002305593,0.205023249034,0,0.751127215164,-10.1624555858,0.0257032415596,0.244571098577,0,0.751415259037,0.0256096290345,0.00734848095968,0.0234615663638,0,0.763089735296,1.56976528471,-0.0199973706638,-0.2,0,1.78390146338
1789945623.45,0.130005016923,,0,-8.51855420805,0.0266547219855,0.205023249034,0,0.976634778734,-10.1615738201,0.0330449003051,0.244571098577,0,0.97700930073,0.0258407901805,0.00805276210688,0.0234615663638,0,0.99218875277,1.56907488247,-0.0260010716638,-0.2,0,2.31947421928
1789945623.48,0.160006269813,,0,-8.51766226515,0.0328056743005,0.205023249034,0,1.20201266524,-10.1604723659,0.0403823372643,0.244571098577,0,1.20247361563,0.0260929416331,0.00875663826052,0.0234615663638,0,1.22115602793,1.56820481054,-0.0320013202638,-0.2,0,2.85473899658
1789945623.52,0.199978098273,,0,-8.51618717465,0.0410008287569,0.205023249034,0,1.50229244249,-10.1586628286,0.0501582916395,0.244571098577,0,1.50286854481,0.0264617033149,0.00969444000275,0.0234615663638,0,1.52621808814,1.56676588449,-0.0399956862638,-0.2,0,3.56789320434
1789945623.55,0.230015739799,,0,-8.51486311388,0.0471592455583,0.205023249034,0,1.72794383627,-10.1570458579,0.0575046329433,0.244571098577,0,1.72860647187,0.0267634857424,0.0103991703451,0.0234615663638,0,1.75546322647,1.56547428198,-0.0460032164638,-0.2,0,4.10380755207
1789945623.58,0.260048627853,,0,-8.51335432354,0.0533166825535,0.205023249034,0,1.95355932884,-10.1552085303,0.0648498054417,0.244571098577,0,1.95430848395,0.0270863835487,0.0111037885646,0.0234615663638,0,1.98467189183,1.56400247593,-0.0520097908638,-0.2,0,4.63963663565
1789945623.62,0.30000603199,,0,-8.5110602573,0.0615088811898,0.205023249034,0,2.25373080147,-10.1524220594,0.0746222338355,0.244571098577,0,2.25459506699,0.0275487915223,0.0120412520614,0.0234615663638,0,2.28962392256,1.56176463975,-0.0600012734638,-0.2,0,5.35253362366
1789945623.65,0.329984545708,,0,-8.50912418503,0.067655170661,0.205023249034,0,2.47893783608,-10.1500750975,0.0819541085142,0.244571098577,0,2.47988846447,0.0279203127748,0.0127445946287,0.0234615663638,0,2.51841762482,1.55987602053,-0.0659969734638,-0.2,0,5.88739263355
1789945623.68,0.360033601522,,0,-8.5069986474,0.0738159290329,0.205023249034,0,2.70467502767,-10.1475020352,0.0893032430644,0.244571098577,0,2.70571222224,0.0283138682887,0.0134495929256,0.0234615663638,0,2.74774992739,1.55780257805,-0.0720067878638,-0.2,0,6.42351074813
1789945623.72,0.400016903877,,0,-8.50388336195,0.0820134334658,0.205023249034,0,3.00504091073,-10.1437359041,0.0990820007136,0.244571098577,0,3.00619329025,0.0288703808664,0.0143876635843,0.0234615663638,0,3.05289946473,1.55476364326,-0.0800034462638,-0.2,0,7.13686945425
1789945623.75,0.429992645979,,0,-8.50133283597,0.0881591601481,0.205023249034,0,3.23022732411,-10.1406559672,0.106413204045,0.244571098577,0,3.2314660586,0.029312202592,0.0150909417495,0.0234615663638,0,3.28167221736,1.55227562496,-0.0859985972638,-0.2,0,7.67167948944
1789945623.78,0.459980040789,,0,-8.49859699021,0.0943072716609,0.205023249034,0,3.4555011204,-10.1373549488,0.113747252227,0.244571098577,0,3.45682624337,0.0297752893316,0.0157944928197,0.0234615663638,0,3.51053374455,1.54960682741,-0.0919960746638,-0.2,0,8.20669705603
1789945623.82,0.499993890524,,0,-8.49465926109,0.102511040989,0.205023249034,0,3.75609655635,-10.132607691,0.123533483235,0.244571098577,0,3.7575369523,0.0304260700344,0.0167332803935,0.0234615663638,0,3.81591649067,1.54576559956,-0.0999988444638,-0.2,0,8.92060094242
1789945623.85,0.530018568039,,0,-8.49148898909,0.108666795564,0.205023249034,0,3.98165040311,-10.1287884014,0.130876648783,0.244571098577,0,3.98317729493,0.0309390562624,0.0174377060874,0.0234615663638,0,4.04506252844,1.54267301959,-0.106003777664,-0.2,0,9.4562836193
