stamp_sec,receive_sec,x,y,z,qx,qy,qz,qw,yaw_rad
42.242,1790081404.73,5.98368061749,5.9818699061,2.20409012459,-0.000775514379715,-0.0043034497649,0.806481726648,0.591242846452,1.8763956732
42.262,1790081404.75,5.995559307,5.99455495767,2.20653788657,-0.000635338823704,-0.00434399116638,0.807624108455,0.589681291486,1.88026615958
42.282,1790081404.77,6.00741389053,6.00721543938,2.2089838532,-0.00049498490778,-0.00438077886939,0.808761440929,0.588120306938,1.88412972037
42.302,1790081404.79,6.0192451254,6.01985041499,2.21142857725,-0.000353865434339,-0.0044113129212,0.809895047612,0.586558118988,1.88799077626
42.322,1790081404.81,6.03105380439,6.03245898557,2.21387272591,-0.000211193783046,-0.00443251796794,0.811026516538,0.58499256205,1.89185468668
42.342,1790081404.83,6.04284080076,6.04504032761,2.21631563881,-6.82436683277e-05,-0.00444710410567,0.812154344452,0.583425693123,1.89571638531
42.362,1790081404.85,6.05460700859,6.05759364973,2.2187574504,7.50060547096e-05,-0.00445415100676,0.813278896621,0.581857019571,1.89957710299
42.382,1790081404.87,6.06635337848,6.07011822587,2.22119739473,0.0002169680119,-0.00445727806922,0.81439839537,0.580289013523,1.90343078902
42.402,1790081404.89,6.0780808483,6.08261334238,2.22363602144,0.000358249457105,-0.00445406993817,0.815514145981,0.578719889603,1.9072818612
42.422,1790081404.91,6.0897903815,6.09507833095,2.22607399264,0.000499661850293,-0.0044415494383,0.816627709901,0.577147473701,1.91113566192
42.442,1790081404.93,6.10148300971,6.10751260725,2.22851065369,0.000639907635104,-0.00442245706612,0.817737610001,0.575573829826,1.91498714899
42.462,1790081404.95,6.11315977565,6.11991562556,2.23094613816,0.000779017459776,-0.00439594969713,0.81884420511,0.573998463861,1.91883755031
42.482,1790081404.97,6.12482176616,6.13228691265,2.23337968592,0.000915376681966,-0.00436567068211,0.819945749071,0.572423856583,1.92268084262
42.502,1790081404.99,6.13647004579,6.14462601304,2.23581184404,0.00104962056655,-0.00432930023483,0.821043525441,0.570848215191,1.92652143144
42.522,1790081405.01,6.14810569315,6.15693252217,2.2382432705,0.00118259397911,-0.00428396902807,0.822139066035,0.569269360831,1.93036463404
42.542,1790081405.03,6.15972984097,6.16920612493,2.24067331534,0.0013129890411,-0.00423245177962,0.823230920911,0.567689363355,1.93420543456
42.562,1790081405.05,6.17134362182,6.18144654879,2.24310211369,0.00144086205696,-0.00417397565055,0.82431944642,0.566107721284,1.93804507241
42.582,1790081405.07,6.18294819856,6.19365359782,2.24552890935,0.00156458624864,-0.00411220877996,0.825402927897,0.56452692445,1.94187754952
42.602,1790081405.09,6.19454470112,6.20582709672,2.24795424931,0.00168484077847,-0.00404491760342,0.826482629103,0.562945169394,1.94570726745
42.622,1790081405.11,6.20613426072,6.21796692362,2.25037879991,0.00180253656266,-0.00396928615644,0.827560076173,0.561360237239,1.94953960425
42.642,1790081405.13,6.21771804808,6.23007304872,2.25280191339,0.00191636888685,-0.00388812380937,0.828633843687,0.559774207266,1.95336955986
42.662,1790081405.15,6.22929722227,6.24214548639,2.25522371856,0.0020264190083,-0.00380075875369,0.829704266268,0.558186598186,1.95719831822
42.682,1790081405.17,6.24087295805,6.25418432826,2.25764346091,0.00213106040609,-0.00371088696278,0.830769658704,0.556599912034,1.9610198968
42.702,1790081405.19,6.2524463862,6.266189687,2.26006168501,0.00223101937296,-0.00361637655164,0.831831255628,0.555012348091,1.96483866119
42.722,1790081405.21,6.26401862574,6.27816172842,2.26247904608,0.00232724635495,-0.00351455378338,0.832890529541,0.553421717713,1.96865988153
42.742,1790081405.23,6.27559081914,6.29010070846,2.26489489957,0.00241845820607,-0.00340824674949,0.833946084946,0.551830102764,1.97247858882
42.762,1790081405.25,6.28716408465,6.30200692519,2.26730938519,0.00250480421141,-0.00329679806033,0.834998272676,0.550236986858,1.97629604433
42.782,1790081405.27,6.29873954165,6.3138807514,2.26972175082,0.00258468073672,-0.00318390078415,0.836045442873,0.548644875719,1.980106299
42.802,1790081405.29,6.31031825461,6.32572257855,2.27213254186,0.00265888253467,-0.00306748399898,0.837088807795,0.547051961654,1.98391370586
42.822,1790081405.31,6.32190126352,6.33753284781,2.27454241823,0.0027284394762,-0.0029449266456,0.838129820246,0.545456036211,1.9877235476
42.842,1790081405.33,6.33348961727,6.3493120859,2.27695073548,0.00279209956803,-0.00281907078369,0.839167110009,0.543859189955,1.99153086854
42.862,1790081405.35,6.34508432943,6.3610608576,2.27935763054,0.00285006444962,-0.00268932478712,0.840201013081,0.542260917163,1.99533689644
42.882,1790081405.37,6.35668640145,6.37277979406,2.28176236232,0.0029003237744,-0.00255890166398,0.841229932084,0.540663704635,1.99913576751
42.902,1790081405.39,6.36829676802,6.38446954818,2.28416550918,0.00294400491293,-0.00242587426453,0.84225512428,0.539065630136,2.00293207622
42.922,1790081405.41,6.37991632921,6.39613082182,2.28656767012,0.00298234380771,-0.00228819215951,0.843277882111,0.53746468102,2.0067306065
42.942,1790081405.43,6.39154597915,6.40776439139,2.2889682181,0.00301420867552,-0.00214866048118,0.844296899525,0.535862895951,2.01052655691
42.962,1790081405.45,6.40318656689,6.41937106519,2.29136726078,0.00303992906632,-0.00200701013319,0.845312438506,0.534259873141,2.01432090125
42.982,1790081405.47,6.41483891563,6.43095170744,2.29376406891,0.00305801970869,-0.00186686150733,0.846322959582,0.532658062389,2.01810789767
43.002,1790081405.49,6.42650377402,6.44250718582,2.29615924625,0.00306953456915,-0.0017259890256,0.847329745977,0.531055458971,2.02189230488
43.022,1790081405.51,6.43818184762,6.45403840344,2.2985533906,0.00307551406163,-0.00158212757267,0.84833405695,0.529450059877,2.02567885424
43.042,1790081405.53,6.44987382481,6.4655463264,2.30094587843,0.00307481489384,-0.00143793119148,0.849334623722,0.527843892467,2.02946279869
43.062,1790081405.55,6.46158034124,6.47703194289,2.30333681585,0.003067659174,-0.00129298802446,0.850331698815,0.526236562432,2.03324508733
43.082,1790081405.57,6.47330199719,6.48849628782,2.30572545355,0.00305252069417,-0.00115091376872,0.851323734103,0.524630591243,2.03701984244
43.102,1790081405.59,6.48503931063,6.49994039201,2.30811240184,0.00303051189022,-0.00100947617753,0.852311998769,0.523023951374,2.04079184607
43.122,1790081405.61,6.49679274785,6.51136531267,2.31049826919,0.00300277418866,-0.000866421547325,0.853297746461,0.52141460331,2.0445658858
43.142,1790081405.63,6.5085627491,6.52277215909,2.31288243221,0.00296825035025,-0.000724413284433,0.854279735238,0.519804577391,2.04833723283
43.162,1790081405.65,6.5203496953,6.53416205351,2.31526500011,0.00292728302502,-0.000583068693807,0.855258218893,0.518193467791,2.05210685508
43.182,1790081405.67,6.53215392485,6.54553615261,2.3176452417,0.00287847402528,-0.0004459376031,0.856231718627,0.51658373914,2.05586903671
43.202,1790081405.69,6.54397568997,6.55689560004,2.32002375877,0.00282303500217,-0.000310878359131,0.857201458994,0.514973390114,2.05962846835
43.222,1790081405.71,6.5558151864,6.56824155385,2.32240114682,0.00276218836039,-0.000175735588165,0.858168640672,0.513360422704,2.06338981215
43.242,1790081405.73,6.56767257838,6.5795752092,2.32477678126,0.00269494599569,-4.31639036755e-05,0.859132043937,0.511746877356,2.06714833904
43.262,1790081405.75,6.57954796732,6.59089776192,2.32715076926,0.00262171708246,8.7197192841e-05,0.860091911522,0.510132358051,2.07090498653
43.282,1790081405.77,6.59144140811,6.60221042719,2.32952238054,0.00254115608823,0.000211851996165,0.861046796349,0.508519333106,2.0746540572
43.302,1790081405.79,6.60335286721,6.61351439531,2.33189221807,0.00245454569004,0.000332951654265,0.861997901438,0.506905792299,2.07840023476
43.322,1790081405.81,6.61528225234,6.62481085711,2.33426087409,0.00236316852341,0.000452653206761,0.862946398239,0.505289742926,2.08214814299
43.342,1790081405.83,6.62722943761,6.63610102466,2.33662772445,0.0022660836711,0.000568371858458,0.863891092605,0.503673229323,2.08589306596
43.362,1790081405.85,6.63919423335,6.64738609796,2.33899287536,0.00216375591411,0.000680504826841,0.864832221658,0.502055856908,2.08963593108
43.382,1790081405.87,6.65117640299,6.65866728126,2.34135559715,0.00205488350209,0.000785637082452,0.865768368233,0.500440099107,2.09337105462
43.402,1790081405.89,6.6631756219,6.66994574246,2.34371648898,0.0019408068731,0.000885932311802,0.866700707635,0.49882394868,2.09710308807
43.422,1790081405.91,6.67519150744,6.68122263629,2.34607614254,0.00182287326827,0.000983573717529,0.867630391092,0.497205404404,2.10083665108
43.442,1790081405.93,6.68722364497,6.69249912338,2.34843393564,0.00170019184176,0.00107605085885,0.86855625117,0.495586511132,2.10456704786
43.462,1790081405.95,6.69927155814,6.70377634009,2.35078997376,0.00157328358235,0.00116380075484,0.869478521156,0.493966872972,2.10829520325
43.482,1790081405.97,6.71133472678,6.71505541251,2.3531435301,0.00144089305348,0.00124349343902,0.870395815425,0.492348963685,2.1120154573
43.502,1790081405.99,6.72341254587,6.72633741942,2.35549519923,0.00130441317819,0.00131730779139,0.871309283682,0.490730776879,2.1157324367
43.522,1790081406.01,6.73550435639,6.73762341347,2.35784556759,0.00116524036003,0.00138744144565,0.872220051327,0.489110314023,2.11945073355
43.542,1790081406.03,6.74760947245,6.74891443856,2.36019401607,0.00102252585001,0.00145146295609,0.873126977188,0.487489619789,2.1231656735
43.562,1790081406.05,6.75972715123,6.76021150284,2.36254064918,0.000876834803804,0.0015098558207,0.874030291229,0.485868296466,2.12687818149
43.582,1790081406.07,6.7718566125,6.7715155907,2.36488474494,0.000726948667937,0.00155938747215,0.87492863977,0.484248815349,2.13058262732
43.602,1790081406.09,6.78399699681,6.78282762898,2.36722689373,0.000574301777252,0.0016022706924,0.875823151387,0.482629164474,2.1342836302
43.622,1790081406.11,6.79614739769,6.79414850671,2.36956767892,0.000420331934006,0.00164074451713,0.876714933548,0.481007335258,2.13798578621
43.642,1790081406.13,6.80830689028,6.80547909126,2.37190648496,0.000264218450004,0.00167246611459,0.877602869363,0.479385373923,2.14168443846
43.662,1790081406.15,6.82047450087,6.81682020454,2.37424336803,0.000106467806622,0.00169777521016,0.878487098165,0.477763042294,2.14538014604
43.682,1790081406.17,6.83264922671,6.82817263134,2.37657762105,-5.43836736802e-05,0.00171355255112,0.879366348468,0.476142715961,2.1490675217
43.702,1790081406.19,6.84482999141,6.83953709019,2.37890982197,-0.000217308062784,0.00172197679348,0.880241766705,0.474522306873,2.15275133999
43.722,1790081406.21,6.85701566987,6.85091425879,2.38124054653,-0.000379371345103,0.00172452911451,0.881114394037,0.472899890778,2.15643598515
43.742,1790081406.23,6.86920513297,6.86230476537,2.38356923925,-0.000541542383195,0.00171975404833,0.881983205668,0.471277385515,2.1601171147
43.762,1790081406.25,6.88139721646,6.87370918098,2.38589595869,-0.000703600075726,0.00170847274835,0.882848334451,0.469654558612,2.16379527589
43.782,1790081406.27,6.89359074005,6.88512803063,2.38822002925,-0.000867117303524,0.00168835091604,0.883708532971,0.468033787598,2.16746510078
43.802,1790081406.29,6.90578446124,6.89656177032,2.39054202541,-0.00103080958138,0.00166288360786,0.884564955034,0.466412920677,2.17113149359
43.822,1790081406.31,6.91797711798,6.90801082334,2.39286247359,-0.00119300839196,0.00163333651423,0.885418552792,0.464790162671,2.17479853404
43.842,1790081406.33,6.9301674548,6.91947557817,2.39518082254,-0.00135431573504,0.00159719365906,0.886268328218,0.463167426747,2.17846190802
43.862,1790081406.35,6.94235418986,6.93095636633,2.39749712899,-0.00151408700851,0.00155461034076,0.88711442207,0.461544464686,2.18212219788
43.882,1790081406.37,6.95453603775,6.94245346829,2.3998107303,-0.00167335107005,0.00150241578312,0.887955630879,0.459923624348,2.18577412372
43.902,1790081406.39,6.96671166244,6.95396708339,2.40212223522,-0.00183053148352,0.0014430009469,0.888793099268,0.458302731386,2.18942262255
