stamp_sec,receive_sec,linear_x,linear_y,linear_z,angular_x,angular_y,angular_z
2.802,1790081365.25,0,0,0,0,0,0
2.822,1790081365.27,0,0,-0.196,0,0,0
2.842,1790081365.29,0,0,-0.392,0,0,0
2.862,1790081365.31,0,0,-0.588,0,0,0
2.882,1790081365.33,8.94412564661e-24,1.09978302204e-28,-0.784,-1.67181649152e-28,-4.17234034542e-21,7.3672553201e-27
2.902,1790081365.35,5.29035032365e-28,1.37231818959e-33,-0.98,-2.55259602491e-31,-2.46791205416e-25,1.16519939982e-31
2.922,1790081365.37,-3.47485794552e-33,1.9149876443e-33,-1.176,-2.05185144658e-33,2.73495757896e-33,1.16519188009e-31
2.942,1790081365.39,-3.46906269794e-33,1.9193354222e-33,-1.372,-2.36562365702e-35,3.15321566571e-35,1.16519198896e-31
2.962,1790081365.41,1.2695174193e-22,1.47320790133e-27,-1.568,-1.57447321116e-28,-5.92216541127e-20,9.8388411173e-26
2.982,1790081365.43,0.00124939121697,1.32891687852e-06,-0.00479722476094,-5.2629490631e-05,0.04997828141,-1.78236008235e-06
3.002,1790081365.45,0.00124942937521,1.30267374806e-06,0.00500276552888,-5.48353272147e-05,0.049975510161,1.0745240242e-07
3.022,1790081365.47,-0.00320912117942,-4.16706937251e-06,-0.00304651057071,9.24027205834e-05,-0.128360583181,9.55668953564e-06
3.042,1790081365.49,0.00124938892766,1.3303330628e-06,-0.00479722483863,-5.24891217504e-05,0.049978442531,-1.8859834426e-06
3.062,1790081365.51,0.00124942937398,1.30284631998e-06,0.00500276552871,-5.48422299673e-05,0.049975510112,1.07451961933e-07
3.082,1790081365.53,-0.00320912117962,-4.16751477062e-06,-0.00304651057057,9.24215452328e-05,-0.128360583165,9.55656999684e-06
3.102,1790081365.55,0.00124938892665,1.33050968332e-06,-0.00479722483881,-5.24962334942e-05,0.0499784424903,-1.88596698691e-06
3.122,1790081365.57,0.00124942937296,1.303023332e-06,0.00500276552854,-5.48493104172e-05,0.0499755100711,1.07451523167e-07
3.142,1790081365.59,-0.00320912117981,-4.16796083563e-06,-0.00304651057305,9.24403944104e-05,-0.128360583147,9.5564507123e-06
3.162,1790081365.61,0.00124938892564,1.33068629965e-06,-0.00479722483898,-5.25033453556e-05,0.0499784424494,-1.88595036983e-06
3.182,1790081365.63,0.00124942937193,1.30320034169e-06,0.00500276552837,-5.48563907742e-05,0.0499755100301,1.0745108441e-07
3.202,1790081365.65,-0.00320912118,-4.16840689484e-06,-0.00304651057553,9.24592433451e-05,-0.12836058313,9.55633142908e-06
3.222,1790081365.67,0.00124938892463,1.33086291246e-06,-0.00479722483916,-5.25104571198e-05,0.0499784424084,-1.88593376205e-06
3.242,1790081365.69,0.00124942937091,1.30337734906e-06,0.0050027655282,-5.48634710382e-05,0.0499755099892,1.07450645656e-07
3.262,1790081365.71,-0.00320912118019,-4.16885294823e-06,-0.00304651057802,9.24780920314e-05,-0.128360583113,9.55621214767e-06
3.282,1790081365.73,0.00124938892362,1.33103952452e-06,-0.00479722483933,-5.25175687937e-05,0.0499784423675,-1.88591715116e-06
3.302,1790081365.75,0.00124942936988,1.30355435405e-06,0.00500276552802,-5.48705512073e-05,0.0499755099482,1.07450206908e-07
3.322,1790081365.77,-0.00320912118037,-4.16929899558e-06,-0.0030465105805,9.24969404658e-05,-0.128360583096,9.55609286748e-06
3.342,1790081365.79,0.00124938892262,1.33121613369e-06,-0.0047972248395,-5.25246803712e-05,0.0499784423265,-1.88590054026e-06
