time_sec,gt_pose_x,gt_velocidad_x,gt_aceleracion_x,tray_pose_x,tray_velocidad_x,tray_aceleracion_x,gt_pose_y,gt_velocidad_y,gt_aceleracion_y,tray_pose_y,tray_velocidad_y,tray_aceleracion_y,gt_pose_z,gt_velocidad_z,gt_aceleracion_z,tray_pose_z,tray_velocidad_z,tray_aceleracion_z,gt_pose_yaw,gt_velocidad_yaw,gt_aceleracion_yaw,tray_pose_yaw,tray_velocidad_yaw,tray_aceleracion_yaw,error_pose_x,error_pose_y,error_pose_z,error_pose_yaw,error_velocidad_x,error_velocidad_y,error_velocidad_z,error_velocidad_yaw,error_aceleracion_x,error_aceleracion_y,error_aceleracion_z,error_aceleracion_yaw
0.199999809,0.002328252,0.001760771,0.015337285,0.004609656,0.022545403,0.102174103,0.000070191,0.001435804,0.017164136,0.002291721,0.021685176,0.102343313,1.006801348,0.006079037,0.025654931,1.006651142,0.004529512,0.020370648,0.009100591,0.153038638,1.379880614,0.037283254,0.371829167,1.843753948,0.002281404,0.002221530,-0.000150206,0.028182663,0.020784632,0.020249372,-0.001549525,0.218790529,0.086836818,0.085179177,-0.005284283,0.463873334
0.220000029,0.002367642,0.002033189,0.018721945,0.005071699,0.024591954,0.102000382,0.000103419,0.001729255,0.020382549,0.002736543,0.023735116,0.102169368,1.006928553,0.006437699,0.026257241,1.006743954,0.004937537,0.020336010,0.012496380,0.177282891,1.649450818,0.049291765,0.427177607,1.839057431,0.002704057,0.002633124,-0.000184599,0.036795384,0.022558765,0.022005861,-0.001500162,0.249894716,0.083278437,0.081786819,-0.005921230,0.189606613
0.240000010,0.002415948,0.002409274,0.022209535,0.005593083,0.026625572,0.101827318,0.000146157,0.002129926,0.023701727,0.003240872,0.025772104,0.101996081,1.007066122,0.006863731,0.025784933,1.006848594,0.005342983,0.020301504,0.016594263,0.206332443,1.755534369,0.062907028,0.482176548,1.834378659,0.003177135,0.003094715,-0.000217528,0.046312765,0.024216297,0.023642179,-0.001520748,0.275844105,0.079617783,0.078294354,-0.005483429,0.078844289
0.259999990,0.002474605,0.002925161,0.025794341,0.006150928,0.028659348,0.101653982,0.000199775,0.002672237,0.027115563,0.003781695,0.027809252,0.101822521,1.007213566,0.007360252,0.024826046,1.006960504,0.005748461,0.020266943,0.021388753,0.241860977,1.776426719,0.062907028,0.482176548,1.834378659,0.003676323,0.003581921,-0.000253062,0.041518275,0.025734186,0.025137015,-0.001611791,0.240315570,0.075859641,0.074706958,-0.004559103,0.057951940
0.289999962,0.002545084,0.003827913,0.031337133,0.007042388,0.031710249,0.101393570,0.000265670,0.003608514,0.032395620,0.004647670,0.030865213,0.101561773,1.007370551,0.008060895,0.022541245,1.007139275,0.006356725,0.020215020,0.026882639,0.293494324,1.651619127,0.083688263,0.555519954,1.828120688,0.004497303,0.004382000,-0.000231276,0.056805623,0.027882336,0.027256699,-0.001704170,0.262025630,0.070056437,0.069166153,-0.002326225,0.176501560
0.299999952,0.002628889,0.004178993,0.033222568,0.007373940,0.032720713,0.101307063,0.000345278,0.003968390,0.034191623,0.004970816,0.031877353,0.101475154,1.007536570,0.008290102,0.022730982,1.007205722,0.006558183,0.020197772,0.033048412,0.311356033,1.718894982,0.083688263,0.555519954,1.828120688,0.004745051,0.004625538,-0.000330847,0.050639851,0.028541720,0.027908963,-0.001731919,0.244163921,0.068084495,0.067283531,-0.002533209,0.109225706
0.319999933,0.002727540,0.004919567,0.037028720,0.008037045,0.034741641,0.101134048,0.000440045,0.004724726,0.037816780,0.005617107,0.033901635,0.101301917,1.007712102,0.008765917,0.023790759,1.007338617,0.006961099,0.020163275,0.039977698,0.350028484,1.933622541,0.101136509,0.610175820,1.823443251,0.005309506,0.005177062,-0.000373484,0.061158811,0.029822074,0.029176909,-0.001804818,0.260147336,0.064105329,0.063485137,-0.003627483,-0.110179290
0.339999914,0.002842604,0.005738444,0.040943864,0.008762737,0.036763176,0.100960537,0.000551464,0.005555605,0.041543968,0.006326036,0.035926526,0.101128181,1.007897162,0.009239495,0.023678904,1.007483992,0.007364136,0.020128680,0.047698051,0.389749497,1.986050690,0.120276006,0.664848134,1.818752372,0.005920133,0.005774573,-0.000413170,0.072577955,0.031024731,0.030370921,-0.001875359,0.275098636,0.060016673,0.059584213,-0.003550224,-0.167298318
0.359999895,0.002975694,0.006637861,0.044970849,0.009523808,0.038781751,0.100787018,0.000681069,0.006463120,0.045375752,0.007070404,0.037948454,0.100954438,1.008091369,0.009699527,0.023001580,1.007636421,0.007766583,0.020094082,0.056183266,0.428887851,1.956917679,0.120276006,0.664848134,1.818752372,0.006548114,0.006389335,-0.000454949,0.064092741,0.032143890,0.031485334,-0.001932944,0.235960283,0.055816169,0.055578687,-0.002907497,-0.138165307
0.389999866,0.003128462,0.008131728,0.051191646,0.010718485,0.041805177,0.100526730,0.000830431,0.007962046,0.051291561,0.008240112,0.040976903,0.100693814,1.008294485,0.010353121,0.021026638,1.007875644,0.008369368,0.020042185,0.065419750,0.484361775,1.762292086,0.148346880,0.737531261,1.812497369,0.007590023,0.007409681,-0.000418841,0.082927130,0.033673449,0.033014857,-0.001983753,0.253169486,0.049335084,0.049402253,-0.000984454,0.050205282
0.399999857,0.003302592,0.008685828,0.053300782,0.011151108,0.042808037,0.100440132,0.001001152,0.008515059,0.053296421,0.008664487,0.041981431,0.100607105,1.008506076,0.010569566,0.021335595,1.007962243,0.008569310,0.020024918,0.075365432,0.503129296,1.819522113,0.148346880,0.737531261,1.812497369,0.007848517,0.007663335,-0.000543833,0.072981449,0.034122210,0.033466372,-0.002000256,0.234401965,0.047139350,0.047310684,-0.001310677,-0.007024744
0.419999838,0.003499779,0.010433474,0.057543644,0.012016354,0.044813757,0.100266937,0.001194842,0.010255205,0.057328982,0.009513236,0.043990485,0.100433686,1.008726722,0.011258678,0.022638919,1.008135440,0.008969194,0.019990385,0.086107581,0.565231316,2.021738523,0.171261515,0.791775997,1.807815043,0.008516575,0.008318394,-0.000591282,0.085153934,0.034380283,0.033735280,-0.002289484,0.226544681,0.042723293,0.043104704,-0.002648533,-0.213923480
0.439999819,0.003721753,0.011287448,0.061862694,0.012942145,0.046815368,0.100093647,0.001413144,0.011101970,0.061432011,0.010422620,0.045995426,0.100260173,1.008956505,0.011548631,0.022689901,1.008320708,0.009368258,0.019955834,0.097667259,0.591155012,2.055501053,0.195813314,0.845909666,1.803130183,0.009220392,0.009009476,-0.000635798,0.098146056,0.035527921,0.034893456,-0.002180373,0.254754655,0.038230953,0.038828162,-0.002734067,-0.252370869
0.460000038,0.003970269,0.012398979,0.066250874,0.013903446,0.048815021,0.099920265,0.001657726,0.012202271,0.065599243,0.011367564,0.047998407,0.100086567,1.009195085,0.011918680,0.022126751,1.008513056,0.009766932,0.019921264,0.110010260,0.624809102,2.006739118,0.195813314,0.845909666,1.803130183,0.009933176,0.009709838,-0.000682029,0.085803054,0.036416042,0.035796136,-0.002151748,0.221100564,0.033669391,0.034487324,-0.002205487,-0.203608935
0.490000010,0.004247105,0.014541977,0.072923437,0.015398626,0.051811491,0.099660058,0.001930274,0.014317851,0.071933843,0.012838284,0.050999865,0.099826024,1.009442259,0.012548522,0.020238735,1.008812191,0.010364344,0.019869382,0.123117256,0.681079794,1.778947155,0.231108709,0.917945443,1.796877090,0.011151521,0.010908009,-0.000630068,0.107991453,0.037269515,0.036682014,-0.002184179,0.236865649,0.026736620,0.027892181,-0.000369352,0.017929935
0.509999990,0.004554045,0.016089438,0.077373047,0.016465726,0.053803903,0.099486513,0.002232484,0.015841015,0.076158189,0.013889187,0.052995596,0.099652255,1.009697611,0.012967598,0.020953775,1.009025633,0.010761574,0.019834780,0.136939615,0.718883609,1.890190731,0.259481528,0.971830433,1.792185319,0.011911681,0.011656702,-0.000671978,0.122541912,0.037714465,0.037154581,-0.002206024,0.252946824,0.022113465,0.023494066,-0.001118995,-0.098005412
