stamp_sec,receive_sec,linear_x,linear_y,linear_z,angular_x,angular_y,angular_z
2.822,1790081365.27,0,0,-9.8,0,0,0
2.842,1790081365.29,0,0,-9.8,0,0,0
2.862,1790081365.31,0,0,-9.8,0,0,0
2.882,1790081365.33,4.47206282331e-22,5.4989151102e-27,-9.8,-8.35908245758e-27,-2.08617017271e-19,3.68362766005e-25
2.902,1790081365.35,-4.47179830579e-22,-5.49884649429e-27,-9.8,8.34631947745e-27,2.08604677711e-19,-3.68356940008e-25
2.922,1790081365.37,-2.64519253612e-26,2.71334727355e-32,-9.8,1.26603875522e-29,1.23395604076e-23,-3.75986383328e-35
2.942,1790081365.39,2.89762378611e-34,2.1738889525e-34,-9.8,1.01409760501e-31,-1.35171271115e-31,5.44344298275e-37
2.962,1790081365.41,6.34758709665e-21,7.36602990995e-26,-9.8,-7.87236487297e-27,-2.96108270564e-18,4.91941473269e-24
2.982,1790081365.43,0.0624695608487,6.64458439261e-05,78.160138762,-0.00263147453155,2.4989140705,-8.91180041175e-05
3.002,1790081365.45,1.90791170731e-06,-1.31215652288e-06,0.489999514491,-0.000110291829187,-0.000138562449352,9.44906242385e-05
3.022,1790081365.47,-0.222927527731,-0.000273487156029,-0.40246380498,0.0073619023899,-8.91680466712,0.000472461856661
3.042,1790081365.49,0.222925505354,0.000274870121765,-0.087535713396,-0.00724459211669,8.91695128562,-0.000572133648912
3.062,1790081365.51,2.02231608404e-06,-1.37433714075e-06,0.489999518367,-0.000117655410846,-0.000146620951881,9.96717702267e-05
3.082,1790081365.53,-0.22292752768,-0.00027351805453,-0.402463804964,0.00736318876001,-8.91680466383,0.000472455901745
3.102,1790081365.55,0.222925505314,0.000274901222697,-0.0875357134121,-0.00724588893635,8.91695128275,-0.000572126849188
3.122,1790081365.57,2.02231544644e-06,-1.37431756626e-06,0.489999518367,-0.000117653846149,-0.000146620963027,9.96709255041e-05
3.142,1790081365.59,-0.222927527638,-0.000273549208381,-0.402463805079,0.00736448524138,-8.91680466092,0.000472449959457
3.162,1790081365.61,0.222925505273,0.000274932356764,-0.0875357132965,-0.0072471869883,8.91695127984,-0.000572120054107
3.182,1790081365.63,2.0223146587e-06,-1.37429789786e-06,0.489999518367,-0.00011765227093,-0.000146620962977,9.9670072712e-05
3.202,1790081365.65,-0.222927527597,-0.000273580361827,-0.402463805195,0.00736578170596,-8.91680465801,0.000472444017234
3.222,1790081365.67,0.222925505232,0.000274963490365,-0.0875357131812,-0.00724848502324,8.91695127693,-0.000572113259557
3.242,1790081365.69,2.02231381785e-06,-1.37427817038e-06,0.489999518368,-0.000117650695921,-0.000146620963844,9.96692203853e-05
3.262,1790081365.71,-0.222927527555,-0.000273611514864,-0.402463805311,0.00736707815348,-8.9168046551,0.0004724380751
3.282,1790081365.73,0.222925505191,0.000274994623637,-0.0875357130657,-0.00724978304125,8.91695127402,-0.000572106464941
3.302,1790081365.75,2.02231300851e-06,-1.37425852334e-06,0.489999518368,-0.00011764912068,-0.000146620963082,9.96683679033e-05
