t_s,x_m,y_m,z_m,yaw_rad,x_velocity_mps,y_velocity_mps,x_acceleration_mps2,y_acceleration_mps2
2.42,1.42722637037,0,1,1.57079632679,0.962622222222,0,0.128888888889,0
2.44,1.4465042963,0,1,1.57079632679,0.965155555556,0,0.124444444444,0
2.46,1.465832,0,1,1.57079632679,0.9676,0,0.12,0
2.48,1.4852077037,0,1,1.57079632679,0.969955555556,0,0.115555555556,0
2.5,1.50462962963,0,1,1.57079632679,0.972222222222,0,0.111111111111,0
2.52,1.524096,0,1,1.57079632679,0.9744,0,0.106666666667,0
2.54,1.54360503704,0,1,1.57079632679,0.976488888889,0,0.102222222222,0
2.56,1.56315496296,0,1,1.57079632679,0.978488888889,0,0.0977777777778,0
2.58,1.582744,0,1,1.57079632679,0.9804,0,0.0933333333333,0
2.6,1.60237037037,0,1,1.57079632679,0.982222222222,0,0.0888888888889,0
2.62,1.6220322963,0,1,1.57079632679,0.983955555556,0,0.0844444444444,0
2.64,1.641728,0,1,1.57079632679,0.9856,0,0.08,0
2.66,1.6614557037,0,1,1.57079632679,0.987155555556,0,0.0755555555556,0
2.68,1.68121362963,0,1,1.57079632679,0.988622222222,0,0.0711111111111,0
2.7,1.701,0,1,1.57079632679,0.99,0,0.0666666666667,0
2.72,1.72081303704,0,1,1.57079632679,0.991288888889,0,0.0622222222222,0
2.74,1.74065096296,0,1,1.57079632679,0.992488888889,0,0.0577777777778,0
2.76,1.760512,0,1,1.57079632679,0.9936,0,0.0533333333333,0
2.78,1.78039437037,0,1,1.57079632679,0.994622222222,0,0.0488888888889,0
2.8,1.8002962963,0,1,1.57079632679,0.995555555556,0,0.0444444444444,0
2.82,1.820216,0,1,1.57079632679,0.9964,0,0.04,0
2.84,1.8401517037,0,1,1.57079632679,0.997155555556,0,0.0355555555556,0
2.86,1.86010162963,0,1,1.57079632679,0.997822222222,0,0.0311111111111,0
2.88,1.880064,0,1,1.57079632679,0.9984,0,0.0266666666667,0
2.9,1.90003703704,0,1,1.57079632679,0.998888888889,0,0.0222222222222,0
2.92,1.92001896296,0,1,1.57079632679,0.999288888889,0,0.0177777777778,0
2.94,1.940008,0,1,1.57079632679,0.9996,0,0.0133333333333,0
2.96,1.96000237037,0,1,1.57079632679,0.999822222222,0,0.00888888888889,0
2.98,1.9800002963,0,1,1.57079632679,0.999955555556,0,0.00444444444444,0
3,2,0,1,1.57079632679,1,0,0,0
3.02,2.0199997037,0,1,1.57079632679,0.999955555556,0,-0.00444444444444,0
3.04,2.03999762963,0,1,1.57079632679,0.999822222222,0,-0.00888888888889,0
3.06,2.059992,0,1,1.57079632679,0.9996,0,-0.0133333333333,0
3.08,2.07998103704,0,1,1.57079632679,0.999288888889,0,-0.0177777777778,0
3.1,2.09996296296,0,1,1.57079632679,0.998888888889,0,-0.0222222222222,0
3.12,2.119936,0,1,1.57079632679,0.9984,0,-0.0266666666667,0
3.14,2.13989837037,0,1,1.57079632679,0.997822222222,0,-0.0311111111111,0
3.16,2.1598482963,0,1,1.57079632679,0.997155555556,0,-0.0355555555556,0
3.18,2.179784,0,1,1.57079632679,0.9964,0,-0.04,0
3.2,2.1997037037,0,1,1.57079632679,0.995555555556,0,-0.0444444444444,0
3.22,2.21960562963,0,1,1.57079632679,0.994622222222,0,-0.0488888888889,0
3.24,2.239488,0,1,1.57079632679,0.9936,0,-0.0533333333333,0
3.26,2.25934903704,0,1,1.57079632679,0.992488888889,0,-0.0577777777778,0
3.28,2.27918696296,0,1,1.57079632679,0.991288888889,0,-0.0622222222222,0
3.3,2.299,0,1,1.57079632679,0.99,0,-0.0666666666667,0
3.32,2.31878637037,0,1,1.57079632679,0.988622222222,0,-0.0711111111111,0
3.34,2.3385442963,0,1,1.57079632679,0.987155555556,0,-0.0755555555556,0
3.36,2.358272,0,1,1.57079632679,0.9856,0,-0.08,0
3.38,2.3779677037,0,1,1.57079632679,0.983955555556,0,-0.0844444444444,0
3.4,2.39762962963,0,1,1.57079632679,0.982222222222,0,-0.0888888888889,0
3.42,2.417256,0,1,1.57079632679,0.9804,0,-0.0933333333333,0
3.44,2.43684503704,0,1,1.57079632679,0.978488888889,0,-0.0977777777778,0
3.46,2.45639496296,0,1,1.57079632679,0.976488888889,0,-0.102222222222,0
3.48,2.475904,0,1,1.57079632679,0.9744,0,-0.106666666667,0
3.5,2.49537037037,0,1,1.57079632679,0.972222222222,0,-0.111111111111,0
3.52,2.5147922963,0,1,1.57079632679,0.969955555556,0,-0.115555555556,0
3.54,2.534168,0,1,1.57079632679,0.9676,0,-0.12,0
3.56,2.5534957037,0,1,1.57079632679,0.965155555556,0,-0.124444444444,0
3.58,2.57277362963,0,1,1.57079632679,0.962622222222,0,-0.128888888889,0
3.6,2.592,0,1,1.57079632679,0.96,0,-0.133333333333,0
3.62,2.61117303704,0,1,1.57079632679,0.957288888889,0,-0.137777777778,0
3.64,2.63029096296,0,1,1.57079632679,0.954488888889,0,-0.142222222222,0
3.66,2.649352,0,1,1.57079632679,0.9516,0,-0.146666666667,0
3.68,2.66835437037,0,1,1.57079632679,0.948622222222,0,-0.151111111111,0
3.7,2.6872962963,0,1,1.57079632679,0.945555555556,0,-0.155555555556,0
3.72,2.706176,0,1,1.57079632679,0.9424,0,-0.16,0
3.74,2.7249917037,0,1,1.57079632679,0.939155555556,0,-0.164444444444,0
3.76,2.74374162963,0,1,1.57079632679,0.935822222222,0,-0.168888888889,0
3.78,2.762424,0,1,1.57079632679,0.9324,0,-0.173333333333,0
