t_s,x_m,y_m,z_m,yaw_rad,x_velocity_mps,y_velocity_mps,x_acceleration_mps2,y_acceleration_mps2
1.4,0.15062962963,0,1,1.57079632679,0.206111111111,0,0.127777777778,0
1.42,0.15477737037,0,1,1.57079632679,0.208661111111,0,0.127222222222,0
1.44,0.158976,0,1,1.57079632679,0.2112,0,0.126666666667,0
1.46,0.163225296296,0,1,1.57079632679,0.213727777778,0,0.126111111111,0
1.48,0.167525037037,0,1,1.57079632679,0.216244444444,0,0.125555555556,0
1.5,0.171875,0,1,1.57079632679,0.21875,0,0.125,0
1.52,0.176274962963,0,1,1.57079632679,0.221244444444,0,0.124444444444,0
1.54,0.180724703704,0,1,1.57079632679,0.223727777778,0,0.123888888889,0
1.56,0.185224,0,1,1.57079632679,0.2262,0,0.123333333333,0
1.58,0.18977262963,0,1,1.57079632679,0.228661111111,0,0.122777777778,0
1.6,0.19437037037,0,1,1.57079632679,0.231111111111,0,0.122222222222,0
1.62,0.199017,0,1,1.57079632679,0.23355,0,0.121666666667,0
1.64,0.203712296296,0,1,1.57079632679,0.235977777778,0,0.121111111111,0
1.66,0.208456037037,0,1,1.57079632679,0.238394444444,0,0.120555555556,0
1.68,0.213248,0,1,1.57079632679,0.2408,0,0.12,0
1.7,0.218087962963,0,1,1.57079632679,0.243194444444,0,0.119444444444,0
1.72,0.222975703704,0,1,1.57079632679,0.245577777778,0,0.118888888889,0
1.74,0.227911,0,1,1.57079632679,0.24795,0,0.118333333333,0
1.76,0.23289362963,0,1,1.57079632679,0.250311111111,0,0.117777777778,0
1.78,0.23792337037,0,1,1.57079632679,0.252661111111,0,0.117222222222,0
1.8,0.243,0,1,1.57079632679,0.255,0,0.116666666667,0
1.82,0.248123296296,0,1,1.57079632679,0.257327777778,0,0.116111111111,0
1.84,0.253293037037,0,1,1.57079632679,0.259644444444,0,0.115555555556,0
1.86,0.258509,0,1,1.57079632679,0.26195,0,0.115,0
1.88,0.263770962963,0,1,1.57079632679,0.264244444444,0,0.114444444444,0
1.9,0.269078703704,0,1,1.57079632679,0.266527777778,0,0.113888888889,0
1.92,0.274432,0,1,1.57079632679,0.2688,0,0.113333333333,0
1.94,0.27983062963,0,1,1.57079632679,0.271061111111,0,0.112777777778,0
1.96,0.28527437037,0,1,1.57079632679,0.273311111111,0,0.112222222222,0
1.98,0.290763,0,1,1.57079632679,0.27555,0,0.111666666667,0
2,0.296296296296,0,1,1.57079632679,0.277777777778,0,0.111111111111,0
2.02,0.301874037037,0,1,1.57079632679,0.279994444444,0,0.110555555556,0
2.04,0.307496,0,1,1.57079632679,0.2822,0,0.11,0
2.06,0.313161962963,0,1,1.57079632679,0.284394444444,0,0.109444444444,0
2.08,0.318871703704,0,1,1.57079632679,0.286577777778,0,0.108888888889,0
2.1,0.324625,0,1,1.57079632679,0.28875,0,0.108333333333,0
2.12,0.33042162963,0,1,1.57079632679,0.290911111111,0,0.107777777778,0
2.14,0.33626137037,0,1,1.57079632679,0.293061111111,0,0.107222222222,0
2.16,0.342144,0,1,1.57079632679,0.2952,0,0.106666666667,0
2.18,0.348069296296,0,1,1.57079632679,0.297327777778,0,0.106111111111,0
2.2,0.354037037037,0,1,1.57079632679,0.299444444444,0,0.105555555556,0
2.22,0.360047,0,1,1.57079632679,0.30155,0,0.105,0
2.24,0.366098962963,0,1,1.57079632679,0.303644444444,0,0.104444444444,0
2.26,0.372192703704,0,1,1.57079632679,0.305727777778,0,0.103888888889,0
2.28,0.378328,0,1,1.57079632679,0.3078,0,0.103333333333,0
2.3,0.38450462963,0,1,1.57079632679,0.309861111111,0,0.102777777778,0
2.32,0.39072237037,0,1,1.57079632679,0.311911111111,0,0.102222222222,0
2.34,0.396981,0,1,1.57079632679,0.31395,0,0.101666666667,0
2.36,0.403280296296,0,1,1.57079632679,0.315977777778,0,0.101111111111,0
2.38,0.409620037037,0,1,1.57079632679,0.317994444444,0,0.100555555556,0
2.4,0.416,0,1,1.57079632679,0.32,0,0.1,0
2.42,0.422419962963,0,1,1.57079632679,0.321994444444,0,0.0994444444444,0
2.44,0.428879703704,0,1,1.57079632679,0.323977777778,0,0.0988888888889,0
2.46,0.435379,0,1,1.57079632679,0.32595,0,0.0983333333333,0
2.48,0.44191762963,0,1,1.57079632679,0.327911111111,0,0.0977777777778,0
2.5,0.44849537037,0,1,1.57079632679,0.329861111111,0,0.0972222222222,0
2.52,0.455112,0,1,1.57079632679,0.3318,0,0.0966666666667,0
2.54,0.461767296296,0,1,1.57079632679,0.333727777778,0,0.0961111111111,0
2.56,0.468461037037,0,1,1.57079632679,0.335644444444,0,0.0955555555556,0
2.58,0.475193,0,1,1.57079632679,0.33755,0,0.095,0
2.6,0.481962962963,0,1,1.57079632679,0.339444444444,0,0.0944444444444,0
2.62,0.488770703704,0,1,1.57079632679,0.341327777778,0,0.0938888888889,0
2.64,0.495616,0,1,1.57079632679,0.3432,0,0.0933333333333,0
2.66,0.50249862963,0,1,1.57079632679,0.345061111111,0,0.0927777777778,0
2.68,0.50941837037,0,1,1.57079632679,0.346911111111,0,0.0922222222222,0
2.7,0.516375,0,1,1.57079632679,0.34875,0,0.0916666666667,0
2.72,0.523368296296,0,1,1.57079632679,0.350577777778,0,0.0911111111111,0
2.74,0.530398037037,0,1,1.57079632679,0.352394444444,0,0.0905555555556,0
2.76,0.537464,0,1,1.57079632679,0.3542,0,0.09,0
2.78,0.544565962963,0,1,1.57079632679,0.355994444444,0,0.0894444444444,0
2.8,0.551703703704,0,1,1.57079632679,0.357777777778,0,0.0888888888889,0
2.82,0.558877,0,1,1.57079632679,0.35955,0,0.0883333333333,0
2.84,0.56608562963,0,1,1.57079632679,0.361311111111,0,0.0877777777778,0
2.86,0.57332937037,0,1,1.57079632679,0.363061111111,0,0.0872222222222,0
2.88,0.580608,0,1,1.57079632679,0.3648,0,0.0866666666667,0
2.9,0.587921296296,0,1,1.57079632679,0.366527777778,0,0.0861111111111,0
2.92,0.595269037037,0,1,1.57079632679,0.368244444444,0,0.0855555555556,0
2.94,0.602651,0,1,1.57079632679,0.36995,0,0.085,0
2.96,0.610066962963,0,1,1.57079632679,0.371644444444,0,0.0844444444444,0
2.98,0.617516703704,0,1,1.57079632679,0.373327777778,0,0.0838888888889,0
3,0.625,0,1,1.57079632679,0.375,0,0.0833333333333,0
3.02,0.63251662963,0,1,1.57079632679,0.376661111111,0,0.0827777777778,0
3.04,0.64006637037,0,1,1.57079632679,0.378311111111,0,0.0822222222222,0
3.06,0.647649,0,1,1.57079632679,0.37995,0,0.0816666666667,0
3.08,0.655264296296,0,1,1.57079632679,0.381577777778,0,0.0811111111111,0
3.1,0.662912037037,0,1,1.57079632679,0.383194444444,0,0.0805555555556,0
3.12,0.670592,0,1,1.57079632679,0.3848,0,0.08,0
3.14,0.678303962963,0,1,1.57079632679,0.386394444444,0,0.0794444444444,0
3.16,0.686047703704,0,1,1.57079632679,0.387977777778,0,0.0788888888889,0
3.18,0.693823,0,1,1.57079632679,0.38955,0,0.0783333333333,0
3.2,0.70162962963,0,1,1.57079632679,0.391111111111,0,0.0777777777778,0
3.22,0.70946737037,0,1,1.57079632679,0.392661111111,0,0.0772222222222,0
3.24,0.717336,0,1,1.57079632679,0.3942,0,0.0766666666667,0
3.26,0.725235296296,0,1,1.57079632679,0.395727777778,0,0.0761111111111,0
3.28,0.733165037037,0,1,1.57079632679,0.397244444444,0,0.0755555555556,0
3.3,0.741125,0,1,1.57079632679,0.39875,0,0.075,0
3.32,0.749114962963,0,1,1.57079632679,0.400244444444,0,0.0744444444444,0
3.34,0.757134703704,0,1,1.57079632679,0.401727777778,0,0.0738888888889,0
3.36,0.765184,0,1,1.57079632679,0.4032,0,0.0733333333333,0
3.38,0.77326262963,0,1,1.57079632679,0.404661111111,0,0.0727777777778,0
3.4,0.78137037037,0,1,1.57079632679,0.406111111111,0,0.0722222222222,0
3.42,0.789507,0,1,1.57079632679,0.40755,0,0.0716666666667,0
3.44,0.797672296296,0,1,1.57079632679,0.408977777778,0,0.0711111111111,0
3.46,0.805866037037,0,1,1.57079632679,0.410394444444,0,0.0705555555556,0
3.48,0.814088,0,1,1.57079632679,0.4118,0,0.07,0
3.5,0.822337962963,0,1,1.57079632679,0.413194444444,0,0.0694444444444,0
3.52,0.830615703704,0,1,1.57079632679,0.414577777778,0,0.0688888888889,0
3.54,0.838921,0,1,1.57079632679,0.41595,0,0.0683333333333,0
3.56,0.84725362963,0,1,1.57079632679,0.417311111111,0,0.0677777777778,0
3.58,0.85561337037,0,1,1.57079632679,0.418661111111,0,0.0672222222222,0
