stamp_sec,receive_sec,linear_x,linear_y,linear_z,angular_x,angular_y,angular_z
0.198,1790081554.88,0,0,0,0,0,0
0.218,1790081554.9,0,0,-0.196,0,0,0
0.238,1790081554.92,0,0,-0.392,0,0,0
0.258,1790081554.94,0,0,-0.588,0,0,0
0.278,1790081554.96,8.94412564661e-24,1.09978302204e-28,-0.784,-1.67181649152e-28,-4.17234034542e-21,7.3672553201e-27
0.298,1790081554.98,5.29035032365e-28,1.37231818959e-33,-0.98,-2.55259602491e-31,-2.46791205416e-25,1.16519939982e-31
0.318,1790081555,-3.47485794552e-33,1.9149876443e-33,-1.176,-2.05185144658e-33,2.73495757896e-33,1.16519188009e-31
0.338,1790081555.02,-3.46906269794e-33,1.9193354222e-33,-1.372,-2.36562365702e-35,3.15321566571e-35,1.16519198896e-31
0.358,1790081555.04,1.2695174193e-22,1.47320790133e-27,-1.568,-1.57447321116e-28,-5.92216541127e-20,9.8388411173e-26
0.378,1790081555.06,0.00124939121697,1.32891687852e-06,-0.00479722476094,-5.2629490631e-05,0.04997828141,-1.78236008235e-06
0.398,1790081555.08,0.00124942937521,1.30267374806e-06,0.00500276552888,-5.48353272147e-05,0.049975510161,1.0745240242e-07
0.418,1790081555.1,-0.00320912117942,-4.16706937251e-06,-0.00304651057071,9.24027205834e-05,-0.128360583181,9.55668953564e-06
0.438,1790081555.12,0.00124938892766,1.3303330628e-06,-0.00479722483863,-5.24891217504e-05,0.049978442531,-1.8859834426e-06
0.458,1790081555.14,0.00124942937398,1.30284631998e-06,0.00500276552871,-5.48422299673e-05,0.049975510112,1.07451961933e-07
0.478,1790081555.16,-0.00320912117962,-4.16751477062e-06,-0.00304651057057,9.24215452328e-05,-0.128360583165,9.55656999684e-06
0.498,1790081555.19,0.00124938892665,1.33050968332e-06,-0.00479722483881,-5.24962334942e-05,0.0499784424903,-1.88596698691e-06
0.518,1790081555.21,0.00124942937296,1.303023332e-06,0.00500276552854,-5.48493104172e-05,0.0499755100711,1.07451523167e-07
0.538,1790081555.23,-0.00320912117981,-4.16796083563e-06,-0.00304651057305,9.24403944104e-05,-0.128360583147,9.5564507123e-06
0.558,1790081555.25,0.00124938892564,1.33068629965e-06,-0.00479722483898,-5.25033453556e-05,0.0499784424494,-1.88595036983e-06
0.578,1790081555.27,0.00124942937193,1.30320034169e-06,0.00500276552837,-5.48563907742e-05,0.0499755100301,1.0745108441e-07
